Item,Type,Date,Document Number,Description,Qty. Sold,Sales Price,Revenue,Address: Billing Address State,Customer/Project: Company Name
,Invoice,5/28/2019,INV18429,"LENOVO : ThinkCentre M910q, Intel i5-7500T (2.7GHz,4C ), Windows 10 Pro 64, 8.0GB, 1x500GB SATA, (x), Bluetooth , 3 Year On-site",1,$849.00,$849.00,CA,Quartz Hill High School
,Invoice,4/17/2019,INV18352,Lenovo Tiny VESA Mount II- system mounting bracket. System mounting bracket - for ThinkCentre M700; M715q; M72e; M900; M92; M92p; M93p,1,$17.57,$17.57,CA,Quartz Hill High School
,Invoice,7/11/2019,INV18528,Lenovo Tiny VESA Mount II- system mounting bracket. System mounting bracket - for ThinkCentre M700; M715q; M72e; M900; M92; M92p; M93p,10,$17.57,$175.70,CA,Quartz Hill High School
,Invoice,7/11/2019,INV18528,Logitech HD Pro Webcam C920. Web camera - color - 1920 x 1080 - audio - USB 2.0 - H.264,10,$79.99,$799.90,CA,Quartz Hill High School
,Invoice,7/11/2019,INV18528,"Mobile Stand for Procolor panels, includes PROCOLOR-WALLMOUNT-002",3,$499.00,"$1,497.00",CA,Quartz Hill High School
,Invoice,8/22/2019,INV18653,"ThinkCentre M920q, Intel Core i5-8500T, Windows 10 Pro 64, 8GB, 10RS",10,$849.00,"$8,490.00",CA,Quartz Hill High School
,Invoice,5/13/2019,INV18406,"ActivPanel 86"" 4K with activConnect OPS-G - 4 x Pen, Vesa mount & cable pack included. ActivInspire Professional Edition available FOC.",2,"$7,149.00","$14,298.00",CA,R. Rex Parris Continuation School
,Invoice,9/10/2019,INV18712,"ActivPanel Titanium 86"" - 4 x Pen, WIFI Module & cable pack included. ActivInspire Professional Edition available FOC",2,"$6,949.00","$13,898.00",CA,R. Rex Parris Continuation School
,Invoice,6/5/2019,INV18445,"Installation of (1) 86” Promethean ActivPanel, (1) Lenovo PC behind panel, Mirror Existing Projector from 86” ActivPanel, (1) Data Run from IDF to ActivPanel. All cabling and raceway included   Rex Parris Continuation School-Room #105 and #205*  **DigitalEdge Contract #ESD112-DE-16A**",2,"$1,400.00","$2,800.00",CA,R. Rex Parris Continuation School
,Invoice,10/17/2019,INV18826,"Installation of (1) 86” Promethean ActivPanel, (1) Lenovo PC behind panel, Mirror Existing Projector from 86” ActivPanel, (2) Data Run from IDF to ActivPanel. All cabling and raceway included   Rex Parris Continuation School-Room #202 and #203*  **DigitalEdge Contract #ESD112-DE-16A**",2,"$1,650.00","$3,300.00",CA,R. Rex Parris Continuation School
,Invoice,5/13/2019,INV18406,Logitech HD Pro Webcam C920. Web camera - color - 1920 x 1080 - audio - USB 2.0 - H.264,2,$79.99,$159.98,CA,R. Rex Parris Continuation School
,Invoice,10/17/2019,INV18826,Logitech HD Pro Webcam C920. Web camera - color - 1920 x 1080 - audio - USB 2.0 - H.264,2,$79.99,$159.98,CA,R. Rex Parris Continuation School
,Invoice,9/10/2019,INV18712,Promethean Chromebox,2,$349.00,$698.00,CA,R. Rex Parris Continuation School
,Invoice,6/5/2019,INV18445,Relocation of Data Drop in Multi-purpose Room North Wall to Ceiling,1,$250.00,$250.00,CA,R. Rex Parris Continuation School
,Invoice,3/25/2019,INV18304,BoxLight Cambridge WX36N WXGA standard-throw. 3600 lumens,3,$699.00,"$2,097.00",CA,Ranchos Middle School
,Invoice,3/25/2019,INV18304,"BoxLight dongle to wirelessly connect projectors to network. For Boston, P5, and P6, Cambridge, P9 and N12/P12 SSI projector",3,$99.00,$297.00,CA,Ranchos Middle School
,Invoice,10/10/2019,INV18813,"VIZIO SmartCast- 70"" Class (69.5"" viewable) - F-Series LED TV - Smart TV - SmartCast - 4K UHD (2160p) 3840 x 2160 - HDR - local dimming, Active Full Array",2,$999.00,"$1,998.00",CA,Reed Union School District
,Invoice,6/17/2019,INV18469,"ActivPanel Nickel 75"" - 1 x Pen, Vesa Mount, WIFI Module & cable pack included. ActivInspire Professional Edition available FOC",5,"$3,315.00","$16,575.00",CA,Ripon Christian Schools
,Invoice,6/17/2019,INV18469,Promethean Chromebox,5,$305.00,"$1,525.00",CA,Ripon Christian Schools
,Invoice,2/20/2019,INV18243,"Boxlight Dallas 710 Remote - P-8, P-10, Dallas WX31NST Replacement Remote",1,$70.00,$70.00,CA,Riverside Unified School District
,Invoice,4/22/2019,INV18357,"ActivBoard 10Touch Range 88"" Dry Erase electronic interactive whiteboard. ActivInspire Professional Edition available FOC.  2 stylus, 2 stylus holders, 1 USB extension cable, 4 wall mounting brackets and 1 user guide.",1,"$1,299.00","$1,299.00",CA,Robertson High School
,Invoice,4/22/2019,INV18357,ActivConnect1 G-Series collaboration device,1,$249.00,$249.00,CA,Robertson High School
,Invoice,6/20/2019,INV18487,"Certified Professional Installation of ActivBoard 10 Touch 88, Mount and Projector, SoundBar and HDMI Kit.  Customer will have wall spaced cleared of any items that will get in the way of install (including the removal of any existing whiteboards).",1,"$1,095.00","$1,095.00",CA,Robertson High School
,Invoice,4/22/2019,INV18357,"Mount Upgrade Kit with DLP ultra short-throw. Wallbox not included. For use with both current and previous versons of 64""/78""/87""/88""/95"" ActivBoards & ActivWall 88""",1,"$1,599.00","$1,599.00",CA,Robertson High School
,Invoice,4/22/2019,INV18357,Promethean ActivSoundBar - For use with  current versions of ActivBoard Touch &  ActivPanel. Mounting brackets included.,1,$149.00,$149.00,CA,Robertson High School
,Invoice,11/5/2019,INV18863,"BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android. UNPLUGD is included.",2,"$2,895.00","$5,790.00",CA,Ronald Regan Elementary School
,Invoice,11/5/2019,INV18863,"BoxLight Procolor-PCMODi5 v2.0 - PC Module 15 IPC 128GBSS WiFi Bluetooth for ProColor 652U, 702U, 752U, 862U interactive flat panels. (Windows license not included)",2,$749.00,"$1,498.00",CA,Ronald Regan Elementary School
,Invoice,3/27/2019,INV18307,"BoxLight dongle to wirelessly connect projectors to network. For Boston, P5, and P6, Cambridge, P9 and N12/P12 SSI projector",3,$99.00,$297.00,CA,Roosevelt Elementary School
,Invoice,5/16/2019,INV18412,"CA-60 System with 4 Ceiling Speakers & tile bridges, 2-50' Speaker Cables and 25' 3.5mm cable (KIT)   3000-0473 CA-60 Amplifier 1 each 3210-0075 Cable 35ft 3.5X3.5 Cable 1 each 3200-0003 Cable Wire Speaker 50 ft plenum rated speaker wire 1 each 3200-0002 Cable Wire Speaker 75 ft tinned plenum rated speaker wire 1 each 3300-0043 Speaker CS-12 Tile Bridges for Ceiling Plenum Speaker 4 each 3300-0044 Speaker CS-12 Ceiling Speaker with Plenum Rated Back can 4 each 3010-0103 Power Supply, Wall Mount 24VDC 2A 1 each 3210-0104 15' Cable, Plenum Power Cable with 2 Spade Lugs to bare wires - use w/3010-0103 for CA-60",7,$425.00,"$2,975.00",CA,San Luis High (continuation)
,Invoice,5/22/2019,INV18426,"CA-60 System with 4 Ceiling Speakers & tile bridges, 2-50' Speaker Cables and 25' 3.5mm cable (KIT)   3000-0473 CA-60 Amplifier 1 each 3210-0075 Cable 35ft 3.5X3.5 Cable 1 each 3200-0003 Cable Wire Speaker 50 ft plenum rated speaker wire 1 each 3200-0002 Cable Wire Speaker 75 ft tinned plenum rated speaker wire 1 each 3300-0043 Speaker CS-12 Tile Bridges for Ceiling Plenum Speaker 4 each 3300-0044 Speaker CS-12 Ceiling Speaker with Plenum Rated Back can 4 each 3010-0103 Power Supply, Wall Mount 24VDC 2A 1 each 3210-0104 15' Cable, Plenum Power Cable with 2 Spade Lugs to bare wires - use w/3010-0103 for CA-60",1,$425.00,$425.00,CA,San Luis High (continuation)
,Invoice,5/16/2019,INV18412,"Promethean ActivBoard 10Touch Range 78"" Dry Erase electronic interactive whiteboard.",1,"$1,099.00","$1,099.00",CA,San Luis High (continuation)
,Invoice,6/17/2019,INV18468,BoxLight Cambridge WX36N WXGA standard-throw. 3600 lumens,1,$699.00,$699.00,CA,Sierra View Elementary
,Invoice,4/23/2019,INV18361,"Replacement Lamp  P8, P10, Dallas WX31NXT, WX35NXT and Mimio 280",2,$140.00,$280.00,CA,Sierra View Elementary
,Invoice,4/17/2019,INV18355,Promethean PRM-45 replacement lamp. Also for PRM-45A projector.,2,$99.00,$198.00,CA,Skycrest Elementary
,Invoice,8/13/2019,INV18619,Additional cost of parts needed,1,$35.00,$35.00,CA,St. Anselm School
,Invoice,8/13/2019,INV18619,"Certified Installation, Configuration, Component & Cable Management, and Trash Removal.",5,$565.00,"$2,825.00",CA,St. Anselm School
,Invoice,7/15/2019,INV18531,iRover2 mobile cart for Interactive Flat Panels,5,"$1,250.00","$6,250.00",CA,St. Anselm School
,Invoice,7/15/2019,INV18531,Vizio 2.0 Sound Bar,5,$99.00,$495.00,CA,St. Anselm School
,Invoice,7/15/2019,INV18531,"VIZIO E70-F3 - 70"" Class (69.5"" viewable) - E-Series LED: Smart TV - SmartCast - 4K UHD (2160p) 3840 x 2160 - HDR - local dimming, Active Full Array",5,$863.00,"$4,315.00",CA,St. Anselm School
,Invoice,2/1/2019,INV18214,"BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android",6,"$3,199.00","$19,194.00",CA,Stephens Elementary School
,Invoice,7/15/2019,INV18530,"BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android",5,"$3,199.00","$15,995.00",CA,Stephens Elementary School
,Invoice,8/22/2019,INV18649,"BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android  **DEMO PANEL - ALREADY ON SITE**",1,"$3,500.00","$3,500.00",CA,Stephens Elementary School
,Invoice,2/1/2019,INV18214,BoxLight Procolor-PCMODi5 v2.0 - PC Module,6,$749.00,"$4,494.00",CA,Stephens Elementary School
,Invoice,8/21/2019,INV18648,"BoxLight Procolor-PCMODi5 v2.0 - PC Module 15 IPC 128GBSS WiFi Bluetooth for ProColor 652U, 702U, 752U, 862U interactive flat panels. (Windows license not included)",5,$749.00,"$3,745.00",CA,Stephens Elementary School
,Invoice,8/22/2019,INV18649,"BoxLight Procolor-PCMODi5 v2.0 - PC Module 15 IPC 128GBSS WiFi Bluetooth for ProColor 652U, 702U, 752U, 862U interactive flat panels. (Windows license not included)  **ALREADY ON SITE**",1,$0.00,$0.00,CA,Stephens Elementary School
,Invoice,2/1/2019,INV18214,"BoxLight Rainier LED-WALL Motorized height adjustable wall-mount system for BOXLIGHT ProColor line up to 84"". Includes column, vesa plate, and wired remote.  Height adjustable wall mount column. 20"" vertical adjustment, includes switch | Can be used in the future for Rainier Mobile Solutions",6,"$1,010.00","$6,060.00",CA,Stephens Elementary School
,Invoice,7/15/2019,INV18530,"Height adjustable wall mount column. 20"" vertical adjustment, includes switch. Can be used in the future for Rainier mobile solutions.",5,"$1,010.00","$5,050.00",CA,Stephens Elementary School
,Invoice,8/22/2019,INV18649,"Mobile height adjustable stand with 20"" vertical adjustment and 90 degrees of tilt. 4-way switch included.  **ALREADY ON SITE**",1,$0.00,$0.00,CA,Stephens Elementary School
,Invoice,4/17/2019,INV18353,Boxlight N12 WXGA Ultra Short Throw Projector with bulb. 4000 Lumens. Mount included,2,"$1,129.00","$2,258.00",CA,Vista Verde Elementary School
,Invoice,8/13/2019,INV18625,BoxLight SoundLite 30W System -  23W table top or pole mount speaker 15Wx2 with wireless mic included,2,$349.00,$698.00,CA,Vista Verde Elementary School
,Invoice,8/13/2019,INV18625,Certified Professional Installation of BoxLight Projector with Soundlite system and cable kit.    Room #8 and #37,2,$650.00,"$1,300.00",CA,Vista Verde Elementary School
,Invoice,9/19/2019,INV18751,"BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android. UNPLUGD is included.",1,"$2,895.00","$2,895.00",CA,Wilson Middle School
,Invoice,10/29/2019,INV18852,"Audio Enhancement ceiling speaker kit. Includes 1 ceiling speaker, 1 tile and 1 of 50' - plenum speaker and wire.  KIT IS FOR ONE SPEAKER  ONLY",50,$56.00,"$2,800.00",CA,XIT Solutions
,Invoice,6/3/2019,INV18442,"Audio Enhancement ceiling speaker kit. Includes 1 speaker, 1 tile and 1 of 50' - plenum speaker and wire.",80,$56.00,"$4,480.00",CA,XIT Solutions
,Invoice,2/1/2019,INV18198,"Audio Enhancement ceiling speaker kit. Includes 1 speaker, 1 tile and 1 of 50' - plenum speaker and wire.  KIT IS FOR ONE SPEAKER  ONLY",40,$56.00,"$2,240.00",CA,XIT Solutions
,Invoice,8/20/2019,INV18640,"Audio Enhancement ceiling speaker kit. Includes 1 speaker, 1 tile and 1 of 50' - plenum speaker and wire.  KIT IS FOR ONE SPEAKER  ONLY",60,$56.00,"$3,360.00",CA,XIT Solutions
,Invoice,6/3/2019,INV18442,Audio Enhancement wall speaker kit. Includes 1 wall speaker and 1 of 50' speaker cable. Also includes white wall speaker - WS-09 and cable wire speaker - 50' tinned plenum rated speaker wire.,40,$52.00,"$2,080.00",CA,XIT Solutions
,Invoice,2/1/2019,INV18198,Audio Enhancement wall speaker kit. Includes 1 wall speaker and 1 of 50' speaker cable. Also includes white wall speaker - WS-09 and cable wire speaker - 50' tinned plenum rated speaker wire.   KIT IS FOR ONE SPEAKER ONLY.,80,$52.00,"$4,160.00",CA,XIT Solutions
,Invoice,5/13/2019,INV18401,Audio Enhancement wall speaker kit. Includes 1 wall speaker and 1 of 50' speaker cable. Also includes white wall speaker - WS-09 and cable wire speaker - 50' tinned plenum rated speaker wire.   KIT IS FOR ONE SPEAKER ONLY.,80,$52.00,"$4,160.00",CA,XIT Solutions
,Invoice,12/31/2019,INV18980,"Audio Enhancement XDSolo Speaker System with Bluetooth  1200-0517: Speaker, XD SoloSolution v2, Portable, 1 each  3100-0601: Mic, AE, XD Teardrop, STD14, 1 each  3110-0012: Charger, Dual USB Wall Mount Charger Block, for XD Mics, 1 each  3120-0006: Battery Li-iON Battery Pack, 3.7V 700 mAh 2.6 Wh for XD Mics, 1 each  3210-0083: Cable, 15', 3.5 to 3.5 M/M, w/ Low Profile Connectors, CMG Rated, 40106, 1 each  3210-0206: Cable, 6', USB 2.0 A Male to Micro-USB B Male, for XD Mics, 1 each",1,"$1,075.00","$1,075.00",CA,XIT Solutions
,Invoice,9/30/2019,INV18773,"Procolor 65"" Interactive Flat Panel with Ultra High Def 4K resolution with Android",1,"$2,300.00","$2,300.00",GA,Conyers Adventist Academy
,,,,,,,,,
,,,,,,,,,
,Invoice,11/18/2019,INV18894,Mimio Teach with Int'l Power Supply,1,$799.00,$799.00,ID,Coeur d'Alene Public Schools
,,,,,,,,,
,,,,,,,,,
,Invoice,8/21/2019,INV18647,iRover2 mobile cart for Interactive Flat Panels,1,"$1,299.00","$1,299.00",NH,Liquid PC
,Invoice,8/29/2019,INV18690,iRover2 mobile cart for Interactive Flat Panels,1,,"$1,299.00",NH,Liquid PC
,,,,,,,,,
,,,,,,,,,
,Invoice,1/2/2019,INV18154,Installation of 8 wall speakers with amp & XD Receiver in room 203,1,$700.00,$700.00,NV,Academy Of Arts Careers & Tech
,Invoice,1/2/2019,INV18154,Washoe County SD lead peocedures,1,$150.00,$150.00,NV,Academy Of Arts Careers & Tech
,Invoice,2/1/2019,INV18205,ActivConnect OPS - AP PC for Android.,13,$299.00,"$3,887.00",NV,Agnes Risley Elementary School
,Invoice,5/2/2019,INV18389,ActivConnect OPS - AP PC for Android.,15,$299.00,"$4,485.00",NV,Agnes Risley Elementary School
,Invoice,2/7/2019,INV18221,"Installation of ActivPanel on clear wall. Does not include Removal of old projector mount, Activboards or White boards. Backer board if needed to be done by others",13,$335.00,"$4,355.00",NV,Agnes Risley Elementary School
,Invoice,5/2/2019,INV18389,Installation on clear wall,15,$335.00,"$5,025.00",NV,Agnes Risley Elementary School
,Invoice,2/7/2019,INV18221,Please Note Adjustment to lead permits needed from 13 to 6 Washoe County Lead procedures,6,$150.00,$900.00,NV,Agnes Risley Elementary School
,Invoice,4/22/2019,INV18358,"Promethean ActivPanel i-Series 75"" 4K - 1 pen & cable pack included. ActivInspire Professional Edition available FOC.",15,"$3,569.00","$53,535.00",NV,Agnes Risley Elementary School
,Invoice,1/14/2019,INV18175,"Promethean ActivPanel i-Series 75"" 4K - 1 pen & cable pack included. ActivInspire Professional Edition available FOC.  **DOES NOT COME WITH MOUNT**",12,"$3,569.00","$42,828.00",NV,Agnes Risley Elementary School
,Invoice,2/1/2019,INV18205,"Promethean ActivPanel i-Series 75"" 4K - 1 pen & cable pack included. ActivInspire Professional Edition available FOC.  **DOES NOT COME WITH MOUNT**",1,"$3,569.00","$3,569.00",NV,Agnes Risley Elementary School
,Invoice,5/2/2019,INV18389,Washoe County Lead procedures,15,$150.00,"$2,250.00",NV,Agnes Risley Elementary School
,Invoice,2/12/2019,INV18227,Washoe County Lead procedures Final invoice,7,$150.00,"$1,050.00",NV,Agnes Risley Elementary School
,Invoice,8/13/2019,INV18626,"78"" ActivBoard with boom & projector from ACT Reno warehouse. New/old. price includes installation and lead/asbestos procedures.",1,$950.00,$950.00,NV,Anderson Elementary School
,Invoice,3/20/2019,INV18294,Installation of two used 378pro Activboards. One replacing 100 Activboard ( must change out mounts). One on Clear wall. Both in Mobile .,2,$280.00,$560.00,NV,Anderson Elementary School
,Invoice,4/30/2019,INV18379,Vivitek DW884ST Projector,15,$685.10,"$10,276.50",NV,Anderson Elementary School
,Invoice,3/20/2019,INV18294,Washoe County SD Lead procedures. We will not be invoicing for 1 of the Lead Procedures.,1,$150.00,$150.00,NV,Anderson Elementary School
,Invoice,9/19/2019,INV18749,"Teacher ActivPen 50 - 2 pack for use with 100, 300 & 300 Pro and 500 Pro ranges.",2,$78.00,$156.00,NV,Billinghurst Middle School
,Invoice,7/18/2019,INV18547,Vivitek DW884ST Projector,4,$685.10,"$2,740.40",NV,Billinghurst Middle School
,Invoice,6/18/2019,INV18481,"Procolor 65"" Interactive Flat Panel with Ultra High Def 4K resolution with Android",2,"$2,300.00","$4,600.00",NV,Conyers Adventist Academy
,Invoice,12/5/2019,INV18923,ActivConnect OPS - AP PC for Android.,1,$189.00,$189.00,NV,Damonte Ranch High School
,Invoice,12/5/2019,INV18924,ActivConnect OPS - AP PC for Android.,1,$189.00,$189.00,NV,Damonte Ranch High School
,Invoice,11/25/2019,INV18909,"ActivPanel Mobile Stand - For use with current & previous versions of ActivPanel *   *only stand compatible with 65"" panel.",1,$503.00,$503.00,NV,Damonte Ranch High School
,Invoice,11/27/2019,INV18918,"ActivPanel Mobile Stand - For use with current & previous versions of ActivPanel *   *only stand compatible with 65"" panel.",1,$503.00,$503.00,NV,Damonte Ranch High School
,Invoice,11/25/2019,INV18909,"ActivPanel Nickel 75"" - 1 x Pen, Vesa Mount, WIFI Module & cable pack included. ActivInspire Professional Edition available FOC",1,"$3,525.00","$3,525.00",NV,Damonte Ranch High School
,Invoice,11/27/2019,INV18918,"ActivPanel Nickel 75"" - 1 x Pen, Vesa Mount, WIFI Module & cable pack included. ActivInspire Professional Edition available FOC",1,"$3,525.00","$3,525.00",NV,Damonte Ranch High School
,Invoice,2/25/2019,INV18247,"AE Charger, Dual USB Wall Mount Charger Block, for XD Microphones",4,$13.95,$55.80,NV,Damonte Ranch High School
,Invoice,2/25/2019,INV18247,"AE Microphone XD Handheld Mic Kit - includes HH mic, 1 LiON Battery, USB Cable (KIT)",3,$150.00,$450.00,NV,Damonte Ranch High School
,Invoice,2/25/2019,INV18247,"AE Microphone XD Teacher Mic Kit - includes Pendant mic, 1LiON Battery, USB PS & Cable (KIT)",3,$150.00,$450.00,NV,Damonte Ranch High School
,Invoice,12/5/2019,INV18923,Assembly of stand & Installation of ActivPanel on stand,1,$335.00,$335.00,NV,Damonte Ranch High School
,Invoice,12/5/2019,INV18924,Assembly of stand and Installation of ActivPanel on stand,1,$335.00,$335.00,NV,Damonte Ranch High School
,Invoice,2/25/2019,INV18247,Audio Enhancement Dual Microphone Charger AEBC-09 & MTD-09,1,$35.00,$35.00,NV,Damonte Ranch High School
,Invoice,2/25/2019,INV18247,"Audio Enhancement TearDrop Microphone  Kit - Teacher Mic Kit - Includes teardrop microphone, 1 AA Battery, and Charger (KIT)",1,$150.00,$150.00,NV,Damonte Ranch High School
,Invoice,4/4/2019,INV18332,"Audio Enhancement TearDrop Microphone  Kit - Teacher Mic Kit - Includes teardrop microphone, 1 AA Battery, and Charger (KIT)",1,$150.00,$150.00,NV,Damonte Ranch High School
,Invoice,2/25/2019,INV18247,Audio Enhancement USB cable for microphone charger.,8,$11.88,$95.04,NV,Damonte Ranch High School
,Invoice,2/25/2019,INV18247,Microphone - Infrared Handheld Kit includes microphone and 1 AA battery,3,$150.00,$450.00,NV,Damonte Ranch High School
,Invoice,10/3/2019,INV18790,"Installation of ActivBoard 10Touch78 with mounting kit, projector and soundbar on a clear wall with no obstructions",1,$385.00,$385.00,NV,Dayton Elementary School
,Invoice,10/3/2019,INV18790,"Mount Upgrade Kit with DLP ultra short-throw. Wallbox not included. For use with both current and previous versons of 64""/78""/87""/88""/95"" ActivBoards & ActivWall 88""",1,"$1,279.00","$1,279.00",NV,Dayton Elementary School
,Invoice,10/3/2019,INV18790,"Promethean ActivBoard 10Touch Range 78"" Dry Erase electronic interactive whiteboard.",1,"$1,000.00","$1,000.00",NV,Dayton Elementary School
,Invoice,10/3/2019,INV18790,Promethean ActivSoundBar - For use with  current versions of ActivBoard Touch &  ActivPanel. Mounting brackets included.,1,$149.00,$149.00,NV,Dayton Elementary School
,Invoice,10/7/2019,INV18795,Installation of Mount Upgrade kit on clear wall,2,$335.00,$670.00,NV,Dayton Intermediate School
,Invoice,9/30/2019,INV18772,"Mount Upgrade Kit with DLP ultra short-throw. Wallbox not included. For use with both current and previous versons of 64""/78""/87""/88""/95"" ActivBoards & ActivWall 88""",2,"$1,279.00","$2,558.00",NV,Dayton Intermediate School
,Invoice,9/30/2019,INV18772,"Promethean ActivBoard 10Touch Range 78"" Dry Erase electronic interactive whiteboard.",2,"$1,000.00","$2,000.00",NV,Dayton Intermediate School
,Invoice,2/25/2019,INV18246,Promethean PRM-45 replacement lamp. Also for PRM-45A projector.,2,$112.00,$224.00,NV,Dayton Intermediate School
,Invoice,11/25/2019,INV18912,Vivitek DW884ST Projector,1,$685.10,$685.10,NV,Dayton Intermediate School
,Invoice,11/18/2019,INV18892,"PRM-10/20 replacement bulb (a 6"" lens offet to the left side of the projector). Also compatible with SU70, XU73, XU74, XU83, XU84, XU86, XU87 & XL40 projectors. (AKA POA-LMP126 or L1039)",20,$95.00,"$1,900.00",NV,Depoali Middle School
,Invoice,11/18/2019,INV18897,PRM-32-35 replacement lamp. Shipping included,1,$112.00,$112.00,NV,Depoali Middle School
,Invoice,10/7/2019,INV18794,Installation of Activboard with projector/boom on Clear wall.,1,$335.00,$335.00,NV,Desert Heights Elementary School
,Invoice,9/26/2019,INV18766,"Mount Upgrade Kit with DLP ultra short-throw. Wallbox not included. For use with both current and previous versons of 64""/78""/87""/88""/95"" ActivBoards & ActivWall 88""",1,"$1,279.00","$1,279.00",NV,Desert Heights Elementary School
,Invoice,9/26/2019,INV18766,"Promethean ActivBoard 10Touch Range 78"" Dry Erase electronic interactive whiteboard.",1,"$1,000.00","$1,000.00",NV,Desert Heights Elementary School
,Invoice,10/7/2019,INV18794,Washoe County SD Lead procedures,1,$150.00,$150.00,NV,Desert Heights Elementary School
,Invoice,2/20/2019,INV18237,Desert Skies:  Airtame 2 Wireless Connection Device with 1.5 year warranty.   **WCSD Bulk Pricing 100+ units** DIGITALEDGE CONTRACT #ESD112-DE-16A  **Shipping included in price**,141,$329.75,"$46,494.75",NV,Desert Skies Middle School
,Invoice,7/31/2019,INV18595,"Installation and Assembly of  Wbox TV on Omni Cart. ACT to Assemble Cart, Install VESA Mount and TV to Cart. Install AirTame into HDMI 2, and Power Strip. Deliver to School and designated Classroom. Test with Tech Laptop.",60,$527.00,"$31,620.00",NV,Desert Skies Middle School
,Invoice,7/31/2019,INV18595,"Installation and Assembly of Promethean Panel on Copernicus IRover Cart. ACT to Assemble Cart, Install VESA Mount and Panel to Cart. Install Promethean Android OPS. AirTame into HDMI 2, and Power Strip. Deliver to School and designated Classroom. Test with Tech Laptop.",78,$527.00,"$41,106.00",NV,Desert Skies Middle School
,Invoice,7/31/2019,INV18595,"Installation of Wbox 49"" TV on Tilt Wall Mount: ACT will deliver panel to site and install TV, Wall Mount and AirTame.",3,$400.00,"$1,200.00",NV,Desert Skies Middle School
,Invoice,10/29/2019,INV18850,ActivConnect OPS - AP PC for Android. From Reno Warehouse,14,$189.00,"$2,646.00",NV,Echo Loder Elementary School
,Invoice,10/9/2019,INV18807,"ActivPanel Nickel 75"" - 1 x Pen, Vesa Mount, WIFI Module & cable pack included. ActivInspire Professional Edition available FOC",14,"$3,525.00","$49,350.00",NV,Echo Loder Elementary School
,Invoice,10/29/2019,INV18850,"Installation of 75"" Promethean ActivPanels on Clear wall",14,$335.00,"$4,690.00",NV,Echo Loder Elementary School
,Invoice,2/26/2019,INV18251,"PRM-10/20 replacement bulb (a 6"" lens offet to the left side of the projector). Also compatible with SU70, XU73, XU74, XU83, XU84, XU86, XU87 & XL40 projectors. (AKA POA-LMP126 or L1039)",14,$112.00,"$1,568.00",NV,Echo Loder Elementary School
,Invoice,10/29/2019,INV18850,Washoe County SD Lead procedures,14,$150.00,"$2,100.00",NV,Echo Loder Elementary School
,Invoice,7/30/2019,INV18577,Installation of ceiling mounted projector. Will use current ceiling mount & used projector - school supplied. Room 236,1,$225.00,$225.00,NV,Edward Pine Middle School
,Invoice,7/30/2019,INV18577,Installation of used Activboards from district warehouse,2,$280.00,$560.00,NV,Edward Pine Middle School
,Invoice,7/30/2019,INV18577,Service Adjust ceiling mounted projector as best that can be at current location. Will not move ceiling mount. Room 237,1,$125.00,$125.00,NV,Edward Pine Middle School
,Invoice,11/18/2019,INV18896,"Mount Upgrade Kit with DLP ultra short-throw. Wallbox not included. For use with both current and previous versons of 64""/78""/87""/88""/95"" ActivBoards & ActivWall 88""",8,"$1,279.00","$10,232.00",NV,Edward W Van Gorder Elem Sch
,Invoice,11/18/2019,INV18896,"Promethean ActivBoard 10Touch Range 78"" Dry Erase electronic interactive whiteboard.",8,"$1,000.00","$8,000.00",NV,Edward W Van Gorder Elem Sch
,Invoice,9/30/2019,INV18771,Vivitek DW884ST Projector,1,$685.10,$685.10,NV,Edward W Van Gorder Elem Sch
,Invoice,10/9/2019,INV18810,ActivConnect OPS - AP PC for Android. From Reno Warehouse,2,$189.00,$378.00,NV,Edwin Dodson Elementary School
,Invoice,10/9/2019,INV18810,"ActivPanel Mobile Stand - For use with current & previous versions of ActivPanel *   *only stand compatible with 65"" panel.",1,$503.00,$503.00,NV,Edwin Dodson Elementary School
,Invoice,10/9/2019,INV18810,"ActivPanel Nickel 75"" - 1 x Pen, Vesa Mount, WIFI Module & cable pack included. ActivInspire Professional Edition available FOC",2,"$3,525.00","$7,050.00",NV,Edwin Dodson Elementary School
,Invoice,10/21/2019,INV18828,Installation/ Assembly of Cart and wall installation,2,$335.00,$670.00,NV,Edwin Dodson Elementary School
,Invoice,10/21/2019,INV18828,Washoe county SD Lead/ ASB procedures,1,$150.00,$150.00,NV,Edwin Dodson Elementary School
,Invoice,1/2/2019,INV18151,Installation of 2 old Promethean Activboards only in mobile,2,$280.00,$560.00,NV,Elizabeth Lenz Elem School
,Invoice,3/14/2019,INV18276,Installation of 6 ActivConnects. Labor only.,1,$170.00,$170.00,NV,Elizabeth Lenz Elem School
,Invoice,1/2/2019,INV18151,"Installation of ActivPanel 70"" on clear wall with backer. Does not include removal of old system.",6,$335.00,"$2,010.00",NV,Elizabeth Lenz Elem School
,Invoice,1/2/2019,INV18151,Washoe County SD Lead/Asb procedure,8,$106.25,$850.00,NV,Elizabeth Lenz Elem School
