Item,Type,Date,Document Number,Description,Qty. Sold,Sales Price,Revenue,Address: Billing Address State,Customer/Project: Company Name
,Invoice,7/18/17,INV16734,"Room 103  Philips 65"" Prosumer (16/7) D-LED, 1920X1080, 350 cd/m2, Landscape only, Dual HDMI inputs, DP/DVI/VGA Daisy Chain (input and Output), OPS, Multiple Video/Audio USB thumb drive Auto-Playback, 7-event Day-part Scheduling on All inputs (including USB and RJ45), Failover on All inputs (including USB and RJ45), USB Port Disable, Network Auto-Restore, Wake-up on LAN, SmartCMS, SmartBrowser, Smart Control, IR Pass through and IP Loop through, Smart Insert, Edge alignment plate, Color Calibration Tool Option, 3 Year Warranty (3 year advanced exchange)",3.00,"$1,799.00 ","$5,397.00 ",CA,Health Science High and Middle College
,Invoice,7/18/17,INV16734,"Room 200B  2 ActivPanel 75"" - 2 x stylus, 1 x ActivBoard Digital Pen, Vesa Mount & cable pack included. ActivInspire Professional Edition available FOC   **ActivPanel Promo - Ends June 30th**",2.00,"$4,548.00 ","$9,096.00 ",CA,Health Science High and Middle College
,Invoice,7/18/17,INV16734,"Room 206  ActivWall 135” System with speakers, SSID projector, ClassFlow Connect & 4 x Digital Pen",1.00,"$5,999.00 ","$5,999.00 ",CA,Health Science High and Middle College
,Invoice,7/18/17,INV16734,"Room 209  ActivPanel 75"" - 2 x stylus, 1 x ActivBoard Digital Pen, Vesa Mount & cable pack included. ActivInspire Professional Edition available FOC",1.00,"$4,548.00 ","$4,548.00 ",CA,Health Science High and Middle College
,Invoice,7/18/17,INV16734,"Room 210  ActivWall 135” System with speakers, SSID projector, ClassFlow Connect & 4 x Digital Pen",1.00,"$5,999.00 ","$5,999.00 ",CA,Health Science High and Middle College
,Invoice,7/18/17,INV16734,"Room 211  ActivWall 135” System with speakers, SSID projector, ClassFlow Connect & 4 x Digital Pen",1.00,"$5,999.00 ","$5,999.00 ",CA,Health Science High and Middle College
,Invoice,7/18/17,INV16734,"Room 213   ActivPanel 75"" - 2 x stylus, 1 x ActivBoard Digital Pen, Vesa Mount & cable pack included. ActivInspire Professional Edition available FOC",1.00,"$4,548.00 ","$4,548.00 ",CA,Health Science High and Middle College
,Invoice,7/18/17,INV16734,SP Controls: Pixie Plus Display Control Module,1.00,$235.00 ,$235.00 ,CA,Health Science High and Middle College
,Invoice,8/22/17,INV16822,SP Controls: Pixie Plus Display Control Module,1.00,$235.00 ,$235.00 ,CA,Health Science High and Middle College
,Invoice,8/22/17,INV16822,SP Controls: Pixie Plus Display Control Module,1.00,$235.00 ,$235.00 ,CA,Health Science High and Middle College
,Invoice,8/22/17,INV16822,SP Controls: Pixie Plus Display Control Module,1.00,$235.00 ,$235.00 ,CA,Health Science High and Middle College
,Invoice,10/3/17,INV16974,"ActivBoard 10Touch Range 78"" Dry Erase electronic interactive whiteboard. ActivInspire Professional Edition available FOC.   Also includes bracket kit.  **HME Promethean Boards 2017 (4)**",4.00,"$1,099.00 ","$4,396.00 ",CA,Henry Miller Elementary School
,Invoice,3/9/17,INV16347,"CA 50A System with 4 Ceiling Speakers & tile bridges, 4-50' Speaker Cables and 25' 3.5mm cable (KIT)    3000-0456 CA-50 Amplifier (Power Supply 3010-0100 Sold Separately) 1 each 3210-0020 Cable 25ft 3.5X3.5 Cable 1 each 3200-0003 Cable Wire Speaker 50 ft tinned plenum rated speaker wire 3 each 3200-0004 Cable Wire Speaker 35 ft tinned plenum rated speaker wire 1 each 3300-0043 Speaker CS-12 Tile Bridges for Ceiling Plenum Speaker 4 each 3300-0044 Speaker CS-12 Ceiling Speaker with Plenum Rated Back can 4 each 3010-0100 Power Supply Switching for the Achiever, Ultimate III, Elite II and IR Receiver 1 each",5.00,$375.00 ,"$1,875.00 ",CA,Henry Miller Elementary School
,Invoice,5/25/17,INV16596,"CA 50A System with 4 Ceiling Speakers & tile bridges, 4-50' Speaker Cables and 25' 3.5mm cable (KIT)    3000-0456 CA-50 Amplifier (Power Supply 3010-0100 Sold Separately) 1 each 3210-0020 Cable 25ft 3.5X3.5 Cable 1 each 3200-0003 Cable Wire Speaker 50 ft tinned plenum rated speaker wire 3 each 3200-0004 Cable Wire Speaker 35 ft tinned plenum rated speaker wire 1 each 3300-0043 Speaker CS-12 Tile Bridges for Ceiling Plenum Speaker 4 each 3300-0044 Speaker CS-12 Ceiling Speaker with Plenum Rated Back can 4 each 3010-0100 Power Supply Switching for the Achiever, Ultimate III, Elite II and IR Receiver 1 each",2.00,$375.00 ,$750.00 ,CA,Henry Miller Elementary School
,Invoice,11/27/17,INV17143,"CA-60A System with 4 Ceiling Speakers & tile bridges, 2-50' Speaker Cables and 25' 3.5mm cable (KIT)   3000-0473 CA-60 Amplifier 1 each 3210-0075 Cable 35ft 3.5X3.5 Cable 1 each 3200-0003 Cable Wire Speaker 50 ft plenum rated speaker wire 1 each 3200-0002 Cable Wire Speaker 75 ft tinned plenum rated speaker wire 1 each 3300-0043 Speaker CS-12 Tile Bridges for Ceiling Plenum Speaker 4 each 3300-0044 Speaker CS-12 Ceiling Speaker with Plenum Rated Back can 4 each 3010-0103 Power Supply, Wall Mount 24VDC 2A 1 each 3210-0104 15' Cable, Plenum Power Cable with 2 Spade Lugs to bare wires - use w/3010-0103 for CA-60",2.00,$375.00 ,$750.00 ,CA,Henry Miller Elementary School
,Invoice,7/18/17,INV16731,"ActivPanel It Takes Two Promo Qty 2 - ActivPanel 75"" - 2 x stylus, 1 x ActivBoard Digital Pen, Vesa Mount & cable pack included. ActivInspire Professional Edition available FOC  ***Promotional Pricing Expires 6/30/2017***",2.00,"$4,548.00 ","$9,096.00 ",CA,Hephatha Lutheran School Church and School
,Invoice,8/21/17,INV16820,Certified Professional Installation of ActivPanel and cable kit on wall.,2.00,$550.00 ,"$1,100.00 ",CA,Hephatha Lutheran School Church and School
,Invoice,1/3/17,INV16145,ACT Certified Projector Cleaning,1.00,$330.00 ,$330.00 ,CA,Heritage Oak Private Education
,Invoice,6/8/17,INV16632,"ActivPanel 70"" V5 - 1 x Pen, Vesa Mount & cable pack included.  ActivInspire Professional Edition available FOC.  **ActivPanel It Takes Two PROMO** Expires 6/30/2017",2.00,"$3,597.00 ","$7,194.00 ",CA,Heritage Oak Private Education
,Invoice,8/21/17,INV16818,Certified Professional Installation of ActivPanel on wall with cable kit,2.00,$550.00 ,"$1,100.00 ",CA,Heritage Oak Private Education
,Invoice,8/21/17,INV16819,De/Re-Installation of Existing Promethean System,2.00,$600.00 ,"$1,200.00 ",CA,Heritage Oak Private Education
,Invoice,3/8/17,INV16337,Panasonic PT-TW230/ET-SLMP140 Projector Lamp Module,4.00,$195.00 ,$780.00 ,CA,Heritage Oak Private Education
,Invoice,3/8/17,INV16337,PRM-32-35 replacement lamp,1.00,$115.00 ,$115.00 ,CA,Heritage Oak Private Education
,Invoice,10/11/17,INV17010,PRM-32-35 replacement lamp,4.00,$99.00 ,$396.00 ,CA,Heritage Oak Private Education
,Invoice,6/8/17,INV16628,"Promethean DLP Remote Remote control for PRM-35, EST-P1 and UST-P1 DLP Projectors",1.00,$59.00 ,$59.00 ,CA,Heritage Oak Private Education
,Invoice,9/18/17,INV16922,Repairs,2.00,$559.00 ,"$1,118.00 ",CA,Heritage Oak Private Education
,Invoice,3/27/17,INV16397,BoxLight SoundLite 30W System -  23W table top or pole mount speaker 15Wx2 with wireless mic included,1.00,$349.00 ,$349.00 ,CA,Heritage School
,Invoice,3/27/17,INV16397,Certified Professional Installation,1.00,$75.00 ,$75.00 ,CA,Heritage School
,Invoice,1/13/17,INV16163,"BenQ Replacement Lamp MW860USTi, MX750, and MW870UST",6.00,$149.00 ,$894.00 ,CA,Highgrove Elementary School
,Invoice,5/23/17,INV16580,"ActivPanel 70"" V5 - 1 x Pen, Vesa Mount & cable pack included.  ActivInspire Professional Edition available FOC",1.00,"$3,999.00 ","$3,999.00 ",CA,Highland Elementary School
,Credit Memo,5/23/17,375,"ActivPanel 70"" V5 - 1 x Pen, Vesa Mount & cable pack included.  ActivInspire Professional Edition available FOC  Less the restocking fee of 321.80",-1.00,"$3,677.20 ","($3,677.20)",CA,Highland Elementary School
,Invoice,5/23/17,INV16580,"BoxLight Rainier IFPD-MOB  Motorized height adjustable mobile cart. Includes mobile base, adjustable column, wired remote, and vesa plate",1.00,"$1,599.00 ","$1,599.00 ",CA,Highland Elementary School
,Credit Memo,5/23/17,375,"BoxLight Rainier IFPD-MOB  Motorized height adjustable mobile cart. Includes mobile base, adjustable column, wired remote, and vesa plate",-1.00,"$1,599.00 ","($1,599.00)",CA,Highland Elementary School
,Invoice,5/23/17,INV16580,Certified Professional Installation of ActivPanel on mobile cart (Eric Pagano will install),1.00,$550.00 ,$550.00 ,CA,Highland Elementary School
,Credit Memo,5/23/17,375,Certified Professional Installation of ActivPanel on mobile cart (Eric Pagano will install),-1.00,$550.00 ,($550.00),CA,Highland Elementary School
,Invoice,5/11/17,INV16527,"ActivPanel 70"" V5 - 1 x Pen, Vesa Mount & cable pack included.  ActivInspire Professional Edition available FOC",8.00,"$3,999.00 ","$31,992.00 ",CA,Highland High School
,Invoice,9/5/17,INV16880,"Audio Enhancement Sentinel Alert System PAL w/4 Wall Speakers (kit)  3010-0100 Power Supply Switching for the Achiever, Ultimate III, Elite II, MS400, GL300 and IR Receiver  1 each 3120-0001 Battery Panasonic rechargeable nickel metal hydride AA battery (orange) 2 each 3110-0014 Charger Wall Mount Mic Charger - AEBC-09  1 each 3000-0456 CA-50 Amplifier (Power Supply 3010-0100 Sold Separately) 1 each 1300-1233 Cable - 50ft  Cat6 Plenum w/Molded Boot - Black 1 each   3200-0003 Cable Wire Speaker 50 ft tinned plenum rated speaker wire 1 each 3200-0002 Cable Wire Speaker 75 ft tinned plenum rated speaker wire 1 each   3300-0003 Speaker White Wall Speaker - WS-09   4 each    3100-0076 Microphone New Micro Infrared Handheld Microphone    1 each 3400-0018 Dome Receiver IR-Satellite TLD100 with adapter   1 each    3100-0072 Microphone - AE Infrared Tear-Drop Microphone - Safe Enabled - NBL 1 each",2.00,"$1,295.00 ","$2,590.00 ",CA,Highland High School
,Invoice,9/5/17,INV16880,"Buy (2) ActivPanel 75"" HD - 2 x stylus, 1 x ActivBoard Digital Pen, Vesa Mount & cable pack included. ActivInspire Professional Edition available FOC.  Must be ordered in pairs. Min 2 - Max 20 units. Buy 10 or more units and get free PD. 7/26 - 9/30/2017",2.00,"$4,349.00 ","$8,698.00 ",CA,Highland High School
,Invoice,6/14/17,INV16652,"Certified Professional Classroom Installations-Installation of  70” ActivPanels and wall mounts, Lenovo Micro PCs behind ActivPanel (right side), Pixie Plus AV controller systems (right side of AP) and Programing.  External race way to be used between ActivPanels.            ***Highland High School***  ***DigitalEdge Contract #ESD112-DE-16A***",8.00,"$1,160.00 ","$9,280.00 ",CA,Highland High School
,Invoice,10/26/17,INV17065,"Installation of  75” ActivPanels and wall mount, (1)Lenovo Micro PC behind panels (right side), Webcam, Audio Enhancement with 4 Wall Speakers, (1) Pixie Plus AV controller system (right side of AP) and Programing.  (1) Data run from existing data port in room.  All cabling and raceway included.  ***Highland HS- Rooms 117 and 223***",2.00,"$1,150.00 ","$2,300.00 ",CA,Highland High School
,Invoice,5/11/17,INV16527,LENOVO : Lenovo Essential Wireless Keyboard and Mouse Combo - US English,8.00,$49.99 ,$399.92 ,CA,Highland High School
,Invoice,10/3/17,INV16980,LENOVO : Lenovo Essential Wireless Keyboard and Mouse Combo - US English,2.00,$49.99 ,$99.98 ,CA,Highland High School
,Invoice,5/11/17,INV16527,"LENOVO : ThinkCentre M900, Intel Core i5-6500T (2.50GHz, 6MB), Windows 7 Professional 64 preinstalled through downgrade rights in Windows 10 Pro, 8.0GB, 1x256GB SSD SATA III, (x), Intel 8260, 3 Year On-site",8.00,$849.00 ,"$6,792.00 ",CA,Highland High School
,Invoice,10/3/17,INV16980,"Lenovo ThinkCentre M900 10FM - Tiny desktop - 1 x Core i5 6500T / 2.5 GHz - RAM 8 GB - SSD 256 GB - TCG Opal Encryption - HD Graphics 530 - GigE - WLAN: 802.11a/b/g/n/ac, Bluetooth 4.1 - Win 10 Pro 64-bit - vPro",2.00,$849.00 ,"$1,698.00 ",CA,Highland High School
,Invoice,10/3/17,INV16980,Lenovo Tiny VESA Mount II- system mounting bracket. System mounting bracket - for ThinkCentre M700; M715q; M72e; M900; M92; M92p; M93p,2.00,$9.99 ,$19.98 ,CA,Highland High School
,Invoice,5/11/17,INV16527,LOGITECH : HD Pro Webcam C920,8.00,$79.99 ,$639.92 ,CA,Highland High School
,Invoice,10/3/17,INV16980,Logitech HD Pro Webcam C920. Web camera - color - 1920 x 1080 - audio - USB 2.0 - H.264,2.00,$79.99 ,$159.98 ,CA,Highland High School
,Invoice,5/11/17,INV16527,SP Controls: Pixie Plus Display Control Module,8.00,$218.00 ,"$1,744.00 ",CA,Highland High School
,Invoice,9/5/17,INV16880,SP Controls: Pixie Plus Display Control Module,2.00,$228.00 ,$456.00 ,CA,Highland High School
,Invoice,4/27/17,INV16480,"BenQ MX819ST Projector:  XGA, 3000 ANSI lumens, HDMI, D-sub, Com, A, 2w speaker x1, AO, Control terminals  **Digital Edge Contract ESD 112-16A**",1.00,"$1,119.20 ","$1,119.20 ",CA,Houghton-Kearney K-8 School
,Invoice,1/25/17,INV16187,"Professional Services: Installation of Boxlight/Mimio X27NST projector and mount above existing ActivBoards, plus cables to existing wallboxes, in Rooms 3, 4, 6 and 7",5.00,$500.00 ,"$2,500.00 ",CA,Houghton-Kearney K-8 School
,Invoice,1/25/17,INV16187,"Professional Services: Room 1 installation, including moving the existing ActivBoard & cabling to a different location on the same wall in the room. Does not include removal of ceiling-mounted projector and its cabling",1.00,"$1,065.00 ","$1,065.00 ",CA,Houghton-Kearney K-8 School
,Invoice,8/21/17,INV16812,"BoxLight Dallas WX31NXT  3100 Lumens, WXGA 1280x800,  HDMI, 2 VGA, S-Vid, Component L4L eligble    No longer comes with EST wall mount",5.00,"$1,129.00 ","$5,645.00 ",CA,Huntington Christian School
,Invoice,2/10/17,INV16242,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,2.00,$99.00 ,$198.00 ,CA,Huntington Christian School
,Invoice,8/21/17,INV16812,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,5.00,$99.00 ,$495.00 ,CA,Huntington Christian School
,Invoice,2/10/17,INV16242,N12 WXGA 4000 lumens Ultra Short Throw Projector with mount. Bulb.,2.00,"$1,499.00 ","$2,998.00 ",CA,Huntington Christian School
,Invoice,12/14/17,INV17215,PRM-32-35 replacement lamp,6.00,$99.00 ,$594.00 ,CA,Huron Elementary School
,Invoice,4/13/17,INV16457,"Globisen LD12-BIOCHM: Computer based Laboratory with 15 built in sensors for high school biology and chemistry Light, Heart Rate, Relative Humidity, Barometric pressure, GPS, Turbidity, Dissolved Oxygen (Electrode sold separately), Air Pressure, Colorimeter, Conductivity, Thermocouple, pH, Amb. Temperature, Ext. Temperature, Universal input",1.00,$699.00 ,$699.00 ,CA,Irvine Unified School District
,Invoice,4/13/17,INV16457,LabDisc Dissolved Oxygen Electrode,1.00,$189.00 ,$189.00 ,CA,Irvine Unified School District
,Invoice,2/9/17,INV16239,"ActivPanel 4.5 70"" with ActivConnect G-Series - 2 stylus, 1 x ActivPanel Digital Pen, Wall Mount & cable pack included.  ActivInspire Professional Edition available FOC",1.00,"$4,249.00 ","$4,249.00 ",CA,Jefferson Elementary School
,Invoice,1/11/17,INV16159,BoxLight DALLAS-710  Remote for P8 and Dallas WX31NXT,1.00,$70.00 ,$70.00 ,CA,Jefferson Elementary School
,Invoice,1/11/17,INV16159,BoxLight LightPen - ProjectoWrite Pen,1.00,$49.00 ,$49.00 ,CA,Jefferson Elementary School
,Invoice,1/11/17,INV16159,BoxLight P5 WX31NST Replacement Lamp. Also for  P6 WX31NST and Boston X40.,2.00,$349.00 ,$698.00 ,CA,Jefferson Elementary School
,Invoice,3/13/17,INV16350,Installation,1.00,$600.00 ,$600.00 ,CA,Jefferson Elementary School
,Invoice,2/9/17,INV16239,"Promethean ActivPanel Touch Mobile Stand   ActivPanel Mobile Stand - For use with both current and previous versions of 55"", 65"", 70"" and 84""ActivPanel Touch",1.00,$699.00 ,$699.00 ,CA,Jefferson Elementary School
,Invoice,1/11/17,INV16159,"Replacement Lamp for Dallas 930, P8, P10, Dallas WX31NXT, WX35NXT and WX25N projectors.",2.00,$349.00 ,$698.00 ,CA,Jefferson Elementary School
,Invoice,7/31/17,INV16743,"LG BP550 - 3D Blu-ray disc player - upscaling - Ethernet, Wi-Fi - tabletop",1.00,$129.00 ,$129.00 ,CA,John C. Fremont Elementary School
,Invoice,7/31/17,INV16743,Presentation Cart,1.00,$395.00 ,$395.00 ,CA,John C. Fremont Elementary School
,Invoice,7/31/17,INV16743,Vivitek DU3341 Replacement Lamp,1.00,$440.00 ,$440.00 ,CA,John C. Fremont Elementary School
,Invoice,7/31/17,INV16743,"Vivitek DU3341. 5,500 ANSI lumens of brightness with a 10,000:1 contrast ratio. Native WUXGA (1920 x 1200) DLP® dark chip 3 and BrilliantColor™ technologies for sharp and detailed image quality. Provides the connections necessary for many diverse projection environments: HDMI v1.4, MHL/HDMI v1.4, Component (5 BNC) (RGBHV), S-Video, Composite video, VGA input for PC and Laptop, 3D Sync Out, Audio RCA in-out, Microphone-In, RS232, USB Type A (File Reader/USB Host), USB Type B (Service), USB Display (MINI B), USB Type A (Wireless Dongle), Wired Remote, RJ45 and 12V Trigger for automation.",1.00,"$2,250.00 ","$2,250.00 ",CA,John C. Fremont Elementary School
,Invoice,1/30/17,INV16217,"PRM-10/20 replacement bulb (a 6"" lens offet to the left side of the projector). Also compatible with SU70, XU73, XU74, XU83, XU84, XU86, XU87 & XL40 projectors. (AKA POA-LMP126 or L1039)",4.00,$115.00 ,$460.00 ,CA,John F. Kennedy High School
,Invoice,1/30/17,INV16217,PRM-32-35 replacement lamp,2.00,$115.00 ,$230.00 ,CA,John F. Kennedy High School
,Invoice,5/25/17,INV16589,Promethean PRM-45A Projector,1.00,$675.00 ,$675.00 ,CA,John F. Kennedy High School
,Invoice,5/9/17,INV16523,BoxLight SoundLite 30W System -  23W table top or pole mount speaker 15Wx2 with wireless mic included,2.00,$399.00 ,$798.00 ,CA,Kern Behavioral and Recovery Services
,Invoice,4/3/17,INV16419,PRM-32-35 replacement lamp,4.00,$99.00 ,$396.00 ,CA,La Veta Elementary School
,Invoice,10/9/17,INV16991,PRM-32-35 replacement lamp,4.00,$99.00 ,$396.00 ,CA,La Veta Elementary School
,Invoice,12/14/17,INV17218,PRM-25 Replacement Lamp,2.00,$99.00 ,$198.00 ,CA,La Vista Center
,Invoice,4/3/17,INV16411,Mimio Teach,3.00,$825.00 ,"$2,475.00 ",CA,Lakeside Middle School
,Invoice,5/16/17,INV16541,Mimio Teach,3.00,$825.00 ,"$2,475.00 ",CA,Lakeside Middle School
,Invoice,10/25/17,INV17057,"ASUS : CHROMEBIT-B013C, RockChip 3288-C, Quad-core ARM Mali-T624 GPU Full HD, plays up to 1080p, 2GB LPDDR3L, 16G eMMC, Dual Band 802.11 a/b/g/n/ac; Bluetooth V4.0, 12Vdc, 1.50A, 18W Power Adapter, 1 x USB2.0/ HDMI/DC-in/Security Notch",1.00,$120.00 ,$120.00 ,CA,Lancaster High School
,Invoice,10/26/17,INV17063,"Certified Installation Services - Installation of 55# Panel, Outside Safety Enclosure, New Electrical Box and Chromebit.",1.00,"$1,350.00 ","$1,350.00 ",CA,Lancaster High School
,Invoice,9/13/17,INV16910,LENOVO : Lenovo Essential Wireless Keyboard and Mouse Combo - US English,1.00,$49.99 ,$49.99 ,CA,Lancaster High School
,Invoice,9/13/17,INV16910,"Lenovo ThinkCentre M710q 10MR - Tiny desktop - 1 x Core i5 6500T / 2.5 GHz - RAM 8 GB - SSD 256 GB - TCG Opal Encryption, NVM Express (NVMe) - HD Graphics 530 - GigE - WLAN: 802.11a/b/g/n/ac, Bluetooth 4.1 - Win 7 Pro 64-bit (includes Win 10 Pro 64-bit License",1.00,$849.00 ,$849.00 ,CA,Lancaster High School
,Invoice,9/13/17,INV16910,Lenovo Tiny VESA Mount - system mounting bracket. System mounting bracket - for ThinkCentre M700; M715q; M72e; M900; M92; M92p; M93p,1.00,$12.99 ,$12.99 ,CA,Lancaster High School
,Invoice,9/13/17,INV16910,Logitech HD Pro Webcam C920. Web camera - color - 1920 x 1080 - audio - USB 2.0 - H.264,1.00,$79.99 ,$79.99 ,CA,Lancaster High School
,Invoice,10/25/17,INV17057,"Philips 55"" Prosumer (16/7) LED Monitor - FHD (1920x1080), 350 cd/m2, Dual-core platform, 8G cache memory for URL Caching, USB Playback, 7-event Day-part Scheduling on All inputs (including USB and RJ45), Multiple Video/Audio USB thumb drive Auto-playback, SmartCMS, SmartBrowser, USB port Disable, Network Auto-Restore, Wake-up on LAN, 3 Year Warranty (3 year advanced exchange)",1.00,"$1,150.00 ","$1,150.00 ",CA,Lancaster High School
,Invoice,10/25/17,INV17057,"The TV Shield Pro 55-60"" Outdoor Weatherproof TV/ Display Enclosure",1.00,"$1,600.00 ","$1,600.00 ",CA,Lancaster High School
,Invoice,8/28/17,INV16845,"ActivBoard 10Touch Range 88"" Dry Erase electronic interactive whiteboard. ActivInspire Professional Edition available FOC.  Also includes bracket kit.",2.00,"$1,299.00 ","$2,598.00 ",CA,Laton Elementary School
,Invoice,2/2/17,INV16225,"ActivBoard 6 Touch Range 88"" Dry Erase electronic interactive whiteboard. ActivInspire Professional Edition available FOC.",4.00,"$1,299.00 ","$5,196.00 ",CA,Laton Elementary School
,Invoice,11/30/17,INV17157,"Certified Professional Deinstallation of existing equipment, and Installation of ActivBoard 10 Touch 88, Mount Upgrade Kit with DLP Short-Throw, ActivSoundBar and Wallbox Kit",2.00,"$1,175.00 ","$2,350.00 ",CA,Laton Elementary School
,Invoice,4/12/17,INV16450,"Certified Professional Deinstallation of existing equipment, and Installation of ActivBoard 6 Touch 88, Mount Upgrade Kit with DLP Short-Throw, ActivSoundBar and Wallbox Kit",4.00,"$1,175.00 ","$4,700.00 ",CA,Laton Elementary School
,Invoice,8/8/17,INV16778,"Mount Upgrade Kit with DLP short-throw. Wallbox not included. For use with both current and previous versons of 64""/78""/87""/88""/95"" ActivBoards & ActivWall 88""",1.00,"$1,199.00 ","$1,199.00 ",CA,Laton Elementary School
,Invoice,8/28/17,INV16845,"Mount Upgrade Kit with DLP short-throw. Wallbox not included. For use with both current and previous versons of 64""/78""/87""/88""/95"" ActivBoards & ActivWall 88""",2.00,"$1,199.00 ","$2,398.00 ",CA,Laton Elementary School
,Invoice,2/2/17,INV16225,"Mount Upgrade Kit with DLP short-throw. Wallbox not included. For use with both current and previous versons of 64""/78""/87""/95"" ActivBoards.",4.00,"$1,199.00 ","$4,796.00 ",CA,Laton Elementary School
,Invoice,8/28/17,INV16845,Promethean ActivSoundBar - For use with ActivBoard 10 Touch. Not for use of current version with ActivPanel. Mounting brackets included.,2.00,$149.00 ,$298.00 ,CA,Laton Elementary School
,Invoice,2/2/17,INV16225,Promethean ActivSoundBar - For use with ActivBoard Touch Range & ActivPanel Touch.  Brackets included,4.00,$149.00 ,$596.00 ,CA,Laton Elementary School
,Invoice,1/25/17,INV16190,"Room 21: Certified Professional Installation of ActivBoard, Mount, projector, ActivSoundBar and WallBox Kit",1.00,$800.00 ,$800.00 ,CA,Laton High School
,Invoice,1/25/17,INV16190,"Room 7: Certified Professional Deinstallation, except for the mount, and Instlalation of ActivBoard 6 Touch 88, Mount Upgrade Kit with DLP Short-Throw, ActivSoundBar & WallBox Kit",1.00,"$1,115.00 ","$1,115.00 ",CA,Laton High School
,Invoice,1/25/17,INV16190,Room 8: Certified professional uninstall.,1.00,$375.00 ,$375.00 ,CA,Laton High School
,Invoice,1/25/17,INV16190,"Rooms 11 & 12: Certified Professional Deinstallation of existing equipment, and Installation of ActivBoard 6 Touch 88, Mount Upgrade Kit with DLP Short-Throw, ActivSoundBar and Wallbox Kit",2.00,"$1,175.00 ","$2,350.00 ",CA,Laton High School
,Invoice,7/6/17,INV16713,"ActivBoard 10Touch Range 88"" Dry Erase electronic interactive whiteboard. ActivInspire Professional Edition available FOC.",5.00,"$1,234.00 ","$6,170.00 ",CA,Laton Unified School District
,Invoice,7/31/17,INV16751,"Certified Professional Deinstallation of existing equipment, and Installation of ActivBoard 6 Touch 88, Mount Upgrade Kit with DLP Short-Throw, ActivSoundBar and Wallbox Kit",5.00,"$1,175.00 ","$5,875.00 ",CA,Laton Unified School District
,Invoice,7/6/17,INV16713,"Mount Upgrade Kit with DLP short-throw. Wallbox not included. For use with both current and previous versons of 64""/78""/87""/88""/95"" ActivBoards & ActivWall 88""",4.00,"$1,139.00 ","$4,556.00 ",CA,Laton Unified School District
,Invoice,7/6/17,INV16713,Promethean ActivSoundBar - For use with ActivBoard 10 Touch. Not for use of current version with ActivPanel. Mounting brackets included.,5.00,$142.00 ,$710.00 ,CA,Laton Unified School District
,Invoice,11/9/17,INV17105,"Philips 65"" Prosumer (16/7) D-LED, 1920X1080, 350 cd/m2, Landscape only, Dual HDMI inputs, DP/DVI/VGA Daisy Chain (input and Output), OPS, Multiple Video/Audio USB thumb drive Auto-Playback, 7-event Day-part Scheduling on All inputs (including USB and RJ45), Failover on All inputs (including USB and RJ45), USB Port Disable, Network Auto-Restore, Wake-up on LAN, SmartCMS, SmartBrowser, Smart Control, IR Pass through and IP Loop through, Smart Insert, Edge alignment plate, Color Calibration Tool Option, 3 Year Warranty (3 year advanced exchange)",9.00,"$1,499.00 ","$13,491.00 ",CA,Lemonwood Elementary School
,Invoice,12/12/17,INV17208,"Philips 65"" Prosumer (16/7) D-LED, 1920X1080, 350 cd/m2, Landscape only, Dual HDMI inputs, DP/DVI/VGA Daisy Chain (input and Output), OPS, Multiple Video/Audio USB thumb drive Auto-Playback, 7-event Day-part Scheduling on All inputs (including USB and RJ45), Failover on All inputs (including USB and RJ45), USB Port Disable, Network Auto-Restore, Wake-up on LAN, SmartCMS, SmartBrowser, Smart Control, IR Pass through and IP Loop through, Smart Insert, Edge alignment plate, Color Calibration Tool Option, 3 Year Warranty (3 year advanced exchange)",3.00,"$1,499.00 ","$4,497.00 ",CA,Lemonwood Elementary School
,Invoice,11/9/17,INV17105,"Philips 65"" Prosumer 65BDL3000Q (16/7) D-LED, 1920X1080, 350 cd/m2, Landscape only, Dual HDMI inputs, DP/DVI/VGA Daisy Chain (input and Output), OPS, Multiple Video/Audio USB thumb drive Auto-Playback, 7-event Day-part Scheduling on All inputs (including USB and RJ45), Failover on All inputs (including USB and RJ45), USB Port Disable, Network Auto-Restore, Wake-up on LAN, SmartCMS, SmartBrowser, Smart Control, IR Pass through and IP Loop through, Smart Insert, Edge alignment plate, Color Calibration Tool Option, 3 Year Warranty (3 year advanced exchange)",30.00,"$1,499.00 ","$44,970.00 ",CA,Lemonwood Elementary School
,Invoice,12/12/17,INV17208,"Philips 65"" Prosumer 65BDL3000Q (16/7) D-LED, 1920X1080, 350 cd/m2, Landscape only, Dual HDMI inputs, DP/DVI/VGA Daisy Chain (input and Output), OPS, Multiple Video/Audio USB thumb drive Auto-Playback, 7-event Day-part Scheduling on All inputs (including USB and RJ45), Failover on All inputs (including USB and RJ45), USB Port Disable, Network Auto-Restore, Wake-up on LAN, SmartCMS, SmartBrowser, Smart Control, IR Pass through and IP Loop through, Smart Insert, Edge alignment plate, Color Calibration Tool Option, 3 Year Warranty (3 year advanced exchange)",48.00,"$1,499.00 ","$71,952.00 ",CA,Lemonwood Elementary School
,Invoice,4/25/17,INV16471,Certified Professional Installation of ActivPanels on mobile carts (Eric Pagano to install),6.00,$500.00 ,"$3,000.00 ",CA,Liberty Elementary School
