Item,Type,Date,Document Number,Description,Qty. Sold,Sales Price,Revenue,Address: Billing Address State,Customer/Project: Company Name
,Invoice,9/19/18,INV17941,EPSON PowerLite 107 - 3LCD Projector - Portable - LAN  3LCD projector - portable - 3500 lumens (white) - 3500 lumens (color) - XGA (1024 x 768) - 4:3 - LAN - with 2 years Epson Road Service Program,2.00,$549.00 ,"$1,098.00 ",CA,Los Banos Junior High School
,Invoice,9/19/18,INV17941,"Promethean ActivBoard 10Touch Range 78"" Dry Erase electronic interactive whiteboard.",2.00,"$1,099.00 ","$2,198.00 ",CA,Los Banos Junior High School
,Invoice,10/31/18,INV18065,"CA-60 System with 2-Ceiling Speakers & tile bridges, 2-50' Speaker Cables and 25' 3.5mm cable (KIT)   Includes: 3000-0473 - Amp, CA-60 3010-0103 - Power Supply, Wall Mount 24VDC 2A 2300-0003 - Cable, 50', Speaker Wire, Plenum Rated 3210-0075 -Cable, 35', 3.5 to 3.5 M/M Low Profile, 40517, Plenum Rated, Shielded 3210-0104 - Cable, 15',Plenum Power cable w/2 Spade Lugs to bare wires- use w/3010-0103- for CA-60 3300-0043 - Tile Bridge, CS-12 3300-0044 - Speaker, CS-12, Ceiling Speaker, Plenum Rated Back Can",1.00,$315.00 ,$315.00 ,CA,Los Banos Unified School District
,Invoice,7/2/18,INV17701,"CA-60A System with 4 Ceiling Speakers & tile bridges, 2-50' Speaker Cables and 25' 3.5mm cable (KIT)   3000-0473 CA-60 Amplifier 1 each 3210-0075 Cable 35ft 3.5X3.5 Cable 1 each 3200-0003 Cable Wire Speaker 50 ft plenum rated speaker wire 1 each 3200-0002 Cable Wire Speaker 75 ft tinned plenum rated speaker wire 1 each 3300-0043 Speaker CS-12 Tile Bridges for Ceiling Plenum Speaker 4 each 3300-0044 Speaker CS-12 Ceiling Speaker with Plenum Rated Back can 4 each 3010-0103 Power Supply, Wall Mount 24VDC 2A 1 each 3210-0104 15' Cable, Plenum Power Cable with 2 Spade Lugs to bare wires - use w/3010-0103 for CA-60  **PHS 4 New Classrm**",4.00,$375.00 ,"$1,500.00 ",CA,Los Banos Unified School District
,Invoice,5/21/18,INV17602,Da-Lite Model B Projector Screen 100D 60x80,4.00,$124.95 ,$499.80 ,CA,Los Banos Unified School District
,Invoice,9/17/18,INV17939,"EPSON : EPSON Replacement Lamp /VS250, VS350, VS355, EX3260, 5260, 9210,9220, HC660, 760HD,1060 2100, 2150, PL1266, 1286",1.00,$49.00 ,$49.00 ,CA,Los Banos Unified School District
,Invoice,9/17/18,INV17939,EPSON PowerLite 107 - 3LCD Projector - Portable - LAN  3LCD projector - portable - 3500 lumens (white) - 3500 lumens (color) - XGA (1024 x 768) - 4:3 - LAN - with 2 years Epson Road Service Program,1.00,$626.00 ,$626.00 ,CA,Los Banos Unified School District
,Invoice,5/21/18,INV17602,Epson Powerlite 97H Projector XGA 2700 lumens,4.00,$626.00 ,"$2,504.00 ",CA,Los Banos Unified School District
,Invoice,9/17/18,INV17939,Panduit Mini-Com blank module,20.00,$2.89 ,$57.80 ,CA,Los Banos Unified School District
,Invoice,9/17/18,INV17939,"PEERLESS AEC006009 - MOUNTING COMPONENT Mounting component (extension column) for LCD / plasma / projector - steel, fused epoxy - black - ceiling mountable",2.00,$18.00 ,$36.00 ,CA,Los Banos Unified School District
,Invoice,9/17/18,INV17939,Peerless Lightweight Adjustable Suspended Ceiling Plate,2.00,$87.49 ,$174.98 ,CA,Los Banos Unified School District
,Invoice,9/17/18,INV17939,Precision Projector Mount with Spider Universal Adaptor Plate,2.00,$149.00 ,$298.00 ,CA,Los Banos Unified School District
,Invoice,9/17/18,INV17939,"Promethean ActivBoard 10Touch Range 78"" Dry Erase electronic interactive whiteboard.",1.00,"$1,099.00 ","$1,099.00 ",CA,Los Banos Unified School District
,Invoice,9/17/18,INV17939,Promethean ActivSoundBar - For use with  current versions of ActivBoard Touch &  ActivPanel. Mounting brackets included.,1.00,$149.00 ,$149.00 ,CA,Los Banos Unified School District
,Invoice,3/15/18,INV17462,MimioHub,1.00,$40.00 ,$40.00 ,CA,Madera County Superintendent of Schools
,Invoice,7/17/18,INV17736,"BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android",2.00,"$3,599.00 ","$7,198.00 ",CA,Marin Preparatory School
,Invoice,7/17/18,INV17736,BoxLight Procolor-PCMODi5 v2.0 - PC Module,2.00,$749.00 ,"$1,498.00 ",CA,Marin Preparatory School
,Invoice,7/17/18,INV17736,Microsoft Windows 10 64-bit License  Stipulate Pro or Education,2.00,$195.00 ,$390.00 ,CA,Marin Preparatory School
,Invoice,1/31/18,INV17346,"Teacher ActivPen 50 - 10 pack. For use with 100, 300 & 300 Pro and 500 Pro ranges.",1.00,$295.00 ,$295.00 ,CA,Marina West Elementary
,Invoice,12/7/18,INV18112,"Philips 65"" Prosumer 65BDL3000Q (16/7) D-LED, 1920X1080, 350 cd/m2, Landscape only, Dual HDMI inputs, DP/DVI/VGA Daisy Chain (input and Output), OPS, Multiple Video/Audio USB thumb drive Auto-Playback, 7-event Day-part Scheduling on All inputs (including USB and RJ45), Failover on All inputs (including USB and RJ45), USB Port Disable, Network Auto-Restore, Wake-up on LAN, SmartCMS, SmartBrowser, Smart Control, IR Pass through and IP Loop through, Smart Insert, Edge alignment plate, Color Calibration Tool Option, 3 Year Warranty (3 year advanced exchange)                ******Thurgood Marshall School*******",37.00,"$1,499.00 ","$55,463.00 ",CA,Marshall Elementary
,Invoice,2/12/18,INV17386,Mimio Teach with Int'l Power Supply,1.00,$800.00 ,$800.00 ,CA,Mary Fay Pendleton School
,Invoice,4/18/18,INV17537,ActivConnect G-Series collaboration device,12.00,$195.00 ,"$2,340.00 ",CA,National School District
,Invoice,8/15/18,INV17822,ActivConnect OPS - AP PC for Android.,7.00,$195.00 ,"$1,365.00 ",CA,National School District
,Invoice,9/6/18,INV17884,ActivConnect OPS - AP PC for Android.,4.00,$195.00 ,$780.00 ,CA,National School District
,Invoice,10/4/18,INV17999,ActivConnect OPS - AP PC for Android.,3.00,$195.00 ,$585.00 ,CA,National School District
,Invoice,3/27/18,INV17481,ActivConnect1-OPS,12.00,$195.00 ,"$2,340.00 ",CA,National School District
,Credit Memo,4/16/18,414,ActivConnect1-OPS,-12.00,$195.00 ,"($2,340.00)",CA,National School District
,Invoice,9/6/18,INV17884,"BoxLight Rainier IFPD-MOBTLT Motorized height adjustable mobile stand with with 20"" vertical adjustment and 90 degrees of tilt | 4-way switch included. For use with entire BOXLIGHT ProColor line up to 84"". Includes mobile base, adjustable column, tilting adapter, wired remote, and vesa plate.",2.00,"$2,199.00 ","$4,398.00 ",CA,National School District
,Invoice,10/4/18,INV17999,"BoxLight Rainier IFPD-MOBTLT Motorized height adjustable mobile stand with with 20"" vertical adjustment and 90 degrees of tilt | 4-way switch included. For use with entire BOXLIGHT ProColor line up to 84"". Includes mobile base, adjustable column, tilting adapter, wired remote, and vesa plate.",2.00,"$2,199.00 ","$4,398.00 ",CA,National School District
,Invoice,9/17/18,INV17934,Certified ACT Installation - Installation of ActivPanels with ActivConnect OPS with all necessary cabling on mobile carts and wall,4.00,$375.00 ,"$1,500.00 ",CA,National School District
,Invoice,10/4/18,INV17999,Certified ACT Installation - Installation of ActivPanels with ActivConnect OPS with all necessary cabling on mobile carts and wall,3.00,$375.00 ,"$1,125.00 ",CA,National School District
,Invoice,4/18/18,INV17536,Certified ACT Installation - Installation of ActivPanels with ActivConnect OPS with all necessary cabling on mobile carts.,10.00,$375.00 ,"$3,750.00 ",CA,National School District
,Invoice,4/18/18,INV17536,"Certified ACT Installation of 2, 65"" Promethean ActivPanels on BoxLight Rainier height-adjustable wall mount.",2.00,$375.00 ,$750.00 ,CA,National School District
,Invoice,3/19/18,INV17466,"HoverCam Solo 8 - 8.0 MP, USB 3.0, 30 fps.",1.00,$329.00 ,$329.00 ,CA,National School District
,Invoice,4/9/18,INV17506,"HoverCam Solo 8 - 8.0 MP, USB 3.0, 30 fps.",1.00,$329.00 ,$329.00 ,CA,National School District
,Credit Memo,4/9/18,411,"HoverCam Solo 8 - 8.0 MP, USB 3.0, 30 fps.",-1.00,$329.00 ,($329.00),CA,National School District
,Invoice,4/30/18,INV17561,"HoverCam Solo 8 - 8.0 MP, USB 3.0, 30 fps.",1.00,$329.00 ,$329.00 ,CA,National School District
,Invoice,10/24/18,INV18054,"HoverCam Solo 8 - 8.0 MP, USB 3.0, 30 fps.",1.00,$329.00 ,$329.00 ,CA,National School District
,Invoice,5/22/18,INV17605,Installation of 5 Tilt Adapter,1.00,$0.00 ,$0.00 ,CA,National School District
,Invoice,5/14/18,INV17591,Logitech HD Pro Webcam C920. Web camera - color - 1920 x 1080 - audio - USB 2.0 - H.264,2.00,$79.99 ,$159.98 ,CA,National School District
,Invoice,9/17/18,INV17932,"Professional installation of 1, 75"" ActivPanel i-Series, 6, 65"" ActivPanel i-Series, and 7 ActivConnect OPS for Android on 7 Rainier motorized, height-adjustable mobile carts.",7.00,$375.00 ,"$2,625.00 ",CA,National School District
,Invoice,9/17/18,INV17934,Promethean Academy - 1-Day Prof Development On-Site Training,1.00,"$1,550.00 ","$1,550.00 ",CA,National School District
,Credit Memo,11/5/18,428,Promethean Academy - 1-Day Prof Development On-Site Training,-1.00,"$1,550.00 ","($1,550.00)",CA,National School District
,Invoice,3/27/18,INV17481,"Promethean ActivPanel i-Series 65"" 4K",6.00,"$1,675.00 ","$10,050.00 ",CA,National School District
,Invoice,9/6/18,INV17884,"Promethean ActivPanel i-Series 65"" 4K - 1 pen & cable pack included. ActivInspire Professional Edition available FOC.",2.00,"$1,675.00 ","$3,350.00 ",CA,National School District
,Invoice,8/15/18,INV17822,"Promethean ActivPanel i-Series 65"" 4K - 1 pen & cable pack included. ActivInspire Professional Edition available FOC.  *must include the VTP wall mount bracket (AP-WALLMNT)",6.00,"$1,675.00 ","$10,050.00 ",CA,National School District
,Invoice,10/4/18,INV17999,"Promethean ActivPanel i-Series 65"" 4K - 1 pen & cable pack included. ActivInspire Professional Edition available FOC.  *must include the VTP wall mount bracket (AP-WALLMNT) if mounted to a wall.",2.00,"$1,675.00 ","$3,350.00 ",CA,National School District
,Invoice,3/27/18,INV17481,"Promethean ActivPanel i-Series 75"" 4K",6.00,"$2,895.00 ","$17,370.00 ",CA,National School District
,Invoice,8/15/18,INV17822,"Promethean ActivPanel i-Series 75"" 4K - 1 pen & cable pack included. ActivInspire Professional Edition available FOC.",1.00,"$2,895.00 ","$2,895.00 ",CA,National School District
,Invoice,9/6/18,INV17884,"Promethean ActivPanel i-Series 75"" 4K - 1 pen & cable pack included. ActivInspire Professional Edition available FOC.",2.00,"$2,895.00 ","$5,790.00 ",CA,National School District
,Invoice,10/4/18,INV17999,"Promethean ActivPanel i-Series 75"" 4K - 1 pen & cable pack included. ActivInspire Professional Edition available FOC.",1.00,"$2,895.00 ","$2,895.00 ",CA,National School District
,Invoice,4/18/18,INV17536,Promethean Onsite Face to Face Training - 6 hours for 1-24 teachers.,1.00,"$1,550.00 ","$1,550.00 ",CA,National School District
,Invoice,12/7/18,INV18114,Promethean Remote Control for ActivPanel 5-6 & I-series,1.00,$8.00 ,$8.00 ,CA,National School District
,Invoice,3/27/18,INV17481,"Rainier IFPD-MOB  Motorized height adjustable mobile cart. For use with IFP. Includes mobile base, adjustable column, wired remote, and vesa plate",10.00,"$1,699.00 ","$16,990.00 ",CA,National School District
,Invoice,9/11/18,INV17913,"Rainier IFPD-MOB  Motorized height adjustable mobile cart. For use with IFP. Includes mobile base, adjustable column, wired remote, and vesa plate  ***Digital Edge Contract #ESD112-DE-16A***",7.00,"$2,199.00 ","$15,393.00 ",CA,National School District
,Invoice,8/15/18,INV17822,VTP-65 Wall Mount bracket,1.00,$0.00 ,$0.00 ,CA,National School District
,Credit Memo,12/26/18,429,VTP-65 Wall Mount bracket,-1.00,$0.00 ,$0.00 ,CA,National School District
,Invoice,10/17/18,INV18037,Projection audio system for SMART board 600 and 800 series with a SMART projector.,1.00,$299.00 ,$299.00 ,CA,Oakland International High School
,Invoice,2/9/18,INV17385,"Philips 65"" Prosumer 65BDL3000Q (16/7) D-LED, 1920X1080, 350 cd/m2, Landscape only, Dual HDMI inputs, DP/DVI/VGA Daisy Chain (input and Output), OPS, Multiple Video/Audio USB thumb drive Auto-Playback, 7-event Day-part Scheduling on All inputs (including USB and RJ45), Failover on All inputs (including USB and RJ45), USB Port Disable, Network Auto-Restore, Wake-up on LAN, SmartCMS, SmartBrowser, Smart Control, IR Pass through and IP Loop through, Smart Insert, Edge alignment plate, Color Calibration Tool Option, 3 Year Warranty (3 year advanced exchange)",3.00,"$1,499.00 ","$4,497.00 ",CA,Oxnard School District
,Invoice,1/3/18,INV17242,Promethean PRM-45 replacement lamp.,12.00,$99.00 ,"$1,188.00 ",CA,Oxnard School District
,Invoice,8/14/18,INV17806,Promethean PRM-45 replacement lamp. Also for PRM-45A projector.,20.00,$99.00 ,"$1,980.00 ",CA,Oxnard School District
,Invoice,5/7/18,INV17580,"Teacher ActivPen 50 - 10 pack. For use with 100, 300 & 300 Pro and 500 Pro ranges.",3.00,$295.00 ,$885.00 ,CA,Oxnard School District
,Invoice,5/9/18,INV17588,Vivitek DW884ST Projector,30.00,$639.00 ,"$19,170.00 ",CA,Oxnard School District
,Invoice,8/8/18,INV17794,EPSON PowerLite 107 - 3LCD Projector - Portable - LAN  3LCD projector - portable - 3500 lumens (white) - 3500 lumens (color) - XGA (1024 x 768) - 4:3 - LAN - with 2 years Epson Road Service Program,4.00,$549.00 ,"$2,196.00 ",CA,Pacheco High School
,Invoice,4/23/18,INV17544,"Globisen LD12-BIOCHM: Computer based Laboratory with 15 built in sensors for high school biology and chemistry Light, Heart Rate, Relative Humidity, Barometric pressure, GPS, Turbidity, Dissolved Oxygen (Electrode sold separately), Air Pressure, Colorimeter, Conductivity, Thermocouple, pH, Amb. Temperature, Ext. Temperature, Universal input",1.00,$649.00 ,$649.00 ,CA,Palm Springs USD
,Invoice,4/23/18,INV17544,"Globisen LD12-EN: Computer based Laboratory with 13 built in sensors for experimenting in Environmental science  Barometric air pressure, Temperature, IR temperature, Ambient Temperature, Colorimeter, Dissolved Oxygen (Electrode sold separately),Turbidity, pH, UV, sound level, GPS, Humidity, Universal input",1.00,$549.00 ,$549.00 ,CA,Palm Springs USD
,Invoice,4/23/18,INV17544,"Globisen LD12-GS: Computer based Laboratory with 13 built in sensors for general science Voltage, Current, Light,  Air pressure, Temperature, Ambient Temperature, pH, Distance, Relative Humidity, Microphone, Sound level, GPS, Universal input",1.00,$549.00 ,$549.00 ,CA,Palm Springs USD
,Invoice,4/23/18,INV17544,"Globisen LD12-PHY: Computer based Laboratory with 11 built in sensors for High school physics  Voltage, Current, Light, Microphone, Barometric pressure, Temperature, Ambient Temperature, Air Pressure, Acceleration, Distance, universal input",1.00,$549.00 ,$549.00 ,CA,Palm Springs USD
,Invoice,6/4/18,INV17625,"ActivPanel 75"" 4K with activConnect OPS-G - 2 x Pen, Vesa mount & cable pack included. ActivInspire Professional Edition available FOC.  **Palmdale HS (17) AP75 V6**",17.00,"$3,999.00 ","$67,983.00 ",CA,Palmdale High School
,Invoice,7/2/18,INV17697,"Audio Enhancement CA 60 Sentinel XD System Pal with 4 ceiling speakers 3010-0100 Power Supply 24V, 2.5A 3000-0473 Amp, CA-60  1300-1233 50' Cable, Cat6 w molded boot (plenum rated) 3200-0003 50' Cable, speaker wire (plenum rated) 3200-0002 75' Cable, speaker wire (plenum rated) 3300-0043 Tile Bridge CS-12 (4 each) 3300-0044 CS-12 Speaker, Ceiling speaker, (plenum rated) (4 each) 3000-0600 Sensor, XD Receiver, SRC14 3100-0601 Mic, AE, XD Teardrop, STD14 3100-0650 Mic, XS Handheld, SHH14 3210-0206 6' Cable, USB 2.0 A male to Micro-USB B Male for XD Mics (2 each) 3110-0012 Charger, Dual USB Wall mount charger block for XD Microphones  3120-0006 Batter Li-iON Battery Pack, 3.7V, 700 mAh 2.6 Wh for XD Microphones",18.00,"$1,295.00 ","$23,310.00 ",CA,Palmdale High School
,Invoice,2/13/18,INV17392,"Audio Enhancement Sentinel Alert System PAL w/4 Ceiling Speakers (kit)   3010-0100 Power Supply Switching for the Achiever, Ultimate III, Elite II, MS400, GL300 and IR Receiver 1 each 3120-0001 Battery Panasonic rechargeable nickel metal hydride AA battery (orange)  2 each 3110-0021 Charger Wall Mount Mic Charger - AEBC-16 1 each 3100-0076 Microphone New Micro Infrared Handheld Microphone 1 each   3000-0456 CA-50 Amplifier (Power Supply 3010-0100 Sold Separately)  1 each 1300-1233 Cable - 50ft  Cat6 Plenum w/Molded Boot - Black 1 each   3200-0003 Cable Wire Speaker 50 ft tinned plenum rated speaker wire 1 each 3200-0002 Cable Wire Speaker 75 ft tinned plenum rated speaker wire 1  each   3400-0018 Dome Receiver IR-Satellite TLD100 with adapter  1 each   3300-0043 Speaker CS-12 Tile Bridges for Ceiling Plenum Speaker 4 each 3300-0044 Speaker CS-12 Ceiling Speaker with Plenum Rated Back can  4 each   3100-0072 Microphone - AE Infrared Tear-Drop Microphone - Safe Enabled - NBL  1 each",1.00,"$1,295.00 ","$1,295.00 ",CA,Palmdale High School
,Invoice,8/20/18,INV17826,"Installation of  75” ActivPanels and wall mount, (1)Lenovo Micro PC behind panels (right side), Webcam, Audio Enhancement with 4 Ceiling Speakers.  (1) Data run from existing data port in room.  All cabling and raceway included.",17.00,"$1,150.00 ","$19,550.00 ",CA,Palmdale High School
,Invoice,8/20/18,INV17826,Installation of (1) Audio Enhancement System with (4) Ceiling Speakers.,1.00,$375.00 ,$375.00 ,CA,Palmdale High School
,Invoice,3/12/18,INV17448,"Installation of 75"" ActivPanel and wall mount, Lenovo Micro PC behind panel (right side), Webcam, Audio Enhancement with 4 ceiling speakers. Data run from existing data port in room. All cabling and raceway included.        ***Antelope Valley High School***  ***DigitalEdge Contract #ESD112-DE-16A***",1.00,"$1,150.00 ","$1,150.00 ",CA,Palmdale High School
,Invoice,3/12/18,INV17448,LENOVO : Lenovo Essential Wireless Keyboard and Mouse Combo - US English,1.00,$49.99 ,$49.99 ,CA,Palmdale High School
,Invoice,7/17/18,INV17738,LENOVO : Lenovo Essential Wireless Keyboard and Mouse Combo - US English,17.00,$49.99 ,$849.83 ,CA,Palmdale High School
,Invoice,7/17/18,INV17738,"LENOVO : ThinkCentre M910q, Intel i5-7500T (2.7GHz,4C ), Windows 10 Pro 64, 8.0GB, 1x500GB SATA, (x), Bluetooth , 3 Year On-site",17.00,$849.00 ,"$14,433.00 ",CA,Palmdale High School
,Invoice,2/13/18,INV17392,"Lenovo ThinkCentre M710q 10MR - Tiny desktop - 1 x Core i5 6500T / 2.5 GHz - RAM 8 GB - SSD 256 GB - TCG Opal Encryption, NVM Express (NVMe) - HD Graphics 530 - GigE - WLAN: 802.11a/b/g/n/ac, Bluetooth 4.1 - Win 7 Pro 64-bit (includes Win 10 Pro 64-bit License",1.00,$849.00 ,$849.00 ,CA,Palmdale High School
,Invoice,2/13/18,INV17392,Logitech HD Pro Webcam C920. Web camera - color - 1920 x 1080 - audio - USB 2.0 - H.264,1.00,$79.99 ,$79.99 ,CA,Palmdale High School
,Invoice,7/2/18,INV17697,Logitech HD Pro Webcam C920. Web camera - color - 1920 x 1080 - audio - USB 2.0 - H.264,17.00,$79.99 ,"$1,359.83 ",CA,Palmdale High School
,Invoice,2/13/18,INV17392,"Promethean ActivPanel 75"" 4K - 4 x Pen, Vesa Mount & cable pack included.  ActivInspire Professional Edition available FOC",1.00,"$5,499.00 ","$5,499.00 ",CA,Palmdale High School
,Invoice,8/21/18,INV17844,"HoverCam Solo 8 - 8.0 MP, USB 3.0, 30 fps.",2.00,$329.00 ,$658.00 ,CA,Palmer Way Elementary School
,Invoice,7/2/18,INV17696,"55"" Prosumer (16/7) LED Monitor with Situation Ambient Light - FHD (1920x1080), 350 cd/m2, Dual-core platform, 8G cache memory for URL Caching, USB Playback, 7-event Day-part Scheduling on All inputs (including USB and RJ45), Multiple Video/Audio USB thumb drive Auto-playback, SmartCMS, SmartBrowser, USB port Disable, Network Auto-Restore, Wake-up on LAN, 3 Year Warranty (3 year advanced exchange)",7.00,"$1,150.00 ","$8,050.00 ",CA,Perris High School
,Invoice,7/2/18,INV17696,ACT Certified Installation,1.00,"$4,200.00 ","$4,200.00 ",CA,Perris High School
,Invoice,7/2/18,INV17696,"ASUS : CHROMEBIT-B013C, RockChip 3288-C, Quad-core ARM Mali-T624 GPU Full HD, plays up to 1080p, 2GB LPDDR3L, 16G eMMC, Dual Band 802.11 a/b/g/n/ac; Bluetooth V4.0, 12Vdc, 1.50A, 18W Power Adapter, 1 x USB2.0/ HDMI/DC-in/Security Notch",7.00,$118.00 ,$826.00 ,CA,Perris High School
,Invoice,9/4/18,INV17870,"Boxlight ECO-710 Replacement remote for the following: ECO X26N, X30N, WX32N, X27NST, X32NST, and ECO WX32NST",1.00,$60.00 ,$60.00 ,CA,Pioneer Union School District
,Invoice,7/9/18,INV17721,"BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android",2.00,"$3,999.00 ","$7,998.00 ",CA,Pioneer Union School District
,Invoice,10/4/18,INV18005,"BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android",1.00,"$3,999.00 ","$3,999.00 ",CA,Pioneer Union School District
,Invoice,7/9/18,INV17721,BoxLight Procolor-PCMODi5 v2.0 - PC Module,2.00,$0.00 ,$0.00 ,CA,Pioneer Union School District
,Invoice,10/4/18,INV18005,BoxLight Procolor-PCMODi5 v2.0 - PC Module,1.00,$749.00 ,$749.00 ,CA,Pioneer Union School District
,Invoice,1/11/18,INV17285,Certified Installation of P9 projector on mount with cable kit on existing board,1.00,$550.00 ,$550.00 ,CA,Pioneer Union School District
,Invoice,10/4/18,INV18005,"Certified Professional Installation of Procolor 75"" Interactive Flat Panel on wall with cable kit.",1.00,$895.00 ,$895.00 ,CA,Pioneer Union School District
,Invoice,8/9/18,INV17802,"Installation of 2 BoxLight 75"" interactive flat panels on Procolor wall mounts.",2.00,$895.00 ,"$1,790.00 ",CA,Pioneer Union School District
,Invoice,4/11/18,INV17513,"Installation of Multi Media System in Library- (16) JBL Ceiling Speakers, Electric Projector Screen, Ceiling Mounted 4K Projector, Wireless Mic System, Plenum Rated Cabling, Reciever, Amp, Component Rack, Lenovo Micro PC, Touch Screen AV Controller and Programing.   **Digital Edge Control #ESD112-DE-16A**",1.00,"$7,500.00 ","$7,500.00 ",CA,Quartz Hill High School
,Invoice,4/16/18,INV17525,"CA-60A System with 4 Ceiling Speakers & tile bridges, 2-50' Speaker Cables and 25' 3.5mm cable (KIT)   3000-0473 CA-60 Amplifier 1 each 3210-0075 Cable 35ft 3.5X3.5 Cable 1 each 3200-0003 Cable Wire Speaker 50 ft plenum rated speaker wire 1 each 3200-0002 Cable Wire Speaker 75 ft tinned plenum rated speaker wire 1 each 3300-0043 Speaker CS-12 Tile Bridges for Ceiling Plenum Speaker 4 each 3300-0044 Speaker CS-12 Ceiling Speaker with Plenum Rated Back can 4 each 3010-0103 Power Supply, Wall Mount 24VDC 2A 1 each 3210-0104 15' Cable, Plenum Power Cable with 2 Spade Lugs to bare wires - use w/3010-0103 for CA-60  **RME-TK**",7.00,$375.00 ,"$2,625.00 ",CA,R.M. Miano Elementary School
,Invoice,11/7/18,INV18078,Belkin BOOST UP Home Charger (12 Watt/2.4 Amp) White,10.00,$10.28 ,$102.80 ,CA,Ramona Elementary School
,Invoice,3/19/18,INV17464,"HoverCam Solo 8 - 8.0 MP, USB 3.0, 30 fps.",2.00,$349.00 ,$698.00 ,CA,Reed Union School District
,Invoice,3/19/18,INV17464,"HoverCam Solo 8 - 8.0 MP, USB 3.0, 30 fps.  DO NOT ORDER - CUSTOMER IS ALREADY IN POSSESSION.",1.00,$349.00 ,$349.00 ,CA,Reed Union School District
,Invoice,11/25/18,INV18056,"HoverCam Ultra 8 Document Camera HDMI, VGA, SuperSpeed USB 3.0 Connectors",5.00,$449.00 ,"$2,245.00 ",CA,Reed Union School District
,Invoice,3/19/18,INV17464,"HoverCam Ultra 8 Document Camera HDMI, VGA, SuperSpeed USB 3.0 Connectors  DO NOT ORDER - CUSTOMER IS ALREADY IN POSSESSION.",1.00,$449.00 ,$449.00 ,CA,Reed Union School District
,Invoice,6/25/18,INV17662,"Stable Series Full-Motion Articulating TV Wall Mount Bracket for TVs 60in to 100in, Max Weight 176 lbs, Extends from 2.8in to 24.6in, VESA Up to 600x900, Concrete & Brick, UL Certified",78.00,$149.00 ,"$11,622.00 ",CA,Reed Union School District
,Credit Memo,10/15/18,423,"Stable Series Full-Motion Articulating TV Wall Mount Bracket for TVs 60in to 100in, Max Weight 176 lbs, Extends from 2.8in to 24.6in, VESA Up to 600x900, Concrete & Brick, UL Certified",-7.00,$146.90 ,"($1,028.30)",CA,Reed Union School District
,Invoice,6/25/18,INV17662,Vizio SmartCast E-Series 70 Class (69.5 Diag.) Ultra HD Home Theater Display w/ Chromecast built-in,75.00,"$1,258.00 ","$94,350.00 ",CA,Reed Union School District
,Invoice,11/26/18,INV18102,Vizio SmartCast E-Series 70 Class (69.5 Diag.) Ultra HD Home Theater Display w/ Chromecast built-in,1.00,"$1,258.00 ","$1,258.00 ",CA,Reed Union School District
,Invoice,4/23/18,INV17545,"Globisen LD12-GS: Computer based Laboratory with 13 built in sensors for general science Voltage, Current, Light,  Air pressure, Temperature, Ambient Temperature, pH, Distance, Relative Humidity, Microphone, Sound level, GPS, Universal input",20.00,$599.00 ,"$11,980.00 ",CA,Rialto Unified School District
,Invoice,2/7/18,INV17377,"BoxLight BostonST-930 Replacement Lamp- for Boston WX27NST, Boston X28NST, and X25NU projectors",2.00,$215.00 ,$430.00 ,CA,Rio Vista Middle School
,Invoice,2/7/18,INV17377,"BoxLight BostonX30N-930 Replacement Lamp - For the Boston X26N, Boston WX30N, ProjectoWrite 5 X32N, ProjectoWrite 5 WX30N, ProjectoWrite 6 X32N, and ProjectoWrite 6 WX30N",2.00,$215.00 ,$430.00 ,CA,Rio Vista Middle School
,Invoice,6/11/18,INV17634,"ActivBoard 10Touch Range 88"" Dry Erase electronic interactive whiteboard. ActivInspire Professional Edition available FOC.  2 stylus, 2 stylus holders, 1 USB extension cable, 4 wall mounting brackets and 1 user guide.",1.00,"$1,299.00 ","$1,299.00 ",CA,Ripon Christian Schools
,Invoice,6/11/18,INV17634,Promethean ActivSoundBar - For use with  current versions of ActivBoard Touch &  ActivPanel. Mounting brackets included.,1.00,$149.00 ,$149.00 ,CA,Ripon Christian Schools
,Invoice,10/17/18,INV18038,"Boxlight Dallas 710 Remote - P-8, P-10, Dallas WX31NST Replacement Remote",1.00,$70.00 ,$70.00 ,CA,Riverside Unified School District
,Invoice,10/17/18,INV18038,BoxLight ProjectoWrite Pen - 10 Series,2.00,$62.00 ,$124.00 ,CA,Riverside Unified School District
,Invoice,9/20/18,INV17945,Certified Professional De-Installation of Promethean Boards OR Screens with Projectors. Separation of whiteboards to fit TV's between. Installation of Non-Interactive (customer supplied) TV with Chromebox,7.00,"$1,195.00 ","$8,365.00 ",CA,Roosevelt Elementary School
,Invoice,9/4/18,INV17868,Vivitek DW884ST Projector,3.00,$639.00 ,"$1,917.00 ",CA,San Miguel School
,Invoice,6/28/18,INV17691,"Promethean ActivPanel 70"" with ActivConnect OPS-G - 2 x pen, Vesa mount & cable pack. ActivInspire Professional edition available FOC.",1.00,"$4,199.00 ","$4,199.00 ",CA,Santa Rosa City Schools
,Invoice,1/2/18,INV17237,Audio Enhancement Mini Media System - 2 Wall Speakers (KIT),8.00,$350.00 ,"$2,800.00 ",CA,Saroyan Elementary School
