,Customer ID,Cohort Yr,Year,Document Number,Date,State,Month,Qty,Unit Price,Sales Total,Revenue,log_sales,purchases
655,100148,2015,2019,INV18346,2019-04-11,WA,12,5,790.0,1410.0,1410.0,7.251344983372214,22
656,100148,2015,2019,INV18510,2019-07-01,WA,21,10,3820.0,14720.0,14720.0,9.596962392282867,22
657,100148,2015,2019,INV18705,2019-08-31,WA,16,6,3279.0,9837.0,9837.0,9.193906065512758,22
658,100148,2015,2019,INV18723,2019-09-17,WA,18,5,620.0,1580.0,1580.0,7.365180126021013,22
659,100148,2015,2019,INV18958,2019-12-17,WA,12,2,60.0,120.0,120.0,4.787491742782046,22
660,100148,2015,2020,INV19535,2020-10-26,WA,40,16,3899.0,15596.0,15596.0,9.654769750102489,22
661,100149,2020,2020,INV19613,2020-12-21,WA,12,33,62.1,2049.3,2049.3,7.625253550405914,1
662,100150,2016,2016,INV15191,2016-04-25,CA,4,1,11397.0,11397.0,11397.0,9.341105441855735,4
663,100150,2016,2016,INV15504,2016-07-27,CA,7,1,1799.0,1799.0,1799.0,7.4949862339505335,4
664,100150,2016,2016,INV15525,2016-08-03,CA,8,1,1799.0,1799.0,1799.0,7.4949862339505335,4
665,100150,2016,2016,INV15661,2016-09-06,CA,9,3,550.0,1650.0,1650.0,7.408530566894626,4
666,100151,2015,2015,INV13474,2015-03-16,AK,3,2,899.0,1798.0,1798.0,7.494430215031565,1
667,100152,2020,2020,INV19246,2020-06-15,OR,6,2,344.55,689.1,689.1,6.535386398363162,1
668,100153,2015,2015,INV13386,2015-02-19,CA,6,15,998.0,4990.0,4990.0,8.515191188745565,31
669,100153,2015,2015,INV13610,2015-04-22,CA,4,4,149.0,596.0,596.0,6.39024066706535,31
670,100153,2015,2015,INV13837,2015-06-22,CA,12,2,1498.0,1498.0,1498.0,7.311886164077165,31
671,100153,2015,2015,INV13899,2015-07-01,CA,7,1,725.0,725.0,725.0,6.586171654854675,31
672,100153,2015,2015,INV14113,2015-08-20,CA,8,3,149.0,447.0,447.0,6.102558594613569,31
673,100153,2015,2015,INV14598,2015-11-05,CA,22,6,998.0,2994.0,2994.0,8.004365564979574,31
674,100153,2015,2016,INV14891,2016-02-02,CA,2,4,149.0,596.0,596.0,6.39024066706535,31
675,100153,2015,2016,INV15049,2016-03-16,CA,6,2,2194.0,2194.0,2194.0,7.693481640835175,31
676,100153,2015,2016,INV15181,2016-04-21,CA,4,1,850.0,850.0,850.0,6.745236349484363,31
677,100153,2015,2016,INV15182,2016-04-21,CA,4,1,275.0,275.0,275.0,5.616771097666572,31
678,100153,2015,2016,INV15453,2016-07-12,CA,14,6,928.0,2784.0,2784.0,7.931644021454311,31
679,100153,2015,2016,INV15612,2016-08-30,CA,8,1,295.0,295.0,295.0,5.68697535633982,31
680,100153,2015,2016,INV15892,2016-10-20,CA,20,14,928.0,6496.0,6496.0,8.778941881841513,31
681,100153,2015,2017,INV16406,2017-03-30,CA,3,4,249.0,996.0,996.0,6.903747257584598,31
682,100153,2015,2017,INV16544,2017-05-16,CA,10,2,1248.0,1248.0,1248.0,7.129297548929373,31
683,100153,2015,2017,INV16627,2017-06-05,CA,12,2,1248.0,1248.0,1248.0,7.129297548929373,31
684,100153,2015,2017,INV16660,2017-06-15,CA,6,1,850.0,850.0,850.0,6.745236349484363,31
685,100153,2015,2017,INV16661,2017-06-15,CA,6,1,850.0,850.0,850.0,6.745236349484363,31
686,100153,2015,2017,INV16809,2017-08-21,CA,16,10,1130.0,5650.0,5650.0,8.639410824140487,31
687,100153,2015,2017,INV16885,2017-09-05,CA,9,3,80.0,240.0,240.0,5.480638923341991,31
688,100153,2015,2018,INV17329,2018-01-25,CA,1,3,1031.0,3093.0,3093.0,8.03689677268507,31
689,100153,2015,2018,INV17668,2018-06-25,CA,6,4,799.0,3196.0,3196.0,8.069655306886165,31
690,100153,2015,2018,INV17903,2018-09-11,CA,9,5,799.0,3995.0,3995.0,8.292798858200374,31
691,100153,2015,2018,INV17926,2018-09-17,CA,9,1,1199.0,1199.0,1199.0,7.089243155027514,31
692,100153,2015,2018,INV18062,2018-10-30,CA,10,3,149.0,447.0,447.0,6.102558594613569,31
693,100153,2015,2019,INV18560,2019-07-25,CA,14,2,3644.0,3644.0,3644.0,8.200837258379849,31
694,100153,2015,2019,INV18674,2019-08-29,CA,16,8,1048.0,4192.0,4192.0,8.340933226000878,31
695,100153,2015,2019,INV18802,2019-10-08,CA,10,6,145.0,870.0,870.0,6.76849321164863,31
696,100153,2015,2019,INV18961,2019-12-17,CA,12,1,129.0,129.0,129.0,4.859812404361672,31
697,100153,2015,2019,INV18968,2019-12-23,CA,12,4,145.0,580.0,580.0,6.363028103540465,31
698,100153,2015,2019,INV18969,2019-12-23,CA,12,6,145.0,870.0,870.0,6.76849321164863,31
699,100154,2015,2015,INV14421,2015-10-12,nan,10,1,78.24,78.24,78.24,4.359781025726562,2
700,100154,2015,2015,INV14485,2015-10-20,nan,10,2,249.0,498.0,498.0,6.210600077024653,2
701,100155,2015,2015,INV14624,2015-11-11,WA,22,2,341.5,341.5,341.5,5.833347679010845,7
702,100155,2015,2016,INV15571,2016-08-16,WA,16,2,624.0,624.0,624.0,6.436150368369428,7
703,100155,2015,2016,INV15798,2016-09-29,WA,9,1,510.0,510.0,510.0,6.234410725718371,7
704,100155,2015,2018,INV17583,2018-05-07,WA,5,2,429.0,858.0,858.0,6.754604099487962,7
705,100155,2015,2018,INV17689,2018-06-28,WA,6,1,340.0,340.0,340.0,5.8289456176102075,7
706,100155,2015,2019,INV18891,2019-11-18,WA,11,1,1125.0,1125.0,1125.0,7.025538314638521,7
707,100155,2015,2020,INV19450,2020-09-28,WA,9,1,600.0,600.0,600.0,6.396929655216146,7
708,100156,2015,2015,INV13816,2015-06-15,CA,12,8,1019.0,4076.0,4076.0,8.312871394342615,5
709,100156,2015,2015,INV13835,2015-06-22,CA,6,1,349.0,349.0,349.0,5.855071922202427,5
710,100156,2015,2016,INV15288,2016-05-18,CA,5,2,632.0,1264.0,1264.0,7.142036574706803,5
711,100156,2015,2018,INV17730,2018-07-16,CA,7,6,1499.0,8994.0,8994.0,9.104312967330653,5
712,100156,2015,2019,INV18402,2019-05-13,CA,5,50,10.28,514.0,514.0,6.2422232654551655,5
713,100157,2016,2016,INV15307,2016-05-23,NC,5,1,4999.95,4999.95,4999.95,8.517183191366238,1
714,100158,2017,2017,INV17195,2017-12-07,WA,48,14,6569.0,27369.0,27369.0,10.217166265013583,5
715,100158,2017,2018,INV17816,2018-08-15,WA,24,3,5949.0,5949.0,5949.0,8.690978417187905,5
716,100158,2017,2018,INV17946,2018-09-24,WA,9,1,3182.0,3182.0,3182.0,8.065265208897733,5
717,100158,2017,2020,INV19034,2020-02-05,WA,2,1,3555.05,3555.05,3555.05,8.176124406836044,5
718,100158,2017,2020,INV19057,2020-02-11,WA,2,1,3555.05,3555.05,3555.05,8.176124406836044,5
719,100159,2018,2018,INV17239,2018-01-02,WA,3,3,2872.0,2872.0,2872.0,7.962763930168115,2
720,100159,2018,2018,INV18144,2018-12-18,WA,24,2,4008.0,4008.0,4008.0,8.2960476427647,2
721,100160,2018,2018,INV17710,2018-07-09,WA,14,2,2055.0,2055.0,2055.0,7.628031126930335,2
722,100160,2018,2018,INV17839,2018-08-20,WA,8,43,1225.0,52675.0,52675.0,10.87189623867239,2
723,100161,2015,2015,INV13438,2015-03-09,WA,9,7,1816.0,4498.0,4498.0,8.411388132519262,1
724,100162,2015,2015,INV13317,2015-02-06,AK,2,30,104.8,3144.0,3144.0,8.053251153549096,2
725,100162,2015,2019,INV18164,2019-01-07,AK,1,25,129.0,3225.0,3225.0,8.078688229229872,2
726,100163,2020,2020,INV19548,2020-11-09,WA,11,1,455.0,455.0,455.0,6.12029741895095,1
727,100164,2015,2015,INV14209,2015-09-09,CA,9,1,3300.0,3300.0,3300.0,8.101677747454572,1
728,100165,2015,2015,INV13166,2015-01-07,CA,2,6,198.0,594.0,594.0,6.386879319362645,10
729,100165,2015,2015,INV13288,2015-02-02,CA,2,1,129.0,129.0,129.0,4.859812404361672,10
730,100165,2015,2016,INV15025,2016-03-07,CA,6,4,44.0,88.0,88.0,4.477336814478207,10
731,100165,2015,2016,INV15505,2016-07-27,CA,7,1,569.0,569.0,569.0,6.343880434126331,10
732,100165,2015,2016,INV15704,2016-09-14,CA,9,1,899.0,899.0,899.0,6.80128303447162,10
733,100165,2015,2017,INV16539,2017-05-12,CA,15,3,2447.0,2447.0,2447.0,7.802618063442671,10
734,100165,2015,2017,INV16707,2017-07-06,CA,7,1,1125.0,1125.0,1125.0,7.025538314638521,10
735,100165,2015,2017,INV16715,2017-07-10,CA,7,10,199.0,1990.0,1990.0,7.595889917718538,10
736,100165,2015,2017,INV17189,2017-12-04,CA,36,4,363.0,532.0,532.0,6.2766434893416445,10
737,100165,2015,2018,INV18008,2018-10-08,CA,10,1,115.0,115.0,115.0,4.74493212836325,10
738,100166,2015,2015,INV13487,2015-03-17,CA,6,4,560.0,890.0,890.0,6.7912214627261855,9
739,100166,2015,2015,INV13956,2015-07-16,CA,14,2,1348.0,1348.0,1348.0,7.206377291472252,9
740,100166,2015,2015,INV14121,2015-08-25,CA,8,1,725.0,725.0,725.0,6.586171654854675,9
741,100166,2015,2016,INV15054,2016-03-21,CA,3,2,165.0,330.0,330.0,5.799092654460526,9
742,100166,2015,2016,INV15355,2016-06-07,CA,18,3,2447.0,2447.0,2447.0,7.802618063442671,9
743,100166,2015,2016,INV15538,2016-08-10,CA,24,4,543.0,602.0,602.0,6.400257445308821,9
744,100166,2015,2016,INV15539,2016-08-10,CA,8,1,1175.0,1175.0,1175.0,7.069023426578259,9
745,100166,2015,2020,INV19019,2020-01-30,CA,2,2,3536.0,3536.0,3536.0,8.170751423757535,9
746,100166,2015,2020,INV19073,2020-02-24,CA,2,1,650.0,650.0,650.0,6.476972362889683,9
747,100167,2015,2015,INV13277,2015-01-30,CA,4,15,1189.0,5175.0,5175.0,8.55159461813357,25
748,100167,2015,2015,INV13383,2015-02-19,CA,4,5,560.0,1515.0,1515.0,7.323170717943469,25
749,100167,2015,2016,INV15065,2016-03-21,CA,6,2,698.0,698.0,698.0,6.548219102762372,25
750,100167,2015,2016,INV15232,2016-05-09,CA,5,2,199.0,398.0,398.0,5.986452005284438,25
751,100167,2015,2016,INV15271,2016-05-16,CA,5,1,450.0,450.0,450.0,6.1092475827643655,25
752,100167,2015,2017,INV16298,2017-02-16,FL,4,124,898.0,55676.0,55676.0,10.927304453347292,25
753,100167,2015,2017,INV16412,2017-03-31,FL,3,62,165.0,10230.0,10230.0,9.233079858945672,25
754,100167,2015,2018,INV17692,2018-07-02,CA,7,2,850.0,1700.0,1700.0,7.438383530044307,25
755,100167,2015,2018,INV18027,2018-10-12,CA,30,15,5398.0,26990.0,26990.0,10.20322170601205,25
756,100167,2015,2018,INV18118,2018-12-07,CA,12,2,4199.0,8398.0,8398.0,9.035748861244139,25
757,100167,2015,2018,INV18162,2018-12-31,CA,12,20,799.0,15980.0,15980.0,9.679093219320265,25
758,100167,2015,2019,INV18173,2019-01-14,CA,1,10,285.0,2850.0,2850.0,7.955074273262696,25
759,100167,2015,2019,INV18234,2019-02-13,CA,2,20,165.0,3300.0,3300.0,8.101677747454572,25
760,100167,2015,2019,INV18235,2019-02-13,CA,4,4,1099.0,2198.0,2198.0,7.6953031349635665,25
761,100167,2015,2019,INV18436,2019-05-30,CA,10,38,4849.0,92131.0,92131.0,11.430966756271793,25
762,100167,2015,2019,INV18440,2019-06-03,CA,6,9,350.0,3150.0,3150.0,8.055157731819678,25
763,100167,2015,2019,INV18535,2019-07-17,CA,14,20,4849.0,48490.0,48490.0,10.789112870099398,25
764,100167,2015,2019,INV18546,2019-07-18,CA,14,2,4849.0,4849.0,4849.0,8.486527777105353,25
765,100167,2015,2019,INV18710,2019-09-10,CA,9,4,575.0,2300.0,2300.0,7.7406644019172415,25
766,100167,2015,2019,INV18755,2019-09-23,CA,9,600,38.75,23250.0,23250.0,10.054060411015502,25
767,100167,2015,2019,INV18860,2019-10-31,CA,10,2,799.0,1598.0,1598.0,7.37650812632622,25
768,100167,2015,2019,INV18906,2019-11-21,CA,11,33,799.0,26367.0,26367.0,10.179868507232754,25
769,100167,2015,2019,INV18926,2019-12-05,CA,12,35,165.0,5775.0,5775.0,8.661293535389994,25
770,100167,2015,2019,INV18940,2019-12-11,CA,12,77,38.75,2983.75,2983.75,8.00093617765304,25
771,100167,2015,2019,INV18963,2019-12-18,CA,12,160,38.75,6200.0,6200.0,8.732304571033183,25
772,100168,2019,2019,INV18894,2019-11-18,ID,11,1,799.0,799.0,799.0,6.683360945766275,2
773,100168,2019,2020,INV19617,2020-12-22,ID,12,1,1215.0,1215.0,1215.0,7.102499355774649,2
774,100169,2015,2015,INV14282,2015-09-21,NV,9,4,2049.0,8196.0,8196.0,9.011401509358791,2
775,100169,2015,2015,INV14561,2015-10-30,NV,10,4,320.0,1280.0,1280.0,7.154615356913663,2
776,100170,2015,2015,INV14187,2015-08-31,CA,8,1,1999.0,1999.0,1999.0,7.6004023345004,3
777,100170,2015,2015,INV14203,2015-09-09,CA,9,1,1499.0,1499.0,1499.0,7.312553498102598,3
778,100170,2015,2015,INV14736,2015-12-10,CA,12,1,654.5,654.5,654.5,6.483871585349955,3
779,100171,2016,2016,INV15272,2016-05-16,CA,10,6,350.0,1200.0,1200.0,7.090076835776092,1
780,100172,2015,2015,INV14607,2015-11-09,AK,11,1,269.0,269.0,269.0,5.594711379601839,3
781,100172,2015,2016,INV14918,2016-02-09,AK,2,1,269.0,269.0,269.0,5.594711379601839,3
782,100172,2015,2016,INV14919,2016-02-10,AK,2,1,269.0,269.0,269.0,5.594711379601839,3
783,100173,2015,2015,INV13209,2015-01-19,AK,1,1,239.0,239.0,239.0,5.476463551931511,3
784,100173,2015,2015,INV13375,2015-02-18,AK,2,2,269.0,538.0,538.0,6.2878585601617845,3
785,100173,2015,2015,INV14605,2015-11-09,AK,11,3,269.0,807.0,807.0,6.693323668269949,3
786,100174,2020,2020,INV19124,2020-03-24,WA,6,2,7548.0,7548.0,6761.32,8.92903790648844,2
787,100174,2020,2020,INV19549,2020-11-09,WA,11,1,1999.0,1999.0,1999.0,7.6004023345004,2
788,100175,2015,2015,INV13794,2015-06-08,WA,6,1,125.0,125.0,125.0,4.8283137373023015,8
789,100175,2015,2016,INV15631,2016-09-01,WA,9,1,220.0,220.0,220.0,5.393627546352362,8
790,100175,2015,2016,INV15635,2016-08-31,WA,8,1,220.0,220.0,220.0,5.393627546352362,8
791,100175,2015,2016,INV15905,2016-10-25,WA,10,1,836.0,836.0,836.0,6.728628613084702,8
792,100175,2015,2016,INV15908,2016-10-25,WA,10,1,220.0,220.0,220.0,5.393627546352362,8
793,100175,2015,2017,INV16868,2017-08-30,WA,8,1,836.0,836.0,836.0,6.728628613084702,8
794,100175,2015,2017,INV17059,2017-10-25,WA,10,1,99.0,99.0,99.0,4.59511985013459,8
795,100175,2015,2018,INV17297,2018-01-22,WA,1,1,190.0,190.0,190.0,5.247024072160486,8
796,100176,2016,2016,INV15027,2016-03-07,WA,3,1,150.0,150.0,150.0,5.0106352940962555,2
797,100176,2016,2016,INV15370,2016-06-15,WA,12,2,667.0,667.0,667.0,6.502790045915623,2
798,100177,2015,2015,INV14222,2015-09-10,nan,9,1,150.0,150.0,150.0,5.0106352940962555,1
799,100178,2015,2015,INV14390,2015-10-08,WA,10,20,1.29,25.8,25.8,3.250374491927572,5
800,100178,2015,2016,INV14845,2016-01-13,WA,1,2,1199.0,2398.0,2398.0,7.7823903355874595,5
801,100178,2015,2018,INV18092,2018-11-12,WA,22,3,4175.0,5151.0,5151.0,8.546946149565585,5
802,100178,2015,2019,INV18197,2019-02-01,WA,2,4,449.0,1796.0,1796.0,7.493317248862145,5
803,100178,2015,2020,INV19292,2020-07-09,WA,7,1,449.0,449.0,449.0,6.1070228877422545,5
804,100179,2018,2018,INV17279,2018-01-10,WA,2,2,9698.0,9698.0,9698.0,9.179674957665297,1
805,100180,2018,2018,INV17727,2018-07-11,WA,7,1,69.99,69.99,69.99,4.248352374701448,1
806,100181,2015,2015,INV13362,2015-02-17,WA,4,2,1180.0,1180.0,1180.0,7.07326971745971,5
807,100181,2015,2015,INV14636,2015-11-16,WA,22,2,1078.0,1078.0,1078.0,6.982862751468942,5
808,100181,2015,2018,INV17330,2018-01-25,WA,1,2,893.0,1786.0,1786.0,7.487733761436444,5
809,100181,2015,2018,INV17909,2018-09-11,WA,18,3,1192.0,2085.0,2085.0,7.642524134232902,5
810,100181,2015,2019,INV18959,2019-12-17,WA,12,1,893.0,893.0,893.0,6.794586580876499,5
811,100182,2015,2015,INV13668,2015-05-07,nan,5,1,70.0,70.0,70.0,4.248495242049359,7
812,100182,2015,2015,INV13756,2015-05-28,CA,5,1,70.0,70.0,70.0,4.248495242049359,7
813,100182,2015,2015,INV13909,2015-07-06,CA,21,6,1397.0,2794.0,2794.0,7.935229539816907,7
814,100182,2015,2015,INV14217,2015-09-09,CA,9,2,395.0,790.0,790.0,6.672032945461067,7
815,100182,2015,2015,INV14702,2015-11-30,CA,11,1,262.0,262.0,262.0,5.568344503761097,7
816,100182,2015,2015,INV14806,2015-12-29,CA,12,1,70.0,70.0,70.0,4.248495242049359,7
817,100182,2015,2016,INV15052,2016-03-17,CA,3,2,315.0,630.0,630.0,6.4457198193855785,7
818,100183,2020,2020,INV19486,2020-10-06,WA,30,3,3453.0,3453.0,3453.0,8.146998697389993,1
819,100184,2018,2018,INV17582,2018-05-07,WA,5,1,699.0,699.0,699.0,6.54965074223381,1
820,100185,2015,2015,INV14373,2015-10-06,WA,110,22,3850.52,7701.04,7701.04,8.949110663656393,19
821,100185,2015,2015,INV14656,2015-11-17,WA,22,4,1067.72,2135.44,2135.44,7.66642799342228,19
822,100185,2015,2017,INV16214,2017-01-30,WA,2,2,489.0,489.0,489.0,6.192362489474872,19
823,100185,2015,2018,INV17234,2018-01-02,WA,1,2,85.0,170.0,170.0,5.135798437050262,19
824,100185,2015,2018,INV17241,2018-01-03,WA,4,4,5596.0,5596.0,5596.0,8.629807335785372,19
825,100185,2015,2018,INV17247,2018-01-03,WA,2,2,2192.0,2192.0,2192.0,7.692569648067906,19
826,100185,2015,2018,INV17369,2018-02-07,WA,8,4,1400.0,1400.0,1400.0,7.24422751560335,19
827,100185,2015,2018,INV17370,2018-02-07,WA,4,4,2898.0,5796.0,5796.0,8.664923303440572,19
828,100185,2015,2018,INV17394,2018-02-14,WA,2,2,425.0,850.0,850.0,6.745236349484363,19
829,100185,2015,2018,INV17551,2018-04-26,WA,8,2,850.0,850.0,850.0,6.745236349484363,19
830,100185,2015,2018,INV17815,2018-08-15,WA,16,4,2698.0,5396.0,5396.0,8.593413217327646,19
831,100185,2015,2018,INV17994,2018-10-03,WA,10,2,510.0,1020.0,1020.0,6.927557906278317,19
832,100185,2015,2018,INV18069,2018-10-31,WA,20,2,3694.0,3694.0,3694.0,8.214465160759186,19
833,100185,2015,2018,INV18070,2018-10-31,WA,20,8,3694.0,14776.0,14776.0,9.600759521879075,19
834,100185,2015,2019,INV18215,2019-02-01,WA,4,2,3294.0,3294.0,3294.0,8.099857910737585,19
835,100185,2015,2019,INV18216,2019-02-01,WA,4,2,3294.0,3294.0,3294.0,8.099857910737585,19
836,100185,2015,2019,INV18312,2019-03-27,WA,3,1,170.0,170.0,170.0,5.135798437050262,19
837,100185,2015,2019,INV18599,2019-08-07,WA,8,2,3599.0,7198.0,7198.0,8.881558488638976,19
838,100185,2015,2019,INV18600,2019-08-12,WA,16,4,3694.0,7388.0,7388.0,8.90761234131913,19
839,100186,2017,2017,INV16992,2017-10-09,WA,10,1,74.0,74.0,74.0,4.30406509320417,3
840,100186,2017,2017,INV17134,2017-11-22,WA,11,1,95.0,95.0,95.0,4.553876891600541,3
841,100186,2017,2020,INV19324,2020-07-30,WA,21,3,3998.5,3998.5,3998.5,8.293674569771945,3
842,100187,2019,2019,INV18481,2019-06-18,NV,6,2,2300.0,4600.0,4600.0,8.433811582477187,2
843,100187,2019,2019,INV18773,2019-09-30,GA,9,1,2300.0,2300.0,2300.0,7.7406644019172415,2
844,100188,2016,2016,INV15395,2016-06-21,CA,30,5,3045.0,3045.0,3045.0,8.021256180143997,4
845,100188,2016,2016,INV15541,2016-08-11,CA,8,1,890.0,890.0,890.0,6.7912214627261855,4
846,100188,2016,2017,INV16294,2017-02-15,CA,6,6,434.0,779.0,779.0,6.658011045870748,4
847,100188,2016,2017,INV16454,2017-04-12,CA,4,2,149.0,298.0,298.0,5.697093486505405,4
848,100189,2015,2015,INV13558,2015-04-09,nan,4,1,1089.0,1089.0,1089.0,6.9930151229329605,3
849,100189,2015,2015,INV13735,2015-05-26,NV,5,1,1089.0,1089.0,1089.0,6.9930151229329605,3
850,100189,2015,2015,INV14014,2015-07-28,nan,7,1,1089.0,1089.0,1089.0,6.9930151229329605,3
851,100190,2015,2015,INV14280,2015-09-21,NV,9,8,1019.0,8152.0,8152.0,9.00601857490256,3
852,100190,2015,2015,INV14308,2015-09-24,NV,9,4,1019.0,4076.0,4076.0,8.312871394342615,3
853,100190,2015,2015,INV14472,2015-10-20,NV,10,4,345.0,1380.0,1380.0,7.22983877815125,3
854,100191,2016,2016,INV14871,2016-01-27,NV,1,9,85.0,765.0,786.25,6.639875833826536,1
855,100192,2016,2016,INV14943,2016-02-17,WA,4,9,2560.0,12605.0,12605.0,9.44184883962202,2
856,100192,2016,2016,INV15957,2016-11-07,WA,11,1,1275.0,1275.0,1275.0,7.150701457592526,2
857,100193,2019,2019,INV18305,2019-03-25,OR,3,1,860.96,860.96,860.96,6.758048045741109,2
858,100193,2019,2019,INV18321,2019-04-01,OR,4,2,860.96,1721.92,1721.92,7.451195226301055,2
859,100194,2015,2015,INV13850,2015-06-23,CA,6,1,495.0,495.0,495.0,6.20455776256869,1
860,100195,2020,2020,INV19181,2020-04-28,NV,4,2,1860.0,3720.0,3720.0,8.221478947267192,3
861,100195,2020,2020,INV19214,2020-05-27,NV,5,2,1860.0,3720.0,3720.0,8.221478947267192,3
862,100195,2020,2020,INV19520,2020-10-20,NV,10,7,1860.0,13020.0,13020.0,9.47424191576256,3
863,100196,2015,2015,INV13741,2015-05-27,WA,20,4,1325.1,1325.1,1325.1,7.18924320727059,8
864,100196,2015,2015,INV14201,2015-09-09,WA,18,2,350.0,350.0,350.0,5.857933154483459,8
865,100196,2015,2015,INV14652,2015-11-17,WA,11,1,255.0,255.0,255.0,5.541263545158426,8
866,100196,2015,2018,INV17336,2018-01-31,WA,3,3,1531.5,1531.5,1531.5,7.33400292627283,8
867,100196,2015,2018,INV17375,2018-02-07,WA,6,3,1020.0,1020.0,1020.0,6.927557906278317,8
868,100196,2015,2018,INV17966,2018-09-25,WA,45,10,6400.0,12800.0,12800.0,9.457200449907708,8
869,100196,2015,2019,INV18329,2019-04-04,WA,4,1,3100.0,3100.0,3100.0,8.039157390473237,8
870,100196,2015,2019,INV18356,2019-04-18,WA,4,1,415.0,415.0,415.0,6.028278520230698,8
871,100197,2016,2016,INV15237,2016-05-10,WA,10,3,258.0,457.0,457.0,6.124683390894205,1
872,100198,2019,2019,INV18750,2019-09-19,WA,9,1,88.2,88.2,88.2,4.4796069630127455,1
873,100199,2016,2016,INV14822,2016-01-05,OR,1,1,200.0,200.0,200.0,5.298317366548036,1
874,100200,2016,2016,INV15129,2016-04-07,WA,4,1,399.0,399.0,399.0,5.988961416889864,1
875,100201,2019,2019,INV18895,2019-11-18,AK,22,2,4998.0,4998.0,4998.0,8.516793111394898,1
876,100202,2017,2017,INV16422,2017-04-03,WA,4,1,30.0,30.0,30.0,3.4011973816621555,1
877,100203,2017,2017,INV16336,2017-03-08,CA,6,4,5048.0,10096.0,10096.0,9.219894584780995,1
878,100204,2017,2017,INV16806,2017-08-17,WA,8,1,776.0,776.0,776.0,6.654152520183219,1
879,100205,2015,2015,INV13921,2015-07-07,CA,7,1,1399.0,1399.0,1399.0,7.243512974665482,5
880,100205,2015,2015,INV13961,2015-07-20,CA,14,3,1540.0,2235.0,2235.0,7.711996507047669,5
881,100205,2015,2016,INV15575,2016-08-17,CA,16,4,1248.0,2496.0,2496.0,7.822444729489319,5
882,100205,2015,2016,INV15752,2016-09-22,CA,9,2,800.0,1600.0,1600.0,7.3777589082278725,5
883,100205,2015,2017,INV16905,2017-09-13,CA,9,1,200.0,200.0,200.0,5.298317366548036,5
884,100206,2015,2015,INV14714,2015-12-04,CA,12,1,632.0,632.0,632.0,6.448889394146858,4
885,100206,2015,2016,INV15275,2016-05-17,CA,10,6,172.0,516.0,516.0,6.246106765481563,4
886,100206,2015,2016,INV15939,2016-10-31,CA,10,1,99.0,99.0,99.0,4.59511985013459,4
887,100206,2015,2017,INV17188,2017-12-04,CA,12,5,40.0,200.0,200.0,5.298317366548036,4
888,100207,2016,2016,INV15986,2016-11-07,WA,22,2,2998.0,2998.0,2998.0,8.005700678662542,2
889,100207,2016,2016,INV16031,2016-11-22,WA,11,1,1050.0,1050.0,1050.0,6.956545443151569,2
890,100208,2016,2016,INV14972,2016-02-22,CA,2,1,3999.0,3999.0,3999.0,8.293799608846818,3
891,100208,2016,2016,INV15304,2016-05-20,CA,5,9,4000.0,36000.0,36000.0,10.491274217438248,3
892,100208,2016,2017,INV16331,2017-03-07,CA,3,1,700.0,700.0,700.0,6.551080335043404,3
893,100209,2018,2018,INV17420,2018-02-27,CA,2,6,3775.0,22650.0,22650.0,10.02791513091118,3
894,100209,2018,2018,INV17499,2018-04-04,CA,4,6,575.0,3450.0,3450.0,8.146129510025405,3
895,100209,2018,2018,INV17500,2018-04-05,CA,4,1,45.0,45.0,45.0,3.8066624897703196,3
896,100210,2017,2017,INV16758,2017-08-01,OR,8,30,338.53,10155.9,10155.9,9.225810096379874,3
897,100210,2017,2017,INV17112,2017-11-14,OR,11,15,338.53,5077.95,5077.95,8.532662915819929,3
898,100210,2017,2019,INV18478,2019-06-18,OR,6,12,338.53,4062.3599999999997,4062.36,8.30951936450572,3
899,100211,2015,2015,INV13399,2015-02-20,NV,4,4,1138.0,2276.0,2276.0,7.730174795246222,35
900,100211,2015,2015,INV13683,2015-05-11,nan,5,1,35.0,35.0,35.0,3.5553480614894135,35
901,100211,2015,2015,INV13764,2015-05-29,NV,10,8,1189.0,4756.0,4756.0,8.467162257810672,35
902,100211,2015,2015,INV13838,2015-06-23,NV,6,2,930.0,1860.0,1860.0,7.528331766707247,35
903,100211,2015,2015,INV13946,2015-07-15,NV,21,3,1540.0,1540.0,1540.0,7.3395376954076745,35
904,100211,2015,2015,INV13948,2015-07-15,NV,7,4,320.0,1280.0,1280.0,7.154615356913663,35
905,100211,2015,2015,INV13953,2015-07-15,NV,14,4,365.0,730.0,730.0,6.593044534142437,35
906,100211,2015,2015,INV14531,2015-10-29,nan,10,1,150.0,150.0,150.0,5.0106352940962555,35
907,100211,2015,2016,INV15117,2016-04-05,NV,4,1,150.0,150.0,150.0,5.0106352940962555,35
908,100211,2015,2016,INV15616,2016-08-30,NV,8,1,150.0,150.0,150.0,5.0106352940962555,35
909,100211,2015,2017,INV16329,2017-03-06,NV,3,12,1300.0,15600.0,15600.0,9.655026193237628,35
910,100211,2015,2017,INV16408,2017-03-31,NV,3,12,455.0,5460.0,5460.0,8.605204068738951,35
911,100211,2015,2017,INV16639,2017-06-12,NV,6,2,1300.0,2600.0,2600.0,7.8632667240095735,35
912,100211,2015,2017,INV16673,2017-06-20,NV,12,4,485.0,970.0,970.0,6.877296071497429,35
913,100211,2015,2017,INV16949,2017-09-25,NV,27,3,1755.0,1755.0,1755.0,7.470224135899966,35
