,Customer ID,Customer,Type,Date,Year,Month,Document Number,Description,Qty,Unit Price,Sales Total,Revenue,State
2894,100479,Lake Washington School District 414,Invoice,2015-06-23,2015,6,INV13846,Reinstallation of system into Portable 1,1,850.0,850.0,850.0,WA
2895,100479,Lake Washington School District 414,Invoice,2015-02-24,2015,2,INV13403,Relocate existing ActivBoard from staff lounge to meeting room and install new BoxLight projector. Includes district-standard cable package.,1,455.0,455.0,455.0,WA
2896,100479,Lake Washington School District 414,Invoice,2015-04-21,2015,4,INV13598,Remove projector that isn't working from mount and replace with projector provided by district. (replacement projector needs to be in room),2,85.0,170.0,170.0,WA
2897,100479,Lake Washington School District 414,Invoice,2015-04-21,2015,4,INV13598,"Vantage Point projector mount, W 6"" extension    (Optional if needed when projector is swapped)",1,85.5,85.5,85.5,WA
2898,100484,Lakeview Terrace Elem School,Invoice,2020-11-10,2020,11,INV19552,1 Year Subscription to LU+ (12 new activities/year),1,1500.0,1500.0,1500.0,WA
2899,100484,Lakeview Terrace Elem School,Invoice,2019-09-16,2019,9,INV18718,"Installation of LU UNO: Installation of LU System, Projector and Camera. ACT will provide all installation materials to complete the project.   Assumptions:  * Power and Data have been installed per     manufactures recommendations * Lift will be onsite prior to technicians     arrival. * Wall is ready for installation. * LU Equipment is in gym area   **For best results projection area should be painted  Labor Price includes all applicable Installation material, travel, and labor.",1,4000.0,4000.0,4000.0,WA
2900,100484,Lakeview Terrace Elem School,Invoice,2019-08-23,2019,8,INV18657,"LU UNO turn-key system for: One interactive video wall, light and sound system. ÜNO is the single awesome interactive wall synchronized with lighting and sound effects, perfect for smaller spaces or groups. ÜNO comes with all the equipment and all our amazing games (existing and future), for the next 12 months.  Screen size up to 20'L x 11'H Ideal game area is 30' x 30' Includes: 1x computer / 1x video projector / 1x video camera / 6x static lights / 2x computerized lights / 2x speakers / Remote control, USB Keyboard / All hanging and installation equipment Teaching tools (targets, web browser and stopwatch) 10 ÜNO games, plus access to all new games for first 12 months.",1,15000.0,15000.0,15000.0,WA
2901,100484,Lakeview Terrace Elem School,Invoice,2017-06-08,2017,6,INV16630,"Hitachi CP-A100, CP-A100J, CP-A101, ED-A100, ED-A100J & ED-A110 Projector Replacement Lamp",10,140.0,1400.0,1400.0,WA
2902,100484,Lakeview Terrace Elem School,Invoice,2017-06-08,2017,6,INV16630,Lamp - MimioProjector 280 Series Replacement Lamp Module,1,160.0,160.0,160.0,WA
2903,100484,Lakeview Terrace Elem School,Invoice,2016-11-07,2016,11,INV15964,Lamp - MimioProjector 280 Series Replacement Lamp Module,2,160.0,320.0,320.0,WA
2904,100488,Lakewood School District 306,Invoice,2020-06-26,2020,6,INV19264,ACT Turnkey Package Solution A  Teaching and Learning BoxLight  KCDA 18-053,1,496.44,496.44,496.44,WA
2905,100488,Lakewood School District 306,Invoice,2020-05-21,2020,5,INV19204,"BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android. UNPLUGD is included.",2,2769.31,5538.62,5538.62,WA
2906,100488,Lakewood School District 306,Invoice,2020-06-26,2020,6,INV19264,"BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android. UNPLUGD is included.   Reference: KCDA Contract #18-053 State Contract Price $4799.00",1,2769.31,2769.31,2769.31,WA
2907,100488,Lakewood School District 306,Invoice,2020-05-21,2020,5,INV19204,Boxlight Procolor Integrated module to add 2.4/5GHz wireless and Bluetooth to xx2 series panels,2,79.0,158.0,158.0,WA
2908,100488,Lakewood School District 306,Invoice,2020-05-21,2020,5,INV19205,Boxlight Procolor Integrated module to add 2.4/5GHz wireless and Bluetooth to xx2 series panels,38,0.0,0.0,0.0,WA
2909,100488,Lakewood School District 306,Invoice,2020-07-09,2020,7,INV19295,Boxlight Procolor Integrated module to add 2.4/5GHz wireless and Bluetooth to xx2 series panels,4,0.0,0.0,0.0,WA
2910,100488,Lakewood School District 306,Invoice,2020-06-26,2020,6,INV19264,Boxlight Procolor Integrated module to add 2.4/5GHz wireless and Bluetooth to xx2 series panels   Reference: KCDA Contract #18-053 State Contract Price $78.75,1,78.75,78.75,78.75,WA
2911,100488,Lakewood School District 306,Invoice,2020-05-21,2020,5,INV19204,"BoxLight Procolor-PCMODi5 v2.0 - PC Module 15 IPC 128GBSS WiFi Bluetooth for ProColor 652U, 702U, 752U, 862U interactive flat panels. (Windows license not included)",2,749.0,1498.0,1498.0,WA
2912,100488,Lakewood School District 306,Invoice,2020-06-26,2020,6,INV19264,"BoxLight Procolor-PCMODi5 v2.0 - PC Module 15 IPC 128GBSS WiFi Bluetooth for ProColor 652U, 702U, 752U, 862U interactive flat panels. (Windows license not included)  Reference: KCDA Contract #18-053 State Contract Price $749.25",1,749.0,749.0,749.0,WA
2913,100488,Lakewood School District 306,Invoice,2020-06-08,2020,6,INV19232,CCES Room 303: LES RM 201 iRover 500²™ for Interactive Flat Panels   Digital Edge Contract ESD112-DE-16A,2,1429.86,2859.72,2859.72,WA
2914,100488,Lakewood School District 306,Invoice,2020-07-09,2020,7,INV19295,"CCES Room 504, 204, 409 and LES 201 BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android. UNPLUGD is included.  Reference: KCDA Contract #18-053 State Contract Price $4799.00",4,2769.31,11077.24,10855.7,WA
2915,100488,Lakewood School District 306,Invoice,2020-07-09,2020,7,INV19295,"CCES Room 504, 204, 409 and LES 201 BoxLight Procolor-PCMODi5 v2.0 - PC Module 15 IPC 128GBSS WiFi Bluetooth for ProColor 652U, 702U, 752U, 862U interactive flat panels. (Windows license not included)  Reference: KCDA Contract #18-053 State Contract Price $749.25",4,749.0,2996.0,2936.08,WA
2916,100488,Lakewood School District 306,Invoice,2020-07-30,2020,7,INV19326,"CCES Room 504, 204,409 and LES 201 MimioView 340H Document Camera  Reference: KCDA Contract #18-053 State Contract Price $498.75",4,299.0,1196.0,1172.08,WA
2917,100488,Lakewood School District 306,Invoice,2020-07-30,2020,7,INV19326,"CCES Room 504, 204,409, 303 and LES 201 ACT Turnkey Package Solution A   KCDA 18-053",5,496.44,2482.2,2432.56,WA
2918,100488,Lakewood School District 306,Invoice,2020-06-24,2020,6,INV19263,LES and CCES:  ACT Turnkey Package Solution A   KCDA Contract#18-053  .,38,496.44,18864.72,18487.43,WA
2919,100488,Lakewood School District 306,Invoice,2020-05-21,2020,5,INV19205,"LES and CCES:  BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android. UNPLUGD is included.  Reference: KCDA Contract #18-053 State Contract Price $4799.00 .",38,2769.31,105233.78,103129.11,WA
2920,100488,Lakewood School District 306,Invoice,2020-05-21,2020,5,INV19205,"LES and CCES:  BoxLight Procolor-PCMODi5 v2.0 - PC Module 15 IPC 128GBSS WiFi Bluetooth for ProColor 652U, 702U, 752U, 862U interactive flat panels. (Windows license not included)  Reference: KCDA Contract #18-053 State Contract Price $749.25 .",38,749.0,28462.0,27892.76,WA
2921,100488,Lakewood School District 306,Invoice,2020-05-21,2020,5,INV19205,LES and CCES:  MimioView 340H Document Camera  Reference: KCDA Contract #18-053 State Contract Price $498.75 .,38,299.0,11362.0,11134.76,WA
2922,100488,Lakewood School District 306,Invoice,2020-05-21,2020,5,INV19204,MimioView 340H Document Camera,2,299.0,598.0,598.0,WA
2923,100488,Lakewood School District 306,Invoice,2020-01-23,2020,1,INV19011,"Peerless: Ceiling plate - 8""x8"" unistrut",1,0.0,0.0,0.0,WA
2924,100488,Lakewood School District 306,Invoice,2020-07-30,2020,7,INV19327,Remove existing Non Interactive Display and mount from the Teaching and Learning Portable. Install Panel in Business Office. Location and Height of Panel will be marked on the wall in the business office. 25' Power cable will be run with from display to closes outlet. Secure with wire tie bases to the wall. Connect 25' HDMI cable to HDMI port 1. Coil cable behind TV and secure to wall so HDMI cannot be pulled out of HDMI port on TV. Secure loop with Velcro.,1,562.5,562.5,562.5,WA
2925,100488,Lakewood School District 306,Invoice,2020-08-24,2020,8,INV19366,SMART Learning Suite 1yr Extension- Priced per qty.  License Renewal of Key Code  NC-2ACSI-AEQQM-7KSEE-SUAAA,121,66.0,7986.0,7986.0,WA
2926,100488,Lakewood School District 306,Invoice,2019-10-24,2019,10,INV18844,1 Space Unit Shelf,1,35.99,35.99,35.99,WA
2927,100488,Lakewood School District 306,Invoice,2019-04-29,2019,4,INV18374,"ACT to take Version 1 BoxLight Panel and install at New District Portable on Fixed mount. Also included ACT Cable Kit with VGA.  District to provide: Panel location, Panel Height and Cable Drop Location (left, right or center) prior to installation.   Wall must be clear and ready for installation. Power must be within 6'",1,340.0,340.0,340.0,WA
2928,100488,Lakewood School District 306,Invoice,2019-12-12,2019,12,INV18941,ACT Turnkey Package Solution A   KCDA Contract#18-053  .,46,496.44,22836.24,22379.52,WA
2929,100488,Lakewood School District 306,Invoice,2019-04-29,2019,4,INV18374,Airtame 2 Ethernet Adapter,1,19.99,19.99,19.99,WA
2930,100488,Lakewood School District 306,Invoice,2019-11-07,2019,11,INV18876,Airtame 2 Ethernet Adapter - AT-ETH,4,19.99,79.96,79.96,WA
2931,100488,Lakewood School District 306,Invoice,2019-04-29,2019,4,INV18374,Airtame 2 Wireless Connection,1,399.0,399.0,399.0,WA
2932,100488,Lakewood School District 306,Invoice,2019-11-07,2019,11,INV18876,Airtame 2 Wireless Connection,4,399.0,1596.0,1596.0,WA
2933,100488,Lakewood School District 306,Invoice,2019-10-24,2019,10,INV18844,Hitachi Maxell WXGA 7500 lumens Projector. 3LCD 3 chip WXGA 1280X800. 7500 ANSI Lumens.   **Please Note image may not fill entire screen because older screen is 4:3.,1,4799.51,4799.51,4799.51,WA
2934,100488,Lakewood School District 306,Invoice,2019-10-24,2019,10,INV18844,Hitachi Pro Long Throw 1.7X Lens for X8150/X8160/WX8240/WX8255/SX8351 projectors,1,1998.0,1998.0,1998.0,WA
2935,100488,Lakewood School District 306,Invoice,2019-02-06,2019,2,INV18220,Install the Tech Lab BoxLight panel from Tech office on the wall the IAWB was removed from. Reference height of IAWB for BL panel. Install new ACT Interactive Cable Kit (25) and install 3.5 audio cable to existing audio system so the panel audio can be used thru system.  Contact for installation times and access will be Baldeep Singh (360) 652-4500,1,340.0,340.0,340.0,WA
2936,100488,Lakewood School District 306,Invoice,2019-12-26,2019,12,INV18978,"Installation of HP-MCWX8751W projector. Installation includes mounting of projector, mount , safety cage, and guide wires on the South Wall above door.  Surface mount raceway will be run from projector on West wall and left side of stage with a CAT 6 cable running to back room AV rack.  A Face plate will be installed on left hand side of stage with HDMI, VGA, and 3.5.   Presentation Scaler will be installed in the back room in the existing audio rack with supplied 1U shelf. A 35' HDMI, VGA, and 3.5 will be run from Scaler to Jack in gym. on the left hand side of the stage (facing)   Audio will be connected from new jack to existing customer 3.5 jack.   ACT will also relocate screen control from inside music room to a location that can be reached from front of stage. Location may very depending on length of existing cable from screen.   Assumptions: Power will be in at projector. All cabling can be accessed from ladder. Existing screen cable can be relocated. ACT not responsible for possible chipping of cinder block wall.",1,2085.0,2085.0,2085.0,WA
2937,100488,Lakewood School District 306,Invoice,2019-11-20,2019,11,INV18905,"Installation of Panel/TV on a clear wall with no obstructions. Teacher Drop will be to the left, right or center dependent on classroom map.  Air Tame will be connectected to panel in HDMI 2. District to program AirTame.",4,340.0,1360.0,1360.0,WA
2938,100488,Lakewood School District 306,Invoice,2019-12-12,2019,12,INV18941,Jig 2.0 PC Module,2,0.0,0.0,0.0,WA
2939,100488,Lakewood School District 306,Invoice,2019-10-24,2019,10,INV18844,"Kanex Pro Multi-Input Presentation Scaler. 4k with 7-input, 2-mirrored (HDMI & HDBaseT). Multiple Inputs: 4xHDMI, 1xDisplayPort, 1xDVI-I & 1xRGB/YPbPr. Mirrored outputs: 1xHDMI & 1xHDBase-T with standard 48v PoC",1,1500.0,1500.0,1500.0,WA
2940,100488,Lakewood School District 306,Invoice,2019-10-24,2019,10,INV18844,KanexPro 24V Power Supply for HDBase70POET/HDBase70POER,1,28.99,28.99,28.99,WA
2941,100488,Lakewood School District 306,Invoice,2019-10-24,2019,10,INV18844,KanexPro De-Embedder w/ 3D Support,1,85.99,85.99,85.99,WA
2942,100488,Lakewood School District 306,Invoice,2019-11-05,2019,11,INV18859,"LMS and CCES: BoxLight Procolor-PCMODi5 v2.0 - PC Module 15 IPC 128GBSS WiFi Bluetooth for ProColor 652U, 702U, 752U, 862U interactive flat panels. (Windows license not included)  Reference: KCDA Contract #18-053 State Contract Price $749.25 .",46,749.0,34454.0,33764.92,WA
2943,100488,Lakewood School District 306,Invoice,2019-11-05,2019,11,INV18859,LMS and CCES: MimioView 340H Document Camera  Reference: KCDA Contract #18-053 State Contract Price $498.75 .,46,299.0,13754.0,13478.92,WA
2944,100488,Lakewood School District 306,Invoice,2019-11-05,2019,11,INV18859,"LMS and ECES:  BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android. UNPLUGD is included.  Reference: KCDA Contract #18-053 State Contract Price $4799.00 .",46,2769.31,127388.26,124840.49,WA
2945,100488,Lakewood School District 306,Invoice,2019-10-24,2019,10,INV18844,Peerless Universal Precision Gear Projector Mount,1,189.0,189.0,189.0,WA
2946,100488,Lakewood School District 306,Invoice,2019-10-24,2019,10,INV18844,"Peerless: Projector Enclosure, WHT PE1120-W",1,589.0,589.0,589.0,WA
2947,100488,Lakewood School District 306,Invoice,2019-02-06,2019,2,INV18220,"Remove existing BL panel in Tech office and transport to Tech Portable located at English Crossing (same campus). New Portable is about 50 yards away from current location.  Remove existing Interactive whiteboard, projector, mount, and cabling. Transport old equipment to Tech lab for storage.",1,340.0,340.0,340.0,WA
2948,100488,Lakewood School District 306,Invoice,2019-04-24,2019,4,INV18367,"Sharp 70"" LCD Display: Brillian 4k-ultra high definition LCD display, led backlighting, rs-232C control capability, built-in 10W per channel stereo audio system, built-in digital tuner, 3-year limited warranty",4,1395.0,5580.0,5580.0,WA
2949,100488,Lakewood School District 306,Invoice,2019-10-24,2019,10,INV18844,Ultraslim Hdmi Hdbaset Receiver,1,187.5,187.5,187.5,WA
2950,100488,Lakewood School District 306,Invoice,2019-01-07,2019,1,INV18169,Vivitek DW884ST Projector,2,639.0,1278.0,1278.0,WA
2951,100488,Lakewood School District 306,Invoice,2019-01-07,2019,1,INV18169,Vivitek DX883ST Projector,5,605.0,3025.0,3025.0,WA
2952,100488,Lakewood School District 306,Invoice,2018-01-02,2018,1,INV17228,"ACT installation: Install one of the BoxLight 75"" interactive panels that was removed from the North Shared Learning Space. Install panel in Career Center. Remove existing Center Whiteboard and install panel in this location. Center between the two other whiteboards.   ***ACT is not responsible for holes left from existing whiteboard, painting etc.   **Whiteboard will be left in the corner of the installed room, or another specified room in the same building. LWHS to specify",1,382.5,382.5,382.5,WA
2953,100488,Lakewood School District 306,Invoice,2018-01-02,2018,1,INV17228,"Assembly of Copernicus IP300 Cart with Laptop Tray, and installation of BL Panel from South Wing Shared Learning Space. Upon completion Cart and panel will be placed in the library.",1,340.0,340.0,340.0,WA
2954,100488,Lakewood School District 306,Invoice,2018-04-17,2018,4,INV17529,"BoxLight Boston X35N 3500 lumens, XGA 1024x768, HDMI, 2 VGA, USB, S-Vid, Component L4L eligible",1,790.5,790.5,790.5,WA
2955,100488,Lakewood School District 306,Invoice,2018-04-26,2018,4,INV17552,BoxLight Procolor-PCMODi5 v2.0 - PC Module,1,0.0,0.0,0.0,WA
2956,100488,Lakewood School District 306,Invoice,2018-01-16,2018,1,INV17288,"Conference Rooms: Installation of 65"" Phillips Panel in upstairs and downstairs LWHS Conference Rooms. Install Mount, Panel and connect existing cables Test to verify.",2,190.0,380.0,380.0,WA
2957,100488,Lakewood School District 306,Invoice,2018-07-09,2018,7,INV17719,Cougar Creek 2 new Portables:   Audio Enhancement Sentinel Alert System PAL w/4 Ceiling Speakers (kit)   3120-0001 Battery Panasonic rechargeable nickel metal hydride AA battery (orange)  2 each  3110-0021 Charger Wall Mount Microphone Charger - AEBC-16 1 each  3100-0076 Microphone New Micro Infrared Handheld Microphone 1 each 3000-0456 CA-50 Amplifier  1300-1233 Cable - 50ft  Cat6 Plenum w/Molded Boot - Black 1 each    3200-0003 Cable Wire Speaker 50 ft tinned plenum rated speaker wire 1 each 3200-0002 Cable Wire Speaker 75 ft tinned plenum rated speaker wire 1  each    3400-0018 Dome Receiver IR-Satellite TLD100 with adapter  1 each    3300-0043 Speaker CS-12 Tile Bridges for Ceiling Plenum Speaker 4 each 3300-0044 Speaker CS-12 Ceiling Speaker with Plenum Rated Back can  4 each   3100-0072 Microphone - AE Infrared Tear-Drop Microphone - Safe Enabled - NBL  1 each,2,1080.0,2160.0,2160.0,WA
2958,100488,Lakewood School District 306,Invoice,2018-09-11,2018,9,INV17901,"Cougar Creek 2 new Portables:   Installation of BoxLight, Panel, Wall Mount, ACT 25' Interactive Cabling Kit, and Classroom Audio System with 4 ceiling speakers.   ACT Cabling Kit included in the install price($198 per classroom) 25' HDMI, VGA, 3.5, USB, Face plate Raceway and qty. 4 -6' cables from face plate",2,973.0,1946.0,1946.0,WA
2959,100488,Lakewood School District 306,Invoice,2018-07-09,2018,7,INV17719,"Cougar Creek 2 new Portables:  BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android",2,3199.0,6398.0,6398.0,WA
2960,100488,Lakewood School District 306,Invoice,2018-07-09,2018,7,INV17719,Cougar Creek 2 new Portables:  BoxLight Procolor-PCMODi5 v2.0 - PC Module,2,749.0,1498.0,1498.0,WA
2961,100488,Lakewood School District 306,Invoice,2018-07-09,2018,7,INV17719,Cougar Creek 2 new Portables:  MimioView 340H Document Camera,2,399.0,798.0,798.0,WA
2962,100488,Lakewood School District 306,Invoice,2018-04-03,2018,4,INV17497,Cougar Creek RM 119: Remove existing Smart Projector and mount and replace with customer supplied X32NST projector and BL Wall Mount. Utilize all existing cabling. ACT will add one extra 25' VGA cable for document camera.,1,340.0,340.0,340.0,WA
2963,100488,Lakewood School District 306,Invoice,2018-03-15,2018,3,INV17458,"District Office Portable: Installation of 65"" Prosumer panel on North wall. Remove existing small whiteboard (place in back room) and install panel in its place above thermostat. Run cables in panduit to right hand side near window. Users will be using from main conference table.",1,300.0,300.0,300.0,WA
2964,100488,Lakewood School District 306,Invoice,2018-09-11,2018,9,INV17904,"English Crossing RM 405, 408: BoxLight Cambridge X37NST Projector XGA short-throw. 3700-lumens. (wireless optional)",2,799.0,1598.0,1598.0,WA
2965,100488,Lakewood School District 306,Invoice,2018-09-25,2018,9,INV17968,"English Crossing RM 405, 408: Remove existing Smart Projector and mount and replace with BoxLight X37NST projector and BL Wall Mount. Utilize all existing cabling. ACT will add one extra 25' VGA cable for document camera.",2,340.0,680.0,680.0,WA
2966,100488,Lakewood School District 306,Invoice,2018-04-03,2018,4,INV17496,"Install existing 65"" panel in the sheriffs office. Install to the right of the existing panel ACT already installed. Run HDMI behind panel and down same conduit",1,225.0,225.0,225.0,WA
2967,100488,Lakewood School District 306,Invoice,2018-04-26,2018,4,INV17552,"Installation of BoxLight 75"" flat panel, PC module and BoxLight procolor wallmount.",1,0.0,0.0,0.0,WA
2968,100488,Lakewood School District 306,Invoice,2018-02-07,2018,2,INV17376,"Installation of Phillips qty. 9- 49"" panels, qty. 9- mounts, and applicable cabling for 4 total inputs.   **Assumptions** Video Wall has appropriate bracing for wall, Conduit or pathway is available to AV closet located behind wall. ACT is not responsible for third party equipment, however technicians will attempt  to connect if connections are available.",1,3600.0,3600.0,3600.0,WA
2969,100488,Lakewood School District 306,Invoice,2018-02-07,2018,2,INV17376,KanexPro Integrated IR / RS‑232 & Relay Controller,1,449.0,449.0,449.0,WA
2970,100488,Lakewood School District 306,Invoice,2018-04-03,2018,4,INV17497,LWMS RM 201: Remove existing Smart Projector and mount and replace with customer supplied X32NST projector and BL Wall Mount. Utilize all existing cabling. ACT will add one extra 25' VGA cable for document camera.,1,340.0,340.0,340.0,WA
2971,100488,Lakewood School District 306,Invoice,2018-04-03,2018,4,INV17497,LWMS RM 402: Remove existing Smart Projector and mount and replace with customer supplied X32NST projector and BL Wall Mount. Utilize all existing cabling. ACT will add one extra 25' VGA cable for document camera.,1,340.0,340.0,340.0,WA
2972,100488,Lakewood School District 306,Invoice,2018-04-26,2018,4,INV17552,"LWSD BOARD ROOM BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android ProColor PCMODI5, Mount  **DIGITAL EDGE ESD112-DE-16A**",1,4962.0,4962.0,4962.0,WA
2973,100488,Lakewood School District 306,Invoice,2018-01-17,2018,1,INV17291,"Philips 49"" Commercial (24/7) Panel. LCD. 1920 x 1080 Display Resolution. Backlight Technology: Direct LED. Scan Format: 1080p. HDMI.  Height: 23.9"" Width: 42.4"" Depth: 4.1"" Limited Warranty: 3 Year",9,1659.0,14931.0,14931.0,WA
2974,100488,Lakewood School District 306,Invoice,2018-01-16,2018,1,INV17288,"Philips 65"" Prosumer (16/7) D-LED, 1920X1080, 350 cd/m2, Landscape only, Dual HDMI inputs, DP/DVI/VGA Daisy Chain (input and Output), OPS, Multiple Video/Audio USB thumb drive Auto-Playback, 7-event Day-part Scheduling on All inputs (including USB and RJ45), Failover on All inputs (including USB and RJ45), USB Port Disable, Network Auto-Restore, Wake-up on LAN, SmartCMS, SmartBrowser, Smart Control, IR Pass through and IP Loop through, Smart Insert, Edge alignment plate, Color Calibration Tool Option, 3 Year Warranty (3 year advanced exchange)",2,1517.0,3034.0,3034.0,WA
2975,100488,Lakewood School District 306,Invoice,2018-03-15,2018,3,INV17458,"Philips 65"" Prosumer (16/7) D-LED, 1920X1080, 350 cd/m2, Landscape only, Dual HDMI inputs, DP/DVI/VGA Daisy Chain (input and Output), OPS, Multiple Video/Audio USB thumb drive Auto-Playback, 7-event Day-part Scheduling on All inputs (including USB and RJ45), Failover on All inputs (including USB and RJ45), USB Port Disable, Network Auto-Restore, Wake-up on LAN, SmartCMS, SmartBrowser, Smart Control, IR Pass through and IP Loop through, Smart Insert, Edge alignment plate, Color Calibration Tool Option, 3 Year Warranty (3 year advanced exchange)",1,1517.0,1517.0,1517.0,WA
2976,100488,Lakewood School District 306,Invoice,2018-01-16,2018,1,INV17288,Security Room: Installation of Security Room Panel on East Wall.  Pick up Panel and Mount from English Crossing Tech Portable. Install panel on wall and fish wall to install faceplate with HDMI,1,302.5,302.5,302.5,WA
2977,100488,Lakewood School District 306,Invoice,2018-01-02,2018,1,INV17228,Shared Learning Space Panels located on the 1st floor on the North and South Wings of new Highschool: ACT to Remove panels  **ACT is not responsible for patching painting holes left from panel removal in the Shared Learning spaces North and South Wings,1,127.5,127.5,127.5,WA
2978,100488,Lakewood School District 306,Invoice,2018-02-07,2018,2,INV17376,Third Party Programming of IP Keypad. Please note may need existing equipment control prompt codes.,1,500.0,500.0,500.0,WA
2979,100488,Lakewood School District 306,Invoice,2018-04-30,2018,4,INV17562,"Wbox Tech 65"" LED 4k TV. High-quality LED TV with LED backlight panel. ATSC/NTSC digital-analog integrated tuner. HDMI 2.0, supports signal in of 260p@60Hz max. HDMI 4 supports MHL feature. Inputs ports include VGA, YPbPr (component), HDMI (4), AV, Composite, USB. Output ports include earphone and coaxial-OUT.   **Includes W Box Tilt Mount**  **Digital Edge Contract Pricing**",1,1069.88,1069.88,1069.88,WA
2980,100488,Lakewood School District 306,Invoice,2017-05-16,2017,5,INV16547,"Dell - 5040 SFF i5 Processors - I5 2.9ghZ, 8 GB Ram, 128 GB SSD Hard Drive, DVD rom, Win 7 Pro 64 Bit. Includes: 5 yr warranty, Keyboard & Mouse, Asset Tagging, Image (school provided), Free shipping, Windows 10 Pro/ Windows 7 Pro",73,694.0,50662.0,49142.14,OR
2981,100488,Lakewood School District 306,Invoice,2017-05-16,2017,5,INV16547,"Dell - 7010 SFF i3 Processors - I3 3.3ghZ, 8 GB Ram, 250 GB Hard Drive, DVD rom, Win 7 Pro 64 Bit. Includes: 5 yr warranty, Keyboard & Mouse, Asset Tagging, Image (school provided), Free shipping, Windows 10 Pro/ Windows 7 Pro",118,319.0,37642.0,36512.74,OR
2982,100488,Lakewood School District 306,Invoice,2017-05-16,2017,5,INV16547,"Monitor - Dell 22"" LCD refurbished with 5 year warranty",211,149.64,31574.039999999997,30626.65,OR
2983,100488,Lakewood School District 306,Invoice,2017-09-27,2017,9,INV16950,"****Digital Edge Contract Pricing****  BoxLight Classroom Bundle: Includes the following solutions: BoxLight Procolor 751U 4K Interactive Flat Panel, Wallmount,  BoxLight Procolor -Win8OPS onboard PC with I5 processor and 8gb Ram, MimioView 340H Document Camera.  Please reference Digital Edge Contract ESD112-DE-16A  on Purchase Order and fax or email directly to  Advanced Classroom Technologies.",39,5277.72,205831.08000000002,205831.08,WA
2984,100488,Lakewood School District 306,Invoice,2017-01-30,2017,1,INV16207,All old district booms and projectors will be brought back  to District Tech office.,1,0.0,0.0,0.0,WA
2985,100488,Lakewood School District 306,Invoice,2017-10-16,2017,10,INV17032,BoxLight Cambridge WX36N WXGA standard-throw. 3600 lumens,2,847.0,1694.0,1694.0,WA
2986,100488,Lakewood School District 306,Invoice,2017-02-22,2017,2,INV16305,"BoxLight ECO WX32NST 3200 lumens, WXGA 1280x800.  HDMI, 2 VGA, S-Vid, Component.  L4L eligilble . Does not include Mount",2,970.0,1940.0,1940.0,WA
2987,100488,Lakewood School District 306,Invoice,2017-02-22,2017,2,INV16305,"BoxLight ECO X27NST 2700 lumens, XGA 1024x768.  HDMI, 2 VGA,S-Vid, Component. L4L eligible Does not include Mount",2,799.0,1598.0,1598.0,WA
2988,100488,Lakewood School District 306,Invoice,2017-02-22,2017,2,INV16305,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,4,99.0,396.0,396.0,WA
2989,100488,Lakewood School District 306,Invoice,2017-10-16,2017,10,INV17032,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,2,99.0,198.0,198.0,WA
2990,100488,Lakewood School District 306,Invoice,2017-05-04,2017,5,INV16505,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!    ***Digital Edge Contract***,7,99.0,693.0,693.0,WA
2991,100488,Lakewood School District 306,Invoice,2017-05-04,2017,5,INV16505,BoxLight P12 Bulb Pen WXGA UST. 4000 lumens   ***Digital Edge Contract***,7,1799.0,12593.0,12593.0,WA
2992,100488,Lakewood School District 306,Invoice,2017-11-22,2017,11,INV17135,CAX-BNC-MM-RG6-250',1,108.0,108.0,108.0,WA
2993,100488,Lakewood School District 306,Invoice,2017-01-30,2017,1,INV16207,CCE- Dusevoir RM 302: Remove existing Smart Projector and mount and replace with new BL projector. Utilize all existing cabling,1,297.5,297.5,297.5,WA
2994,100488,Lakewood School District 306,Invoice,2017-01-30,2017,1,INV16207,CCE- Zystra RM 304: Remove existing ceiling projector and replace with new BL projector and mount,1,170.0,170.0,170.0,WA
2995,100488,Lakewood School District 306,Invoice,2017-03-07,2017,3,INV16335,Consulting work regarding new high school.,1,2500.0,2500.0,2500.0,WA
2996,100488,Lakewood School District 306,Invoice,2017-03-21,2017,3,INV16387,Cougar Creek RM 604: Remove existing Smart Projector and mount and replace with new BL ECO X27NST projector and BL Wall Mount. Utilize all existing cabling. ACT will add one extra 25' VGA cable for document camera.,2,85.0,170.0,170.0,WA
2997,100488,Lakewood School District 306,Invoice,2017-10-09,2017,10,INV16995,"Delivery and Installation  of BoxLight 75"" 4k Panel on a fixed wall mount bracket, utilizing existing customer equipment.   ACT Techs will deliver the product and install in rooms designated by the customer. A map or floor plan will be needed prior to installation.   ACT will also need full access to the building for days, evening and possible weekend installations.",36,340.0,12240.0,12240.0,WA
