,Customer ID,frequency,recency,T,monetary_value,prob_alive,pred_purchases,exp_avg_order_value,Predicted next year sales,CLT Sales,CLTV,Cohort Yr
177,100277,1.0,68.0,2043.0,129.0,0.010380655606581897,0.004567730385173974,148.69253160704446,0.6791873946699385,3.6872384661478637,0.9586820011984446,2015
178,100279,10.0,1608.0,1953.0,1523.5,0.6552752842715455,1.2149008737095568,1533.9439727138108,1863.5898726715172,9804.81611125604,2549.2521889265704,2015
179,100282,4.0,758.0,2018.0,2381.525,0.05491920743371559,0.049316453189643075,2421.2051938252916,119.40525260380568,637.8536609125108,165.84195183725282,2015
180,100285,3.0,512.0,2138.0,25806.666666666668,0.020717711612436882,0.014738692865664758,26347.496095265134,388.3276527274143,2106.352245754164,547.6515838960827,2015
181,100286,22.0,1868.0,2172.0,49264.283181818195,0.5444758203173107,1.850425587660671,49402.14364642809,91414.99068863859,490026.5518447635,127406.90347963852,2015
182,100287,1.0,1225.0,1564.0,8396.0,0.6375299297530822,0.34962776199207257,8954.410546437632,3130.7105193092007,16053.708353088334,4173.964171802967,2016
183,100288,3.0,661.0,1298.0,4240.333333333333,0.2981786378822709,0.318025798104591,4332.210890683027,1377.7548260668707,6703.278357253507,1742.852372885912,2017
184,100291,2.0,538.0,947.0,3245.0,0.46624319676036824,0.5017794325118548,3352.858836033485,1682.39560403724,7676.463631156004,1995.880544100561,2018
185,100292,3.0,154.0,1899.0,792.6666666666666,0.0016219215399178675,0.001274531215380796,812.7732661294375,1.0359048987089712,5.4782342546724925,1.424340906214848,2015
186,100293,2.0,743.0,1199.0,1072.5,0.5047986021700492,0.45653487844840546,1111.8070749019078,507.57870779841966,2438.4394128319527,633.9942473363077,2017
187,100294,1.0,61.0,2065.0,634.0,0.009481441088788933,0.004134538476423049,686.6007930669992,2.838777396878088,15.446101210622372,4.0159863147618164,2015
188,100296,1.0,209.0,323.0,2698.0,0.6288771203728546,0.9604618577597537,2885.101093370656,2771.029555963477,10367.16079158918,2695.461805813187,2020
189,100297,10.0,1914.0,2155.0,1146.5,0.8039217500893165,1.3722524902,1154.623357307185,1584.434777307869,8515.767428507403,2214.0995314119245,2015
190,100298,2.0,157.0,1249.0,2975.55,0.027266992244306388,0.023903350489206644,3074.9065243939444,73.50056837413669,356.28480193463304,92.63404850300459,2017
191,100299,1.0,63.0,1358.0,2100.0,0.027439583241938244,0.01683253192421643,2248.1324986121354,37.84176205275722,188.18364781657579,48.927748432309706,2017
192,100300,5.0,1498.0,2173.0,4114.4,0.4620336799863571,0.45535516069765763,4167.511329735589,1897.697791261058,10276.624946018372,2671.9224859647766,2015
193,100301,7.0,427.0,2117.0,5916.285714285715,0.00016031541920201632,0.0002080399996596947,5969.975452405157,1.2419936910867546,6.668162309570754,1.733722200488396,2015
194,100303,2.0,235.0,1768.0,7209.0,0.016960166789182662,0.011278914469582407,7441.940162213266,83.93700657735366,438.99055173467747,114.13754345101614,2016
195,100304,8.0,1063.0,2086.0,725.75,0.03849388575851549,0.05623167921166232,732.6774601014556,41.19968390204057,220.25489943792957,57.26627385386169,2015
196,100305,1.0,1047.0,1911.0,12052.5,0.42061868563081983,0.19573985496936777,12849.185908869958,2515.0977862766495,13463.113982992098,3500.4096355779457,2015
197,100306,1.0,154.0,1877.0,399.0,0.025290748093336632,0.011946562790273643,436.2870476351391,5.212130609156297,27.79400485562236,7.226441262461814,2015
198,100307,10.0,1387.0,1830.0,2590.46,0.4554135228631117,0.8911173053360171,2607.4716220884884,2323.563085615627,12051.994661092029,3133.5186118839274,2015
199,100309,2.0,264.0,1695.0,2212.0,0.024342418386793012,0.016756940404061206,2287.2632230305303,38.32753351672355,198.6310478065064,51.64407242969166,2016
200,100310,1.0,36.0,1241.0,950.0,0.026453716858568354,0.017400218237565143,1023.1928933072878,17.803779642672517,86.81521691245108,22.57195639723728,2017
201,100311,7.0,560.0,591.0,2985.1428571428573,0.8843660904932437,2.943112538045803,3012.9892948392508,8867.566570639183,36096.151416982975,9384.999368415574,2019
202,100312,1.0,366.0,1928.0,1396.0,0.07556142127234897,0.03490451885222685,1498.2564271907331,52.29591970834898,280.46159598959304,72.92001495729419,2015
203,100313,2.0,898.0,1738.0,435.0,0.3426098506164381,0.23106603147385052,454.19119562854485,104.94815710425114,546.8510459608971,142.18127194983325,2016
204,100314,9.0,883.0,2178.0,1082.888888888889,0.0032863785517072714,0.005094133740289071,1091.485658001228,5.560173917465674,29.974949763880918,7.793486938609039,2015
205,100315,3.0,490.0,939.0,38142.0,0.3593531689007052,0.4874774722494145,38939.61721430508,18982.18616998923,86015.81630117667,22364.112238305937,2018
206,100320,1.0,47.0,1904.0,725.0,0.010249656228369916,0.004784409741265053,783.5307966172089,3.748732375916541,20.051050247643705,5.213273064387363,2015
207,100321,17.0,1034.0,2185.0,806.935294117647,0.0001333336056856257,0.0003567291596640959,810.4752476319659,0.2891201540163012,1.5536217846571292,0.40394166401085363,2015
208,100323,3.0,34.0,2086.0,5956.666666666667,0.00019712784360336795,0.0001431874725845908,6084.273573543554,0.8711917555089179,4.700833197849573,1.222216631440889,2015
209,100324,4.0,1617.0,1968.0,3746.775,0.7149735961958138,0.6556630696105115,3807.660403812654,2496.542308398204,13264.531449010627,3448.778176742763,2015
210,100325,9.0,2039.0,2124.0,1235.2222222222222,0.8983405333980694,1.4223914305598888,1244.8615761388994,1770.680438133247,9494.381936681833,2468.5393035372767,2015
211,100327,2.0,1583.0,2103.0,3857.5,0.6264082648221776,0.36045979855054544,3984.6858572961282,1436.3190614081698,7795.860644733981,2026.923767630835,2015
212,100328,1.0,190.0,1968.0,1050.0,0.028515819633393266,0.012948187031920667,1129.7093807251008,14.627688353343878,78.78925798227468,20.48520707539142,2015
213,100329,1.0,14.0,884.0,1972.5,0.04577815897132992,0.038638640008291335,2112.323977154424,81.617325734152,369.82376534722766,96.15417899027919,2018
214,100331,6.0,1870.0,2173.0,3244.1666666666665,0.7662781269623039,0.8639395439463281,3279.370295858307,2833.177677834961,15316.889110542179,3982.391168740967,2015
215,100332,1.0,54.0,2178.0,1848.0,0.007744237448366469,0.003227922485724674,1979.710950319247,6.390353491770861,35.15941852426808,9.1414488163097,2015
216,100333,1.0,76.0,1141.0,149.0,0.04612086436903394,0.03233404190942551,169.99582909060703,5.496652262243224,26.316893044106845,6.84239219146778,2017
217,100335,1.0,27.0,1687.0,800.0,0.011436610464232631,0.005898732011978024,863.4181621805686,5.093072352977753,26.546364174927138,6.9020546854810565,2016
218,100336,2.0,123.0,2072.0,12796.0,0.003602820066692362,0.0020993680531960035,13205.234150448998,27.722646710425494,149.997529368464,38.99935763580064,2015
219,100339,2.0,241.0,913.0,1019.25,0.13488052362283579,0.14898334489328877,1056.8768073390738,157.45704189751513,712.7953675010295,185.3267955502677,2018
220,100340,3.0,427.0,1952.0,330.0,0.017388889922414007,0.013354661887289378,340.4751492503518,4.546930499262836,24.18869085500235,6.289059622300611,2015
221,100342,2.0,375.0,1847.0,975.5,0.038148882545249944,0.024471335259126717,1011.7463058203136,24.758783046911844,130.71442966417047,33.98575171268432,2015
222,100343,6.0,1527.0,1907.0,3354.875,0.6709606081249873,0.8441058376040502,3391.2190804892352,2862.5478224352028,15045.929880479542,3911.941768924681,2015
223,100344,21.0,1862.0,2166.0,5515.986666666667,0.5647887451072049,1.8436260303899659,5532.609089436792,10200.062133257796,54654.96004163732,14210.289610825705,2015
224,100345,25.0,2141.0,2185.0,823.1232000000001,0.9529006545965593,3.6257631390822893,825.5673005776126,2993.3114872659767,16058.247993157785,4175.144478221025,2015
225,100347,3.0,165.0,2149.0,1298.6000000000001,0.0010764815307135593,0.0007624922481157528,1329.2387429299247,1.0135342373791956,5.503556542495299,1.4309247010487778,2015
226,100349,2.0,1585.0,2159.0,2353.0,0.6056398444886555,0.34083566611809823,2432.712382210992,829.155145264629,4525.372423976293,1176.5968302338363,2015
227,100355,6.0,1051.0,1968.0,2290.6666666666665,0.12266848779817366,0.1503296727576402,2316.0479068879827,348.170723933488,1842.586010904144,479.07236283507746,2015
228,100357,1.0,52.0,1900.0,2250.0,0.010802704287590118,0.00505140808519597,2407.9072297388543,12.16332204870468,65.02960889948582,16.907698313866316,2015
229,100358,1.0,24.0,2040.0,2072.0,0.006835286346096195,0.0030114115300936316,2218.307882135148,6.6802379335593685,36.25513433142524,9.426334926170563,2015
230,100359,1.0,35.0,1262.0,10060.0,0.025178069383105857,0.01634909608150702,10726.844897070037,175.37421787362132,858.2974923051694,223.15734799934404,2017
231,100360,4.0,842.0,1900.0,932.0,0.11317887267214966,0.10687606052516106,949.1660154646024,101.44312451722081,534.904622778352,139.07520192237152,2015
232,100361,6.0,226.0,1662.0,1379.1783333333333,0.00016858466827819734,0.00023743223983252497,1395.1699637466656,0.3312583294394335,1.6894507004554205,0.4392571821184093,2016
233,100362,1.0,296.0,2144.0,398.0,0.04193562578297151,0.017714732115407732,435.22188276096097,7.709839063873814,42.280527324900724,10.992937104474189,2015
234,100364,5.0,1813.0,1906.0,1269.2,0.8578175647182252,0.9437990682707874,1287.0672505231876,1214.7328718456286,6395.1821035358,1662.747346919308,2015
235,100366,11.0,1311.0,1781.0,1588.090909090909,0.34542097020818857,0.7489753060875642,1597.9413611304424,1196.8186200626521,6166.546241513746,1603.302022793574,2016
236,100367,6.0,1458.0,1577.0,5189.333333333333,0.8470013092860857,1.2445155608578933,5244.57491072855,6526.955086486577,32904.259119237555,8555.107371001764,2016
237,100368,13.0,2038.0,2054.0,4248.331538461538,0.9422879503393178,2.0953735230156774,4269.2376988662345,8945.647637664686,47501.82529952647,12350.474577876883,2015
238,100369,1.0,1328.0,2157.0,974.0,0.484075269395633,0.2034392852996008,1048.756850287563,213.3583440755623,1171.5245967345697,304.59639515098814,2015
239,100370,25.0,2135.0,2185.0,1555.8267999999998,0.9497794054727104,3.6138868642927253,1560.0683187084771,5637.9104043798025,30245.754182912693,7863.8960875573,2015
240,100372,4.0,281.0,2159.0,62.084999999999994,0.0009461763740826704,0.0008026051355085299,65.73940202665625,0.052762781671854164,0.2859529555089382,0.07434776843232394,2015
241,100373,2.0,71.0,218.0,37855.0,0.5103444515436449,1.2292924535463194,39054.95386607441,48009.96006116492,168190.2960423334,43729.47697100668,2020
242,100374,2.0,465.0,2033.0,1144.5,0.04576250042056909,0.027096098857454794,1186.0789859727815,32.13811345666823,173.18900175988065,45.02914045756897,2015
243,100375,6.0,1897.0,2114.0,345.6666666666667,0.8149047562456082,0.9404156282276117,351.01167558511884,330.09686541060614,1774.1038626300995,461.2670042838259,2015
244,100377,4.0,675.0,2123.0,782.25,0.02612884930925039,0.022481901616157526,797.0900823420187,17.920100810428167,96.7726318387166,25.16088427806632,2015
245,100378,7.0,664.0,1982.0,3096.6428571428573,0.0038295916925905316,0.005252481693642347,3125.4723680423012,16.416486397127183,86.89369869951571,22.592361661874087,2015
246,100379,7.0,1027.0,1330.0,4752.072857142856,0.616784908576896,1.1669621524335119,4795.49796331159,5596.164625256615,27123.549703091634,7052.1229228038255,2017
247,100380,1.0,76.0,2115.0,497.02,0.010186063502132746,0.004352844658111577,540.6945086020793,2.353559203438825,12.870237850125388,3.346261841032601,2015
248,100381,3.0,504.0,987.0,4058.9733333333334,0.33613856867010805,0.4399775782330892,4147.075473225122,1824.6202234594314,8358.295178653047,2173.156746449792,2018
249,100382,3.0,497.0,591.0,6590.333333333333,0.7615716256782054,1.4042392560150367,6731.131441113541,9452.119007008701,38875.293832169984,10107.576396364197,2019
250,100385,4.0,847.0,1990.0,2259.5,0.09329734400770053,0.0847660817569691,2297.2848883876736,194.7318386681192,1037.1219744289222,269.6517133515198,2015
251,100386,16.0,2044.0,2136.0,5026.90625,0.915355002160409,2.364701874753181,5046.865873783568,11934.333193363855,63837.00261527771,16597.620679972206,2015
252,100387,3.0,780.0,1599.0,3091.066666666667,0.24465779308981497,0.22132658737431798,3159.019646176031,699.1750377365664,3561.693672465757,926.0403548410969,2016
253,100388,2.0,278.0,1806.0,1540.0,0.02179600310278382,0.01424327836523574,1594.0587197023738,22.704622075252203,119.2914635318902,31.015780518291454,2016
254,100389,4.0,736.0,2080.0,3416.625,0.041703189623830336,0.03650772650030735,3472.3824784676053,126.7687898283547,681.5957498185903,177.21489495283348,2015
255,100390,2.0,166.0,2150.0,1123.5,0.004814920775037378,0.0027193127836518775,1164.4163452437767,3.1664122531146,17.26650085577764,4.489290222502186,2015
256,100391,3.0,388.0,2019.0,7729.09,0.011310350745036203,0.00844434560279432,7893.593896265208,66.6562349081712,357.17153674733714,92.86459955430766,2015
257,100393,4.0,755.0,1864.0,3280.5,0.07961630202789823,0.0763849977618334,3334.143170311934,254.67851860190922,1337.350423068628,347.7111099978433,2015
258,100395,10.0,1730.0,1899.0,4695.0,0.8446066131702248,1.602855263558374,4724.966072878568,7573.436740048152,39602.44154886092,10296.63480270384,2015
259,100396,6.0,1065.0,2178.0,586.8333333333334,0.06927660637949185,0.07795374771483295,594.6626975812837,46.356185902673396,250.73653462149298,65.19149900158817,2015
260,100399,3.0,814.0,906.0,3738.9133333333334,0.791502223534044,1.1012611158278955,3820.352702429041,4207.205879933122,18917.290300083332,4918.495478021667,2018
261,100401,14.0,1266.0,1472.0,2357.0,0.7196651461663838,2.240721221769601,2368.1051578899815,5306.263482666133,26164.85160021256,6802.861416055266,2016
262,100402,10.0,2161.0,2185.0,1658.6,0.9274752592525739,1.5647191276124666,1669.8755778635061,2612.886257415949,14085.102952917801,3662.1267677586284,2015
263,100403,1.0,1064.0,1983.0,3084.0,0.4066221177417953,0.1834636321861594,3296.2547348034136,604.7428662578599,3262.555889344549,848.2645312295828,2015
264,100405,4.0,1770.0,1897.0,1203.5,0.8287687630418819,0.7836434797441384,1224.8829826951967,959.8715628386432,5059.624133407794,1315.5022746860266,2015
265,100406,2.0,157.0,661.0,2548.0,0.16367964388928277,0.22470947732501892,2633.8654746946086,591.8545341630384,2503.2219194007125,650.8376990441852,2019
266,100407,1.0,41.0,1969.0,650.0,0.008878435427852863,0.004029718609999235,703.6434310538493,2.8354850289214104,15.274438400974095,3.971353984253265,2015
267,100410,1.0,645.0,2117.0,1062.5,0.15917555878043493,0.06796657994132194,1143.0239416523273,77.6874281051578,424.9109273849008,110.47684112007421,2015
268,100411,12.0,1153.0,2141.0,1421.8033333333333,0.010264217073611082,0.020566316710080013,1429.9765991607367,29.409351626342847,157.6513129085484,40.98934135622258,2015
269,100413,1.0,15.0,701.0,1850.0,0.07482606516910797,0.07390707653808687,1981.8412800676035,146.47209517229643,632.1759595392606,164.36574948020777,2019
270,100414,2.0,315.0,2005.0,2690.0,0.019779234504088843,0.011848590697763235,2780.346188195499,32.94318398201466,177.0049891194709,46.021297171062436,2015
271,100417,3.0,776.0,2122.0,120.33333333333333,0.08554288176462248,0.061243854281074275,126.44379801335988,7.743905540275802,41.93731768849514,10.903702599008737,2015
272,100418,2.0,374.0,2173.0,1476.75,0.021898602119874967,0.012256406378283445,1528.812908935252,18.73775228827609,102.40614535938975,26.625597793441337,2015
273,100422,1.0,220.0,2145.0,172.5,0.027587639604623605,0.01164914615717659,195.02720363379305,2.2719003997554967,12.460244423584797,3.239663550132047,2015
274,100423,21.0,1608.0,2185.0,4642.285714285715,0.054927619021476325,0.1779778254094041,4656.355392885469,828.7280071591073,4448.953696199041,1156.7279610117507,2015
275,100425,12.0,1360.0,2089.0,3203.7083333333335,0.08657189833539604,0.177098859312317,3221.0126298284076,570.4376625731774,3041.677728637083,790.8362094456415,2015
276,100426,12.0,1393.0,2145.0,1105.5583333333334,0.0829123991062991,0.16586889098587496,1112.1110622670765,184.4646285513633,989.2362928891099,257.2014361511686,2015
277,100427,3.0,1295.0,2165.0,520.0,0.3887740159731771,0.27364910094566297,534.4304277957978,146.2464060843261,795.3755486211344,206.79764264149495,2015
278,100430,7.0,492.0,1662.0,9970.0,0.002401730569433596,0.003808026153803243,10059.430526344631,38.30657453668708,195.08741462316289,50.722727802022355,2016
279,100431,12.0,1401.0,2017.0,5619.639166666667,0.17171302603116956,0.3617700643344705,5649.323437700304,2043.756103503071,10815.057242816109,2811.914883132188,2015
280,100432,1.0,57.0,976.0,2249.0,0.055540165962069926,0.04368724765161676,2406.8420648646766,105.14830534607177,486.67354662122585,126.53512212151873,2018
281,100433,3.0,1451.0,1907.0,863.3333333333334,0.6397335523796807,0.5009584015624697,884.9110188516033,443.30360952891573,2346.472994632712,610.0829786045051,2015
282,100434,3.0,1470.0,1515.0,1121.0,0.8338541422101514,0.7876987335848639,1147.9415983527078,904.2321432518124,4552.012867336123,1183.5233455073922,2016
283,100435,2.0,145.0,1905.0,1456.25,0.006002937287064005,0.0037531148149104864,1507.6660453664615,5.658443770802372,30.072763844047582,7.818918599452371,2015
284,100436,1.0,608.0,2178.0,236.0,0.1345661559998614,0.05608933399389895,262.6651731441042,14.732714625044956,81.0586895024828,21.07525927064553,2015
285,100437,1.0,50.0,191.0,500.0,0.5155954164359602,0.9752163366320424,543.86869992713,530.3896411517673,1843.9231774484822,479.4200261366054,2020
286,100438,14.0,1980.0,2081.0,16962.85714285714,0.9054762517780499,2.124752715309744,17038.068157316517,36201.681580890756,192693.79262623578,50100.38608282131,2015
287,100440,4.0,187.0,1708.0,1515.795,0.0010322830263611103,0.0010641506039015015,1542.0285822579167,1.6409506470431383,8.454200409255039,2.1980921064063104,2016
288,100442,4.0,1378.0,2039.0,3024.0,0.48126991345658093,0.4284312740189026,3073.65918469629,1316.8517203993329,7050.169859854785,1833.044163562244,2015
289,100443,4.0,1241.0,1731.0,1460.0,0.5646523578892286,0.5757605377341819,1485.366968310841,855.2156844072414,4418.998800611968,1148.9396881591117,2016
290,100444,1.0,1499.0,1849.0,429.0,0.6537538906353298,0.31269060805473653,468.241993860483,146.41487377699664,778.274246655356,202.35130413039258,2015
291,100445,3.0,907.0,1736.0,481.0,0.28718206804964164,0.24301264058135916,494.61855483120615,120.19856109006719,623.4079533483782,162.08606787057835,2016
292,100446,8.0,1079.0,2148.0,3967.09375,0.03364511458213945,0.04794829226286058,3998.9996760397776,191.74520522584,1031.5577886921606,268.20502505996177,2015
293,100448,1.0,335.0,807.0,88.2,0.3663808511913311,0.3293903481651498,105.23380474057683,34.662999582241994,154.05821565041532,40.05513606910799,2018
294,100450,1.0,230.0,588.0,297.0,0.39065512976928035,0.43127185163886633,327.64023046897,141.3020088657376,588.6227925746556,153.04192606941047,2019
295,100453,1.0,8.0,913.0,3145.0,0.0400801661633203,0.03306778441460615,3361.2297921282793,111.14842213404938,507.1216541929152,131.85163009015795,2018
296,100454,3.0,1541.0,1647.0,46596.0,0.8111849963737092,0.716489775281844,47569.606292321914,34083.13652263152,174752.53359132225,45435.65873374379,2016
297,100457,1.0,133.0,451.0,229.0,0.35971462312250657,0.4633919898743028,255.2090190248573,118.26181515979742,468.424293379375,121.7903162786375,2019
298,100458,1.0,371.0,1977.0,1899.0,0.0727115835219761,0.03289017026939859,2034.0343589023316,66.8997363981047,360.68989853763014,93.77937361978384,2015
299,100459,3.0,175.0,2061.0,4713.5,0.0014508763733402893,0.0010646372439330866,4815.227588744888,5.126470628991919,27.590784382044188,7.173603939331489,2015
300,100460,4.0,1234.0,1361.0,1103.75,0.810408436666346,1.001423789806997,1123.5836549557796,1125.1834019110142,5513.751937185951,1433.5755036683472,2017
301,100462,1.0,76.0,1731.0,13298.0,0.016962536786418528,0.00856655034417645,14175.848759658817,121.43812207104854,636.475503076638,165.4836307999259,2016
302,100463,1.0,18.0,2051.0,99.16,0.006331502022316773,0.0027768458435986397,116.90801176156911,0.3246355265434941,1.7638592885244928,0.45860341501636814,2015
303,100464,1.0,35.0,1704.0,899.0,0.012084016749341005,0.006181814226165213,968.8694847242033,5.98937116396544,31.285444040601853,8.134215450556482,2016
304,100466,3.0,105.0,941.0,33098.473333333335,0.015475737607009075,0.02096169610800598,33791.09816438552,708.318730877648,3211.156491458249,834.9006877791448,2018
305,100468,3.0,1010.0,2016.0,11737.133333333333,0.24248977464713256,0.18126979112151254,11985.073691733018,2172.531804676379,11637.617407431875,3025.7805259322877,2015
306,100471,4.0,895.0,2074.0,356.0,0.09627184046147856,0.08448353909025631,364.21952145052404,30.770554177899797,165.34134984200284,42.98875095892074,2015
307,100475,1.0,49.0,112.0,25911.22,0.6502539061155419,1.4366474054728444,27611.00765393987,39667.28250852356,130635.44906235558,33965.21675621245,2020
308,100477,3.0,83.0,1647.0,11539.666666666666,0.001176998960351727,0.001039599751449132,11783.496311013154,12.25011983613104,62.8093449304393,16.330429681914218,2016
309,100478,3.0,416.0,899.0,9615.666666666666,0.2840765076681231,0.3974152824611733,9819.443911426639,3902.397075671266,17517.35445486408,4554.512158264661,2018
310,100479,7.0,1828.0,1907.0,13267.0,0.8844033939819508,1.2526182798597736,13385.499516034834,16766.921378839386,88007.33546134266,22881.907219949095,2015
311,100480,113.0,2101.0,2150.0,60525.81893805309,0.930492823352127,15.308576145735923,60558.69918809294,927067.457807637,4940646.615853888,1284568.1201220108,2015
312,100481,1.0,398.0,1953.0,1445.0,0.08386070573516015,0.03832335251647962,1550.4495060254615,59.41842297841546,319.5291256058033,83.07757265750887,2015
313,100482,1.0,43.0,1368.0,2475.0,0.022429866345885785,0.013680601187434055,2647.5693264289334,36.22034007095765,180.4084779265211,46.906204260895485,2017
314,100483,6.0,301.0,1582.0,3242.1666666666665,0.0007407579265645954,0.0010856468562321895,3277.3496930497695,3.5580443910330137,17.949695599593944,4.666920855894426,2016
315,100484,3.0,837.0,1267.0,946.6666666666666,0.526743055511779,0.5723605684206908,969.9791234767988,555.177802469384,2686.758902389619,698.557314621301,2017
316,100485,4.0,1464.0,1515.0,5515.0,0.8537094336585503,0.9694231150284021,5603.349664885646,5432.016686726796,27257.380667836092,7086.918973637385,2016
317,100486,2.0,437.0,1900.0,1335.75,0.04937119341819623,0.030935095249032735,1383.3637497547904,42.794489362723525,227.31057596541953,59.10074975100908,2015
318,100487,9.0,1338.0,1963.0,1224.5888888888887,0.2619175241497543,0.44307354061567583,1234.1554671923093,546.82163251909,2882.42430835737,749.4303201729163,2015
319,100488,4.0,1195.0,1849.0,3867.145,0.4337795567169446,0.41896630912864774,3929.9000036120888,1646.4956997580161,8630.812040921448,2244.0111306395765,2015
320,100489,90.0,2056.0,2185.0,13292.51522222222,0.4366853242043833,5.6689745648369,13301.674870788665,75406.85651223111,403377.1887357427,104878.06907129311,2015
321,100490,4.0,1072.0,1205.0,2180.0,0.797685126668928,1.0824717168246787,2216.550085828439,2399.3527768345994,11444.691555875268,2975.6198045275696,2017
322,100492,9.0,828.0,1955.0,3220.1000000000004,0.005456689680244144,0.009262308083725797,3243.3240590123864,30.040666649932792,158.21058665741998,41.1347525309292,2015
323,100493,6.0,720.0,2156.0,4670.666666666667,0.007229373505705616,0.008205182185874378,4720.565249047787,38.73309788874455,209.04989017802066,54.35297144628537,2015
324,100494,8.0,907.0,2156.0,12374.25,0.00850704790034906,0.012085472596075357,12470.943212494287,150.7172424418117,811.4813669721635,210.98515541276254,2015
325,100495,5.0,1591.0,1920.0,842.6200000000001,0.7245031230930908,0.7922869511168712,855.2031160825763,677.5662694267121,3572.839997024551,928.9383992263832,2015
326,100496,2.0,588.0,1960.0,971.5,0.09172310769140317,0.05600082330464904,1007.6200885385985,56.427554536464875,301.7245234745143,78.44837610337372,2015
327,100498,8.0,1265.0,2141.0,835.2249999999999,0.11556220002322475,0.16514523838880163,842.9960971142216,139.21679141875748,748.4386413776857,194.5940467581983,2015
328,100499,6.0,1165.0,1920.0,30535.166666666668,0.24373510046303137,0.3049058210164732,30851.505919758805,9406.80374205864,49516.50955445762,12874.292484158981,2015
329,100501,10.0,2077.0,2087.0,4906.7,0.9318420175266007,1.6342456374528203,4937.969187683828,8069.854602848743,43073.743187186825,11199.173228668575,2015
330,100502,1.0,14.0,1360.0,3000.0,0.017000016369953297,0.01041649080259746,3206.780885372451,33.403403598427474,166.16534300517947,43.20298918134666,2017
331,100504,4.0,343.0,2124.0,886.6,0.001966291384673457,0.0016911716503390107,903.0608577766873,1.5272309212027628,8.248223351410205,2.1445380713666533,2015
332,100505,2.0,73.0,1165.0,2730.0,0.014221237499040123,0.013144535043507695,2821.608361012651,37.088729980385104,177.05486561056375,46.03426505874658,2017
333,100506,4.0,261.0,2159.0,2114.9325000000003,0.0007561592568556136,0.0006414209014709584,2150.4719504130558,1.3793576570219523,7.475561110147384,1.9436458886383199,2015
334,100507,1.0,47.0,1562.0,745.0,0.016856731283114237,0.009253921003708247,804.8340941007715,7.44787112789963,38.18074234600071,9.926993009960185,2016
335,100508,4.0,1433.0,1897.0,2832.25,0.6223264642071301,0.5884416711824072,2878.9309030518466,1694.0829118105053,8929.760101697137,2321.7376264412555,2015
336,100509,2.0,959.0,1570.0,9591.4,0.47396327023374835,0.34715428023793615,9899.51517520285,3436.659065352072,17515.836679800024,4554.117536748006,2016
337,100516,7.0,640.0,1200.0,37006.79857142857,0.12324191717445071,0.2522840084622483,37334.60714415746,9418.924344691337,44617.748220788424,11600.61453740499,2017
338,100517,3.0,365.0,1998.0,1703.6666666666667,0.009914537518418632,0.007467431786236975,1742.7377858920752,13.01377553744673,69.57728806329976,18.090094896457938,2015
339,100518,3.0,1659.0,1925.0,7810.0,0.7501642117277371,0.582857644943033,7976.188220407903,4648.982281769312,24657.610257655007,6410.978666990302,2015
340,100519,1.0,39.0,1687.0,500.0,0.012888316322122463,0.006647487409627684,543.86869992713,3.615360335256174,18.844160347964387,4.899481690470741,2016
341,100520,3.0,752.0,1949.0,163.33333333333334,0.10782438176235751,0.08291549331892532,170.3389399999608,14.12373724151957,75.11041042009316,19.528706709224224,2015
342,100521,1.0,825.0,2177.0,359.0,0.23058015417713895,0.09614706914163516,393.68045266801397,37.85122170238177,208.23573498496972,54.14129109609213,2015
343,100523,4.0,218.0,2095.0,3219.0,0.0005307816782301151,0.0004618483621150969,3271.6879456906395,1.511023719068928,8.136785220535298,2.1155641573391777,2015
344,100525,5.0,1301.0,2177.0,301.0,0.2712802313279628,0.2669421823257776,306.8739574353735,81.91760389674639,443.7832031644266,115.38363282275093,2015
345,100526,2.0,58.0,947.0,375.0,0.022580742212462594,0.024301806636096514,392.2979364028166,9.533548594200937,43.499839683141644,11.309958317616827,2018
346,100527,15.0,1772.0,2054.0,4740.6,0.6947806897765734,1.7516825984472923,4760.723219118662,8339.276018954137,44245.33305441918,11503.786594148987,2015
347,100528,14.0,1609.0,1891.0,947.7557142857142,0.6729806643456446,1.7106076638362964,952.6756266835874,1629.6542281549912,8494.957098912222,2208.6888457171776,2015
348,100529,8.0,1811.0,2141.0,1318.25,0.7325103072688817,1.0468006778329089,1329.7433877567548,1391.9762796475995,7483.356173866278,1945.6726052052325,2015
349,100530,6.0,737.0,2067.0,673.3333333333334,0.011120346993560588,0.01307863722127485,682.0537690505371,8.920333810815155,47.71121544200136,12.404916014920355,2015
350,100532,2.0,770.0,2178.0,506.5,0.1306361012907011,0.07297292756817758,527.9473295392044,38.52586223827714,210.65439857611514,54.77014362978994,2015
351,100533,1.0,81.0,1113.0,210744.0,0.05085926834266801,0.036325938076799694,224488.39250663354,8154.751445156274,38832.93984179718,10096.564358867268,2017
352,100534,2.0,1134.0,1218.0,83027.0,0.779697162911768,0.6967686581465614,85652.32562848437,59679.855995291386,287697.5161422818,74801.35419699327,2017
353,100535,5.0,721.0,1652.0,4545.2,0.07378119485497725,0.09128626093618412,4603.647738186561,420.24978868637226,2144.3363255310064,557.5274446380616,2016
354,100538,8.0,1156.0,2178.0,1594.0,0.05095060936330111,0.07176268804333902,1607.6183743406345,115.36701589054677,622.5047906410047,161.85124556666122,2015
