Customer ID,frequency,recency,T,monetary_value
100675,1.0,28.0,499.0,1549.0
100676,0.0,0.0,863.0,0.0
100677,0.0,0.0,2061.0,0.0
100678,0.0,0.0,1387.0,0.0
100679,0.0,0.0,864.0,0.0
100680,0.0,0.0,1952.0,0.0
100681,0.0,0.0,1323.0,0.0
100682,2.0,184.0,1347.0,2292.5
100683,0.0,0.0,1249.0,0.0
100684,1.0,220.0,2166.0,450.0
100685,8.0,1095.0,1336.0,1492.5
100686,2.0,52.0,153.0,10535.0
100687,0.0,0.0,913.0,0.0
100688,6.0,214.0,1442.0,19501.0
100689,0.0,0.0,2124.0,0.0
100690,0.0,0.0,1954.0,0.0
100691,15.0,994.0,2137.0,1301.8
100692,0.0,0.0,1974.0,0.0
100693,4.0,1141.0,1598.0,31411.25
100694,0.0,0.0,1570.0,0.0
100695,0.0,0.0,1030.0,0.0
100696,0.0,0.0,710.0,0.0
100697,2.0,727.0,1926.0,337.5
100698,1.0,26.0,1198.0,144.0
100699,2.0,247.0,2171.0,965.0
100700,0.0,0.0,1436.0,0.0
100701,0.0,0.0,2166.0,0.0
100702,19.0,1986.0,2024.0,2214.6315789473683
100703,3.0,410.0,1708.0,1794.0
100704,0.0,0.0,2166.0,0.0
100705,0.0,0.0,1938.0,0.0
100706,5.0,392.0,1928.0,1005.4
100707,2.0,234.0,668.0,3137.0
100708,10.0,1778.0,1788.0,4911.9
100709,2.0,1217.0,1339.0,422.025
100710,0.0,0.0,1695.0,0.0
100711,1.0,722.0,913.0,6000.0
100712,0.0,0.0,1480.0,0.0
100713,1.0,14.0,36.0,440.0
100714,5.0,1584.0,1808.0,24329.15
100715,2.0,328.0,1533.0,3333.5
100716,7.0,686.0,1183.0,11139.151428571427
100717,0.0,0.0,2171.0,0.0
100718,2.0,249.0,335.0,7998.0
100719,4.0,764.0,1205.0,8890.99
100720,7.0,1161.0,2151.0,849.2857142857143
100721,1.0,187.0,1036.0,650.0
100722,2.0,36.0,507.0,13483.5
100723,1.0,354.0,1785.0,2117.5
100724,3.0,601.0,1386.0,2851.2666666666664
100725,15.0,679.0,1928.0,4347.893333333333
100726,0.0,0.0,647.0,0.0
100728,2.0,196.0,1613.0,500.0
100729,6.0,951.0,1428.0,1163.3416666666667
100730,0.0,0.0,1940.0,0.0
100731,0.0,0.0,1219.0,0.0
100732,9.0,1491.0,1900.0,2827.1111111111113
100733,11.0,1875.0,1891.0,6360.636363636364
100734,5.0,1918.0,1920.0,6936.0
100735,0.0,0.0,2163.0,0.0
100736,6.0,794.0,1242.0,19828.166666666668
100737,0.0,0.0,1879.0,0.0
100739,13.0,1731.0,1768.0,243625.54
100740,12.0,1971.0,2183.0,2774.16
100741,0.0,0.0,983.0,0.0
100742,0.0,0.0,1924.0,0.0
100743,7.0,1097.0,2155.0,711.1285714285714
100744,7.0,1425.0,1988.0,4972.857142857143
100745,5.0,1002.0,1996.0,965.24
100746,3.0,2142.0,2178.0,10422.266666666668
100747,1.0,21.0,1781.0,2509.0
100748,0.0,0.0,1800.0,0.0
100749,3.0,1213.0,1893.0,581.0
100750,3.0,1214.0,1969.0,6391.666666666667
100751,6.0,504.0,1820.0,63633.333333333336
100752,2.0,457.0,2012.0,3495.0
100753,6.0,1795.0,1907.0,1420.0
100754,2.0,1073.0,1768.0,1542.0
100755,7.0,1807.0,2060.0,4983.142857142857
100756,9.0,1582.0,2142.0,2915.8877777777775
100757,0.0,0.0,2134.0,0.0
100758,3.0,416.0,2162.0,1037.8666666666666
100759,4.0,1197.0,1766.0,850.05
100760,1.0,101.0,2078.0,140.0
100761,0.0,0.0,422.0,0.0
100762,15.0,1532.0,2177.0,905.6046666666666
100763,1.0,362.0,1267.0,20150.0
100764,1.0,63.0,2016.0,2960.0
100765,3.0,698.0,2029.0,2109.0
100766,5.0,1868.0,1917.0,941.6
100767,10.0,2053.0,2081.0,1712.0
100768,1.0,7.0,1213.0,500.0
100769,1.0,69.0,1919.0,1650.0
100770,9.0,1336.0,2155.0,1135.7433333333333
100771,3.0,782.0,1995.0,4597.333333333333
100772,0.0,0.0,1827.0,0.0
100773,2.0,1183.0,2150.0,797.5
100774,6.0,466.0,1330.0,18072.626666666667
100775,0.0,0.0,1675.0,0.0
100776,16.0,1463.0,1526.0,8776.78125
100777,0.0,0.0,1339.0,0.0
100778,0.0,0.0,72.0,0.0
100779,10.0,1497.0,1940.0,2543.05
100780,2.0,768.0,1553.0,352.0
100781,1.0,33.0,140.0,1162.0
100782,2.0,138.0,2072.0,2625.0
100783,0.0,0.0,1302.0,0.0
100784,1.0,98.0,2017.0,330.0
100785,1.0,44.0,2158.0,990.0
100786,5.0,820.0,2046.0,333.4
100787,0.0,0.0,1801.0,0.0
100788,1.0,238.0,2038.0,899.0
100789,2.0,548.0,1137.0,2249.5
100790,1.0,2.0,2082.0,1588.0
100792,0.0,0.0,917.0,0.0
100793,14.0,1132.0,2170.0,3400.35
100794,2.0,143.0,1235.0,5638.05
100795,1.0,97.0,1766.0,489.0
100796,11.0,1050.0,1164.0,15917.59090909091
100797,1.0,17.0,766.0,1200.0
100798,21.0,1704.0,2117.0,4132.275714285714
100799,0.0,0.0,1472.0,0.0
100800,1.0,21.0,528.0,878.85
100801,0.0,0.0,1773.0,0.0
100802,0.0,0.0,1291.0,0.0
100803,3.0,302.0,1884.0,195.91333333333333
100804,0.0,0.0,1291.0,0.0
100805,13.0,542.0,1487.0,6870.153846153846
100806,1.0,108.0,1938.0,599.0
100807,0.0,0.0,842.0,0.0
100808,26.0,2024.0,2173.0,38684.846153846156
100809,1.0,16.0,2150.0,877.4
100810,7.0,399.0,1694.0,1030.0
100811,0.0,0.0,330.0,0.0
100812,10.0,2093.0,2143.0,17452.142
100813,1.0,795.0,1911.0,425.0
100814,4.0,479.0,1690.0,10997.25
100815,0.0,0.0,1900.0,0.0
100816,3.0,1509.0,2072.0,1425.0
100817,5.0,1358.0,2170.0,787.4
100818,3.0,650.0,1743.0,491.0
100819,0.0,0.0,127.0,0.0
100820,9.0,1583.0,2039.0,1965.5755555555556
100821,19.0,2063.0,2185.0,3435.1052631578946
100822,0.0,0.0,497.0,0.0
100823,2.0,574.0,976.0,39633.0
100824,1.0,118.0,2123.0,42.0
100825,0.0,0.0,2011.0,0.0
100826,2.0,533.0,680.0,5785.95
100827,0.0,0.0,624.0,0.0
100828,0.0,0.0,1096.0,0.0
100830,2.0,971.0,1548.0,2851.0
100831,3.0,1032.0,1434.0,13125.666666666666
100832,4.0,2109.0,2137.0,28863.75
100833,4.0,1376.0,1525.0,3116.9
100834,0.0,0.0,612.0,0.0
100835,10.0,691.0,904.0,7888.325
100836,10.0,1301.0,1576.0,2645.25
100837,0.0,0.0,1395.0,0.0
100838,1.0,72.0,1955.0,212.9
100839,0.0,0.0,598.0,0.0
100840,2.0,85.0,1926.0,4704.0
100841,2.0,1231.0,1282.0,24910.5
100842,4.0,539.0,1281.0,13193.305
100843,2.0,19.0,57.0,50899.0
100844,1.0,70.0,1722.0,3850.0
100845,1.0,182.0,471.0,995.0
100846,20.0,1509.0,2072.0,3129.35
100847,19.0,1608.0,2162.0,3176.75
100848,6.0,1408.0,1417.0,5194.333333333333
100849,6.0,1691.0,1701.0,1892.3333333333333
100850,0.0,0.0,246.0,0.0
100851,2.0,288.0,1864.0,320.0
100852,1.0,34.0,2158.0,1980.0
100853,1.0,2.0,2151.0,99.0
100854,0.0,0.0,1472.0,0.0
100855,0.0,0.0,1179.0,0.0
100856,0.0,0.0,91.0,0.0
100857,0.0,0.0,2093.0,0.0
100858,1.0,47.0,1938.0,1197.0
100859,1.0,29.0,535.0,2860.0
100860,4.0,1624.0,1781.0,7086.125
100861,13.0,2084.0,2122.0,9751.797692307691
100862,2.0,79.0,1990.0,925.0
100863,2.0,84.0,156.0,8688.5
100864,4.0,1714.0,2135.0,1067.75
100865,6.0,510.0,1667.0,12713.833333333334
100866,2.0,393.0,1235.0,1131.5
100867,5.0,978.0,2170.0,404.0
100868,3.0,628.0,2143.0,423.32666666666665
100869,1.0,40.0,154.0,1500.0
100870,3.0,1582.0,1739.0,14001.333333333334
100871,1.0,730.0,1891.0,2586.0
100872,1.0,63.0,1991.0,165.0
100873,0.0,0.0,1491.0,0.0
100874,5.0,175.0,2018.0,1496.8
100875,0.0,0.0,2018.0,0.0
100876,3.0,122.0,1952.0,19077.826666666668
100877,2.0,722.0,1884.0,694.5
100878,0.0,0.0,1282.0,0.0
100879,2.0,397.0,2185.0,104.5
100880,3.0,306.0,1938.0,2506.0
100881,2.0,126.0,2185.0,1836.0
100882,0.0,0.0,281.0,0.0
100883,0.0,0.0,64.0,0.0
100884,2.0,89.0,2143.0,1718.0
100885,3.0,202.0,699.0,9430.0
100886,2.0,1521.0,1760.0,905.0
100887,2.0,56.0,1094.0,600.0
100888,4.0,607.0,896.0,31798.5
100889,7.0,1450.0,2149.0,3012.0
100890,0.0,0.0,1932.0,0.0
100891,0.0,0.0,1291.0,0.0
100893,0.0,0.0,766.0,0.0
100894,0.0,0.0,1828.0,0.0
100895,11.0,1127.0,2159.0,682.4545454545455
100896,0.0,0.0,469.0,0.0
100897,16.0,1769.0,2009.0,3289.6875
100898,0.0,0.0,1722.0,0.0
100899,2.0,437.0,920.0,1043.05
100900,5.0,778.0,2005.0,1178.4
100901,12.0,595.0,2150.0,2917.5833333333335
100903,0.0,0.0,1094.0,0.0
100904,8.0,777.0,2107.0,955.5
100905,3.0,334.0,2072.0,599.0
100906,17.0,1037.0,2165.0,2110.3529411764707
100907,6.0,592.0,2107.0,798.6666666666666
100908,4.0,144.0,2177.0,10086.795
100909,1.0,12.0,825.0,87.0
100910,4.0,1172.0,2033.0,781.325
100911,0.0,0.0,1618.0,0.0
100912,0.0,0.0,496.0,0.0
100913,0.0,0.0,496.0,0.0
100914,0.0,0.0,16.0,0.0
100915,0.0,0.0,2157.0,0.0
100916,0.0,0.0,1731.0,0.0
100917,0.0,0.0,876.0,0.0
100918,2.0,937.0,1582.0,794.5
100919,0.0,0.0,1069.0,0.0
100920,2.0,478.0,1220.0,2362.0
100921,0.0,0.0,113.0,0.0
100922,7.0,438.0,535.0,6450.428571428572
100923,0.0,0.0,107.0,0.0
100925,1.0,196.0,2109.0,229.45
100926,0.0,0.0,1655.0,0.0
100927,0.0,0.0,2145.0,0.0
100929,0.0,0.0,988.0,0.0
100930,0.0,0.0,1897.0,0.0
100931,10.0,2123.0,2159.0,5094.727000000001
100932,2.0,155.0,654.0,40375.0
100933,3.0,140.0,1297.0,8905.666666666666
100934,1.0,5.0,348.0,2499.0
100935,5.0,1121.0,2143.0,1106.328
100936,0.0,0.0,122.0,0.0
100937,1.0,373.0,2166.0,297.0
100938,9.0,629.0,2162.0,4990.777777777777
100939,0.0,0.0,1515.0,0.0
100940,1.0,651.0,745.0,3000.0
100941,0.0,0.0,2.0,0.0
100942,2.0,74.0,1280.0,24865.0
100944,0.0,0.0,457.0,0.0
100945,19.0,2072.0,2170.0,3741.086842105263
100946,0.0,0.0,2170.0,0.0
100947,0.0,0.0,1899.0,0.0
100948,0.0,0.0,1888.0,0.0
100949,4.0,1068.0,1889.0,1237.5
100950,1.0,41.0,2029.0,2200.0
100951,0.0,0.0,962.0,0.0
100952,0.0,0.0,1386.0,0.0
100953,0.0,0.0,1031.0,0.0
100954,9.0,824.0,2163.0,2016.4444444444443
100955,0.0,0.0,1614.0,0.0
100956,0.0,0.0,896.0,0.0
100957,4.0,1412.0,1995.0,1180.5
100958,0.0,0.0,1441.0,0.0
100959,0.0,0.0,1436.0,0.0
100960,0.0,0.0,959.0,0.0
100961,0.0,0.0,1599.0,0.0
100962,0.0,0.0,959.0,0.0
100963,0.0,0.0,1592.0,0.0
100964,3.0,560.0,2075.0,952.8133333333334
100965,5.0,1788.0,2043.0,2131.02
100966,1.0,254.0,1319.0,228.0
100967,5.0,1911.0,2018.0,4903.2
100968,0.0,0.0,493.0,0.0
100969,5.0,1900.0,2141.0,13263.2
100970,8.0,713.0,1219.0,7228.125
100971,1.0,1904.0,2166.0,1099.0
100972,4.0,457.0,1976.0,342.5
100973,5.0,566.0,1883.0,2191.0
100974,0.0,0.0,1752.0,0.0
100976,2.0,709.0,2159.0,2354.0
100977,4.0,875.0,969.0,14534.887499999999
100978,19.0,1660.0,2089.0,1515.192105263158
100979,0.0,0.0,2096.0,0.0
100980,1.0,39.0,2016.0,660.0
100981,1.0,27.0,1448.0,290.0
100982,2.0,131.0,1899.0,635.0
100983,0.0,0.0,490.0,0.0
100984,1.0,233.0,2137.0,4950.0
100985,79.0,2059.0,2173.0,13749.620253164558
100986,1.0,3.0,318.0,1005.0
100987,2.0,157.0,1788.0,4291.0
100988,5.0,457.0,2179.0,2369.4
100989,7.0,1150.0,1745.0,4818.571428571428
100990,0.0,0.0,1177.0,0.0
100991,0.0,0.0,1912.0,0.0
100992,0.0,0.0,1854.0,0.0
100993,0.0,0.0,1338.0,0.0
100994,2.0,257.0,1821.0,2274.5
100995,1.0,49.0,2173.0,3425.0
100996,6.0,1295.0,1779.0,351.06333333333333
100997,1.0,2154.0,2177.0,6096.0
100998,3.0,1070.0,1955.0,2564.6666666666665
100999,4.0,371.0,532.0,21925.65
101000,1.0,330.0,1843.0,515.48
101001,0.0,0.0,128.0,0.0
101002,0.0,0.0,871.0,0.0
101003,0.0,0.0,70.0,0.0
101004,11.0,1169.0,2122.0,765.5454545454545
101005,3.0,883.0,1352.0,9386.333333333334
101006,11.0,1008.0,1990.0,1196.6818181818182
101007,4.0,924.0,1584.0,4309.75
101008,11.0,1153.0,2135.0,1007.6363636363636
101009,4.0,1068.0,1897.0,19504.5
101010,0.0,0.0,1332.0,0.0
101011,9.0,1796.0,2141.0,205.44444444444446
101012,13.0,715.0,990.0,3849.6153846153848
101014,7.0,1711.0,1920.0,12006.142857142857
101015,2.0,28.0,1907.0,2812.0
101016,0.0,0.0,834.0,0.0
101017,9.0,1667.0,2116.0,1778.2777777777778
